x,quantile_02,quantile_25,median,quantile_75,quantile_98
1,-6.1624785,-2.72121875,-2.252475,-1.847675,-0.03388755
2,-4.490729,-2.91566875,-2.5309875,-1.91514375,-0.28124065
3,-6.8951835,-2.9354375,-2.282075,-1.885275,-0.24499745
4,-4.841634,-2.77141875,-2.474225,-1.903275,-0.25269985
5,-7.6653505,-3.24995625,-2.193,-1.632475,-0.2457109
6,-6.6041515,-3.02238125,-2.4114375,-1.75058125,-0.31649385
7,-7.960451,-2.83960625,-2.3572875,-1.88069375,-0.2172532
8,-6.8322185,-2.90599375,-2.3970375,-1.86805625,-0.275777
9,-8.52367,-3.00469375,-2.3564375,-1.87008125,-0.2433635
10,-6.422926,-2.98263125,-2.3667625,-1.88999375,-0.3037472
11,-8.261657,-2.8784625,-2.2222625,-1.90910625,-0.22764165
12,-8.5771235,-2.937375,-2.5304375,-1.90511875,-0.2913812
13,-8.8024015,-3.0247375,-2.3128125,-1.80600625,-0.24923195
14,-6.543555,-2.828625,-2.434175,-1.87585,-0.30308195
15,-9.1143005,-3.08431875,-2.2299375,-1.652075,-0.2019808
16,-7.3254915,-3.1110375,-2.5055125,-1.84950625,-0.30597885
17,-8.5440925,-2.8593375,-2.3526875,-1.902625,-0.24376225
18,-7.686049,-2.8240875,-2.363725,-2.00855,-0.31376695
19,-8.731833,-2.96091875,-2.3918875,-1.91028125,-0.22505895
20,-6.520298,-2.90995,-2.4635,-1.93836875,-0.33201045
21,-8.337948,-2.8340375,-2.16605,-1.90529375,-0.2495486
22,-7.8981705,-2.90188125,-2.4333625,-1.7721625,-0.336302
23,-8.3249725,-3.05955625,-2.23265,-1.72948125,-0.2300667
24,-6.1874395,-2.93509375,-2.4478,-1.8836625,-0.3027249
25,-8.434002,-3.08200625,-2.303425,-1.6354625,-0.2305596
26,-6.537843,-3.16716875,-2.397225,-1.77973125,-0.3131244
27,-7.932051,-2.618625,-2.37595,-1.88895625,-0.2484907
28,-7.228592,-2.85111875,-2.5759625,-2.08615,-0.342238
29,-8.779743,-3.0755875,-2.363925,-1.86216875,-0.20481585
30,-5.84176,-2.89494375,-2.3473375,-1.9077875,-0.3273103
31,-7.5258425,-2.9274875,-2.238025,-1.8195125,-0.21686785
32,-7.6935865,-3.04041875,-2.346275,-1.71843125,-0.31143345
33,-7.6051795,-3.09881875,-2.3396375,-1.814375,-0.23681885
34,-5.676363,-2.8825125,-2.4676,-1.8937375,-0.3451483
35,-7.5182635,-2.90626875,-2.34015,-1.79629375,-0.21688275
36,-5.7112395,-3.0412125,-2.4978625,-1.7432125,-0.3077751
37,-7.255268,-2.78483125,-2.311425,-1.86459375,-0.23732835
38,-6.675508,-2.9189,-2.4066125,-1.85246875,-0.33323435
