id,1000,1161,1162,1163,1164,1491,1492,1493,1494,1611,1612,1613,1614,1821,1822,1823,1824,2000,2031,2032,2033,2034,2241,2242,2243,2244,2631,2632,2633,2634,2731,2732,2733,2734,3000,3681,3682,3683,3684,4000,4001,4002,4003,4004
1,-1.847675,-2.597475,-1.70945,-1.4343,-1.800925,-1.9047,-2.66295,-2.781575,-2.0028,-5.8586,-4.41205,-3.4242,-2.7061,-6.1035,-6.524775,-2.276475,-3.785225,-1.11725,-1.9215,-2.343325,-3.162975,-2.221325,-1.728675,-2.766575,-2.59985,-2.43715,-1.953025,-2.0471,-2.997075,-1.80455,-2.53345,-2.228475,0.9852275,-2.378425,-0.2461275,-2.476775,-2.96225,-1.9633,-1.616875,-0.19979,-2.1424,-2.28515,-1.932425,-1.847675
2,-1.33045,-1.694825,-2.1689,-1.759475,-2.093875,-2.222525,-2.837225,-4.142675,-3.021375,-2.68355,-6.628775,-2.975375,-2.915275,-2.6818,-2.338125,-1.125625,-2.15935,-0.58517,-1.734525,-1.67765,-2.88235,-3.5637,-2.884025,-2.25355,-3.22085,-3.406175,-2.583075,-1.923225,-2.59655,-2.91685,-2.4789,-2.611825,-3.54965,-2.89325,-0.22407,-3.10105,-2.7335,-1.945175,-2.932625,-0.2905475,-2.3292,-2.164375,-1.8909,-1.33045
3,-1.885275,-2.313775,-1.329775,-1.89825,-1.127525,-2.132425,-2.477975,-2.279425,-2.861175,-7.0098,-5.141475,-2.784725,-3.217225,-5.555425,-5.12445,-2.33765,-1.92795,-1.0422,-2.18695,-1.85865,-1.945925,-2.833525,-1.1325,-2.090425,-2.284725,-2.905325,-2.19095,-2.960375,-3.230125,-2.16215,-3.088975,-3.382875,-6.876525,-3.44445,-0.2498075,-2.735875,-2.927125,-1.6325,-1.690375,-0.21545,-2.09065,-2.738525,-1.822075,-1.885275
4,-2.73845,-1.13195,-1.905725,-1.62175,-2.424525,-2.423325,-1.478825,-1.848525,-3.365375,-3.9949,-3.91135,-2.52275,-3.687275,-3.224025,-3.567325,-3.306525,-2.29405,-0.58182,-1.895925,-1.940625,-2.148125,-1.958525,-2.0817,-2.08035,-1.806225,-2.52415,-1.608675,-2.49455,-1.88865,-3.892375,-2.870325,-2.679975,-10.043,-2.8934,-0.21426,-2.26155,-2.48385,-2.559225,-2.60695,-0.2589575,-2.4646,-2.6116,-2.542,-2.73845
5,-1.88035,-2.176025,-1.90575,-1.263225,-1.5996,-2.974625,-2.95225,-2.5119,-1.7301,-5.8328,-6.983925,-4.29685,-3.719525,-6.0276,-6.093625,-3.88665,-2.66455,-1.100525,-1.5495,-2.43535,-3.625125,-1.8201,-1.384525,-1.609825,-2.72375,-1.780825,-1.9452,-1.892725,-2.28165,-3.055725,-3.88575,-2.209975,-11.85125,-2.543075,-0.2444725,-3.636725,-3.1249,-1.078325,-1.4822,-0.2459125,-1.640025,-1.609225,-1.848175,-1.88035
6,-1.605525,-1.579,-1.91475,-1.4157,-1.297375,-2.130025,-2.6157,-2.0595,-2.3832,-3.723325,-5.336525,-3.12855,-2.5479,-2.027425,-3.000575,-1.8714,-3.888475,-0.6497,-1.961575,-1.236375,-1.70335,-3.63695,-3.349475,-1.59535,-3.98165,-3.0878,-2.851325,-1.766325,-3.3028,-2.439675,-2.45985,-3.3921,-14.391,-2.837225,-0.234495,-2.723525,-2.48475,-2.2378,-2.44275,-0.3298425,-2.740275,-2.11035,-2.282925,-1.605525
7,-1.9481,-2.634775,-1.5808,-2.259,-1.765625,-1.71965,-2.779925,-3.07615,-2.3932,-6.6606,-4.8785,-2.8664,-2.660875,-6.574525,-6.109425,-2.4517,-2.705525,-1.0198,-2.016625,-1.96935,-2.311475,-2.87985,-1.95555,-2.1085,-1.5717,-3.519425,-1.90995,-2.5082,-3.41885,-1.6594,-2.3077,-3.363025,-15.94525,-2.321375,-0.1890925,-2.806275,-2.830675,-1.792925,-1.402125,-0.2218375,-2.5716,-2.8271,-1.599975,-1.9481
8,-2.9695,-1.462925,-2.223975,-0.9616975,-1.749925,-3.0142,-1.86665,-4.0326,-2.83935,-2.884825,-5.009975,-2.61745,-2.79355,-3.157425,-2.617825,-1.898675,-1.50325,-0.5916025,-1.785775,-1.74985,-3.052675,-2.6727,-1.884525,-2.4947,-2.38635,-2.733475,-1.868525,-2.294,-1.91905,-3.064175,-2.682225,-3.135575,-18.026,-2.88215,-0.2176625,-3.0689,-2.407725,-1.981925,-1.96925,-0.2852375,-2.326925,-2.352325,-1.636275,-2.9695
9,-1.612275,-2.482725,-1.795575,-2.049825,-0.9874825,-3.042975,-2.567675,-2.372525,-3.022825,-6.908,-6.371375,-2.99865,-4.2026,-6.203175,-4.54795,-2.438,-1.850075,-0.98205,-1.948925,-2.122525,-2.417,-2.15695,-0.927355,-1.568175,-2.34035,-2.08165,-2.3121,-2.725,-2.7725,-2.77575,-3.944425,-2.754875,-18.4485,-3.127375,-0.2468075,-4.1033,-2.8589,-1.87675,-2.137775,-0.2222075,-1.5091,-1.991725,-2.334625,-1.612275
