sensor_id,datetime,value,gap
19866,2015-05-24 00:00:00,1675,0
19866,2015-05-24 01:00:00,1685,10
19866,2015-05-24 02:00:00,1690,5
19866,2015-05-24 03:00:00,1690,0
19866,2015-05-24 04:00:00,1695,5
19866,2015-05-24 05:00:00,1700,5
19866,2015-05-24 06:00:00,1715,15
19866,2015-05-24 07:00:00,1715,0
19866,2015-05-24 08:00:00,1715,0
19866,2015-05-24 09:00:00,1715,0
19866,2015-05-24 10:00:00,1715,0
19866,2015-05-24 11:00:00,1715,0
19866,2015-05-24 12:00:00,1715,0
19866,2015-05-24 13:00:00,1715,0
19866,2015-05-24 14:00:00,1715,0
19866,2015-05-24 15:00:00,1725,10
19866,2015-05-24 16:00:00,1725,0
19866,2015-05-24 17:00:00,1740,15
19866,2015-05-24 18:00:00,1740,0
19866,2015-05-24 19:00:00,1765,25
19866,2015-05-24 20:00:00,1785,20
19866,2015-05-24 21:00:00,1785,0
19866,2015-05-24 22:00:00,1800,15
19866,2015-05-24 23:00:00,1810,10
19866,2015-05-25 00:00:00,1810,0
19866,2015-05-25 01:00:00,1820,10
19866,2015-05-25 02:00:00,1825,5
19866,2015-05-25 03:00:00,1835,10
19866,2015-05-25 04:00:00,1835,0
19866,2015-05-25 05:00:00,1835,0
19866,2015-05-25 06:00:00,1840,5
19866,2015-05-25 07:00:00,1850,10
19866,2015-05-25 08:00:00,1850,0
19866,2015-05-25 09:00:00,1850,0
19866,2015-05-25 10:00:00,1850,0
19866,2015-05-25 11:00:00,1850,0
19866,2015-05-25 12:00:00,1850,0
19866,2015-05-25 13:00:00,1850,0
19866,2015-05-25 14:00:00,1850,0
19866,2015-05-25 15:00:00,1850,0
19866,2015-05-25 16:00:00,1850,0
19866,2015-05-25 17:00:00,1860,10
19866,2015-05-25 18:00:00,1885,25
19866,2015-05-25 19:00:00,1920,35
19866,2015-05-25 20:00:00,1945,25
19866,2015-05-25 21:00:00,1950,5
19866,2015-05-25 22:00:00,1960,10
19866,2015-05-25 23:00:00,1960,0
19866,2015-05-26 00:00:00,1970,10
19866,2015-05-26 01:00:00,1970,0
19866,2015-05-26 02:00:00,1980,10
19866,2015-05-26 03:00:00,1980,0
19866,2015-05-26 04:00:00,1995,15
19866,2015-05-26 05:00:00,1995,0
19866,2015-05-26 06:00:00,2005,10
19866,2015-05-26 07:00:00,2005,0
19866,2015-05-26 08:00:00,2015,10
19866,2015-05-26 09:00:00,2005,-10
19866,2015-05-26 10:00:00,2005,0
19866,2015-05-26 11:00:00,2015,10
19866,2015-05-26 12:00:00,2005,-10
19866,2015-05-26 13:00:00,2005,0
19866,2015-05-26 14:00:00,2020,15
19866,2015-05-26 15:00:00,2035,15
19866,2015-05-26 16:00:00,2070,35
19866,2015-05-26 17:00:00,2080,10
19866,2015-05-26 18:00:00,2080,0
19866,2015-05-26 19:00:00,2115,35
19866,2015-05-26 20:00:00,2130,15
19866,2015-05-26 21:00:00,2135,5
19866,2015-05-26 22:00:00,2140,5
19866,2015-05-26 23:00:00,2155,15
19866,2015-05-27 00:00:00,2155,0
19866,2015-05-27 01:00:00,2155,0
19866,2015-05-27 02:00:00,2160,5
19866,2015-05-27 03:00:00,2165,5
19866,2015-05-27 04:00:00,2165,0
19866,2015-05-27 05:00:00,2165,0
19866,2015-05-27 06:00:00,2180,15
19866,2015-05-27 07:00:00,2180,0
19866,2015-05-27 08:00:00,2180,0
19866,2015-05-27 09:00:00,2180,0
19866,2015-05-27 10:00:00,2130,-50
19866,2015-05-27 11:00:00,2130,0
19866,2015-05-27 12:00:00,2115,-15
19866,2015-05-27 13:00:00,2105,-10
19866,2015-05-27 14:00:00,2105,0
19866,2015-05-27 15:00:00,2070,-35
19866,2015-05-27 16:00:00,2090,20
19866,2015-05-27 17:00:00,2130,40
19866,2015-05-27 18:00:00,2190,60
19866,2015-05-27 19:00:00,2225,35
19866,2015-05-27 20:00:00,2250,25
19866,2015-05-27 21:00:00,2275,25
19866,2015-05-27 22:00:00,2295,20
19866,2015-05-27 23:00:00,2300,5
19866,2015-05-28 00:00:00,2310,10
19866,2015-05-28 01:00:00,2325,15
19866,2015-05-28 02:00:00,2335,10
19866,2015-05-28 03:00:00,2350,15
19866,2015-05-28 04:00:00,2360,10
19866,2015-05-28 05:00:00,2375,15
19866,2015-05-28 06:00:00,2385,10
19866,2015-05-28 07:00:00,2390,5
19866,2015-05-28 08:00:00,2395,5
19866,2015-05-28 09:00:00,2410,15
19866,2015-05-28 10:00:00,2420,10
19866,2015-05-28 11:00:00,2420,0
19866,2015-05-28 12:00:00,470,-1950
19866,2015-05-28 13:00:00,410,-60
19866,2015-05-28 14:00:00,360,-50
19866,2015-05-28 15:00:00,260,-100
19866,2015-05-28 16:00:00,250,-10
19866,2015-05-28 17:00:00,265,15
19866,2015-05-28 18:00:00,275,10
19866,2015-05-28 19:00:00,310,35
19866,2015-05-28 20:00:00,320,10
19866,2015-05-28 21:00:00,335,15
19866,2015-05-28 22:00:00,345,10
19866,2015-05-28 23:00:00,345,0
19866,2015-05-29 00:00:00,360,15
19866,2015-05-29 01:00:00,360,0
19866,2015-05-29 02:00:00,370,10
19866,2015-05-29 03:00:00,375,5
19866,2015-05-29 04:00:00,385,10
19866,2015-05-29 05:00:00,385,0
19866,2015-05-29 06:00:00,395,10
19866,2015-05-29 07:00:00,385,-10
19866,2015-05-29 08:00:00,385,0
19866,2015-05-29 09:00:00,385,0
19866,2015-05-29 10:00:00,385,0
19866,2015-05-29 11:00:00,390,5
19866,2015-05-29 12:00:00,395,5
19866,2015-05-29 13:00:00,410,15
19866,2015-05-29 14:00:00,445,35
19866,2015-05-29 15:00:00,410,-35
19866,2015-05-29 16:00:00,430,20
19866,2015-05-29 17:00:00,445,15
19866,2015-05-29 18:00:00,470,25
19866,2015-05-29 19:00:00,505,35
19866,2015-05-29 20:00:00,525,20
19866,2015-05-29 21:00:00,540,15
19866,2015-05-29 22:00:00,545,5
19866,2015-05-29 23:00:00,555,10
19866,2015-05-30 00:00:00,565,10
19866,2015-05-30 01:00:00,580,15
19866,2015-05-30 02:00:00,590,10
19866,2015-05-30 03:00:00,605,15
19866,2015-05-30 04:00:00,615,10
19866,2015-05-30 05:00:00,625,10
19866,2015-05-30 06:00:00,630,5
19866,2015-05-30 07:00:00,640,10
19866,2015-05-30 08:00:00,640,0
19866,2015-05-30 09:00:00,650,10
19866,2015-05-30 10:00:00,665,15
19866,2015-05-30 11:00:00,665,0
19866,2015-05-30 12:00:00,675,10
19866,2015-05-30 13:00:00,680,5
19866,2015-05-30 14:00:00,690,10
19866,2015-05-30 15:00:00,715,25
19866,2015-05-30 16:00:00,725,10
19866,2015-05-30 17:00:00,760,35
19866,2015-05-30 18:00:00,780,20
19866,2015-05-30 19:00:00,810,30
19866,2015-05-30 20:00:00,835,25
19866,2015-05-30 21:00:00,845,10
19866,2015-05-30 22:00:00,860,15
19866,2015-05-30 23:00:00,870,10
19867,2015-05-24 00:00:00,2200,15
19867,2015-05-24 01:00:00,2200,0
19867,2015-05-24 02:00:00,2215,15
19867,2015-05-24 03:00:00,2215,0
19867,2015-05-24 04:00:00,2215,0
19867,2015-05-24 05:00:00,2225,10
19867,2015-05-24 06:00:00,2225,0
19867,2015-05-24 07:00:00,2240,15
19867,2015-05-24 08:00:00,2225,-15
19867,2015-05-24 09:00:00,2225,0
19867,2015-05-24 10:00:00,2225,0
19867,2015-05-24 11:00:00,2220,-5
19867,2015-05-24 12:00:00,2200,-20
19867,2015-05-24 13:00:00,2220,20
19867,2015-05-24 14:00:00,2225,5
19867,2015-05-24 15:00:00,2215,-10
19867,2015-05-24 16:00:00,2215,0
19867,2015-05-24 17:00:00,2240,25
19867,2015-05-24 18:00:00,2290,50
19867,2015-05-24 19:00:00,2335,45
19867,2015-05-24 20:00:00,2375,40
19867,2015-05-24 21:00:00,2385,10
19867,2015-05-24 22:00:00,2395,10
19867,2015-05-24 23:00:00,2410,15
19867,2015-05-25 00:00:00,2415,5
19867,2015-05-25 01:00:00,2420,5
19867,2015-05-25 02:00:00,2435,15
19867,2015-05-25 03:00:00,2435,0
19867,2015-05-25 04:00:00,2460,25
19867,2015-05-25 05:00:00,2470,10
19867,2015-05-25 06:00:00,2485,15
19867,2015-05-25 07:00:00,2495,10
19867,2015-05-25 08:00:00,2495,0
19867,2015-05-25 09:00:00,2505,10
19867,2015-05-25 10:00:00,2515,10
19867,2015-05-25 11:00:00,2505,-10
19867,2015-05-25 12:00:00,2495,-10
19867,2015-05-25 13:00:00,2485,-10
19867,2015-05-25 14:00:00,2470,-15
19867,2015-05-25 15:00:00,2460,-10
19867,2015-05-25 16:00:00,2470,10
19867,2015-05-25 17:00:00,2530,60
19867,2015-05-25 18:00:00,2570,40
19867,2015-05-25 19:00:00,2630,60
19867,2015-05-25 20:00:00,2665,35
19867,2015-05-25 21:00:00,2690,25
19867,2015-05-25 22:00:00,2705,15
19867,2015-05-25 23:00:00,2715,10
19867,2015-05-26 00:00:00,2715,0
19867,2015-05-26 01:00:00,2740,25
19867,2015-05-26 02:00:00,2750,10
19867,2015-05-26 03:00:00,2770,20
19867,2015-05-26 04:00:00,2790,20
19867,2015-05-26 05:00:00,2790,0
19867,2015-05-26 06:00:00,2810,20
19867,2015-05-26 07:00:00,2810,0
19867,2015-05-26 08:00:00,2825,15
19867,2015-05-26 09:00:00,2835,10
19867,2015-05-26 10:00:00,2835,0
19867,2015-05-26 11:00:00,2835,0
19867,2015-05-26 12:00:00,2850,15
19867,2015-05-26 13:00:00,2850,0
19867,2015-05-26 14:00:00,2865,15
19867,2015-05-26 15:00:00,2875,10
19867,2015-05-26 16:00:00,2915,40
19867,2015-05-26 17:00:00,2920,5
19867,2015-05-26 18:00:00,2945,25
19867,2015-05-26 19:00:00,2990,45
19867,2015-05-26 20:00:00,3015,25
19867,2015-05-26 21:00:00,3025,10
19867,2015-05-26 22:00:00,3035,10
19867,2015-05-26 23:00:00,3045,10
19867,2015-05-27 00:00:00,3045,0
19867,2015-05-27 01:00:00,3055,10
19867,2015-05-27 02:00:00,3055,0
19867,2015-05-27 03:00:00,3070,15
19867,2015-05-27 04:00:00,3075,5
19867,2015-05-27 05:00:00,3080,5
19867,2015-05-27 06:00:00,3095,15
19867,2015-05-27 07:00:00,3105,10
19867,2015-05-27 08:00:00,3105,0
19867,2015-05-27 09:00:00,3120,15
19867,2015-05-27 10:00:00,3105,-15
19867,2015-05-27 11:00:00,3095,-10
19867,2015-05-27 12:00:00,3095,0
19867,2015-05-27 13:00:00,3070,-25
19867,2015-05-27 14:00:00,3070,0
19867,2015-05-27 15:00:00,3045,-25
19867,2015-05-27 16:00:00,3080,35
19867,2015-05-27 17:00:00,3120,40
19867,2015-05-27 18:00:00,3205,85
19867,2015-05-27 19:00:00,3250,45
19867,2015-05-27 20:00:00,3265,15
19867,2015-05-27 21:00:00,3310,45
19867,2015-05-27 22:00:00,3300,-10
19867,2015-05-27 23:00:00,3315,15
19867,2015-05-28 00:00:00,3325,10
19867,2015-05-28 01:00:00,3330,5
19867,2015-05-28 02:00:00,3350,20
19867,2015-05-28 03:00:00,3360,10
19867,2015-05-28 04:00:00,3385,25
19867,2015-05-28 05:00:00,3410,25
19867,2015-05-28 06:00:00,3425,15
19867,2015-05-28 07:00:00,3435,10
19867,2015-05-28 08:00:00,3445,10
19867,2015-05-28 09:00:00,3475,30
19867,2015-05-28 10:00:00,3495,20
19867,2015-05-28 11:00:00,3510,15
19867,2015-05-28 12:00:00,2640,-870
19867,2015-05-28 13:00:00,2630,-10
19867,2015-05-28 14:00:00,2620,-10
19867,2015-05-28 15:00:00,2615,-5
19867,2015-05-28 16:00:00,2640,25
19867,2015-05-28 17:00:00,2680,40
19867,2015-05-28 18:00:00,2705,25
19867,2015-05-28 19:00:00,2740,35
19867,2015-05-28 20:00:00,2765,25
19867,2015-05-28 21:00:00,2785,20
19867,2015-05-28 22:00:00,2800,15
19867,2015-05-28 23:00:00,2810,10
19867,2015-05-29 00:00:00,2825,15
19867,2015-05-29 01:00:00,2850,25
19867,2015-05-29 02:00:00,2860,10
19867,2015-05-29 03:00:00,2875,15
19867,2015-05-29 04:00:00,2880,5
19867,2015-05-29 05:00:00,2900,20
19867,2015-05-29 06:00:00,2910,10
19867,2015-05-29 07:00:00,2910,0
19867,2015-05-29 08:00:00,2910,0
19867,2015-05-29 09:00:00,2920,10
