sensor_id,datetime,value
24982,2015-08-26 05:00:00,4870
24982,2015-08-15 13:00:00,4725
24982,2015-06-08 02:00:00,1925
24982,2015-07-10 18:00:00,3890
24982,2015-07-31 16:00:00,4980
24982,2015-06-21 07:00:00,6845
24982,2015-07-07 07:00:00,9940
24982,2015-07-30 02:00:00,5215
24982,2015-07-20 15:00:00,4925
24982,2015-06-19 21:00:00,6515
24982,2015-08-19 13:00:00,4675
24982,2015-08-27 06:00:00,4965
24982,2015-07-27 07:00:00,5235
24982,2015-06-25 19:00:00,7620
24982,2015-07-02 03:00:00,9155
24982,2015-07-22 11:00:00,5050
24982,2015-07-31 03:00:00,5200
24982,2015-07-24 12:00:00,5025
24982,2015-07-08 13:00:00,3540
24982,2015-06-23 11:00:00,7145
24982,2015-06-15 12:00:00,4990
24982,2015-06-27 00:00:00,7960
24982,2015-07-26 11:00:00,5085
24982,2015-08-06 13:00:00,5045
24982,2015-08-31 16:00:00,4005
24982,2015-08-28 13:00:00,4550
24982,2015-06-13 15:00:00,4145
24982,2015-06-12 08:00:00,3745
24982,2015-07-25 08:00:00,5195
24982,2015-07-27 21:00:00,5180
24982,2015-08-30 01:00:00,4640
24982,2015-07-12 16:00:00,4075
24982,2015-06-25 14:00:00,7530
24982,2015-08-17 05:00:00,5030
24982,2015-06-12 06:00:00,3705
24982,2015-07-10 02:00:00,3935
24982,2015-08-03 15:00:00,5050
24982,2015-07-12 14:00:00,4085
24982,2015-08-06 14:00:00,5030
24982,2015-06-18 05:00:00,6155
24982,2015-06-17 15:00:00,5745
24982,2015-07-10 14:00:00,3805
24982,2015-06-08 22:00:00,2235
24982,2015-06-06 22:00:00,1435
24982,2015-07-01 00:00:00,8890
24982,2015-07-09 17:00:00,3715
24982,2015-07-30 01:00:00,5210
24982,2015-07-26 00:00:00,5135
24982,2015-08-30 14:00:00,4260
24982,2015-07-25 03:00:00,5190
24982,2015-08-22 18:00:00,4400
24982,2015-08-01 10:00:00,5120
24982,2015-06-09 08:00:00,2435
24982,2015-08-08 15:00:00,4740
24982,2015-08-25 19:00:00,4515
24982,2015-07-03 03:00:00,9390
24982,2015-08-10 01:00:00,5075
24982,2015-06-12 10:00:00,3755
24982,2015-08-03 22:00:00,5155
24982,2015-06-05 20:00:00,1015
24982,2015-08-13 22:00:00,5025
24982,2015-07-11 04:00:00,4100
24982,2015-07-05 13:00:00,9525
24982,2015-07-11 15:00:00,3965
24982,2015-07-16 17:00:00,4655
24982,2015-07-19 04:00:00,4975
24982,2015-08-21 00:00:00,4955
24982,2015-08-14 11:00:00,4930
24982,2015-08-02 12:00:00,5040
24982,2015-07-04 23:00:00,9665
24982,2015-06-13 03:00:00,4090
24982,2015-07-07 10:00:00,9965
24982,2015-06-19 13:00:00,6330
24982,2015-07-28 05:00:00,5220
24982,2015-08-20 12:00:00,4865
24982,2015-07-24 16:00:00,4965
24982,2015-06-11 22:00:00,3580
24982,2015-06-16 22:00:00,5635
24982,2015-07-02 00:00:00,9110
24982,2015-06-09 01:00:00,2285
24982,2015-08-24 17:00:00,4190
24982,2015-08-14 12:00:00,4880
24982,2015-06-26 21:00:00,7905
24982,2015-06-16 08:00:00,5445
24982,2015-06-28 04:00:00,8200
24982,2015-08-10 09:00:00,5100
24982,2015-07-25 20:00:00,5080
24982,2015-08-26 19:00:00,4850
24982,2015-06-29 18:00:00,8455
24982,2015-08-28 04:00:00,4895
24982,2015-08-18 06:00:00,5030
24982,2015-08-22 11:00:00,4715
24982,2015-07-30 04:00:00,5225
24982,2015-06-26 17:00:00,7760
24982,2015-07-06 20:00:00,9825
24982,2015-07-01 12:00:00,8875
24982,2015-08-12 18:00:00,5010
24982,2015-08-18 12:00:00,4790
24982,2015-06-27 19:00:00,8020
24982,2015-07-16 20:00:00,4775
24982,2015-08-17 18:00:00,4790
24982,2015-06-13 04:00:00,4100
24982,2015-06-12 21:00:00,3960
24982,2015-07-29 02:00:00,5190
24982,2015-07-19 01:00:00,4950
24982,2015-06-30 10:00:00,8710
24982,2015-06-21 00:00:00,6785
24982,2015-08-04 16:00:00,4950
24982,2015-08-23 06:00:00,4800
24982,2015-08-05 11:00:00,5035
24982,2015-07-04 20:00:00,9585
24982,2015-06-08 04:00:00,1950
24982,2015-07-22 14:00:00,4965
24982,2015-06-30 00:00:00,8650
24982,2015-08-13 11:00:00,5010
24982,2015-07-02 13:00:00,9040
24982,2015-08-17 07:00:00,5050
24982,2015-08-07 07:00:00,5185
24982,2015-07-31 01:00:00,5185
24982,2015-06-22 11:00:00,6980
24982,2015-07-05 16:00:00,9455
24982,2015-06-19 08:00:00,6405
24982,2015-06-16 06:00:00,5410
24982,2015-06-22 06:00:00,7005
24982,2015-06-21 18:00:00,6795
24982,2015-08-16 02:00:00,4905
24982,2015-07-15 10:00:00,4620
24982,2015-07-08 11:00:00,3595
24982,2015-08-23 11:00:00,4670
24982,2015-07-08 08:00:00,3665
24982,2015-08-06 21:00:00,5115
24982,2015-08-18 07:00:00,5035
24982,2015-06-21 04:00:00,6820
24982,2015-07-04 19:00:00,9520
24982,2015-06-05 11:00:00,900
24982,2015-08-25 12:00:00,4450
24982,2015-08-04 11:00:00,5100
24982,2015-06-28 19:00:00,8235
24982,2015-06-21 06:00:00,6840
24982,2015-08-02 09:00:00,5125
24982,2015-07-09 09:00:00,3845
24982,2015-06-29 17:00:00,8415
24982,2015-07-03 16:00:00,9235
24982,2015-06-22 05:00:00,6995
24982,2015-07-13 06:00:00,4370
24982,2015-08-24 10:00:00,4645
24982,2015-08-09 05:00:00,5070
24982,2015-07-28 03:00:00,5210
24982,2015-08-19 04:00:00,4965
24982,2015-06-29 11:00:00,8460
24982,2015-07-18 04:00:00,4960
24982,2015-06-19 02:00:00,6345
24982,2015-06-25 17:00:00,7550
24982,2015-07-03 11:00:00,9355
24982,2015-08-09 02:00:00,5055
24982,2015-06-27 05:00:00,8030
24982,2015-08-05 05:00:00,5150
24982,2015-06-12 01:00:00,3645
24982,2015-07-16 14:00:00,4640
24982,2015-08-10 15:00:00,4965
24982,2015-07-24 19:00:00,5095
24982,2015-07-14 15:00:00,4365
24982,2015-06-11 11:00:00,3365
24982,2015-06-17 04:00:00,5795
24982,2015-08-04 09:00:00,5155
24982,2015-06-10 21:00:00,3155
24982,2015-07-15 16:00:00,4500
24982,2015-08-19 19:00:00,4705
24982,2015-06-15 10:00:00,5035
24982,2015-06-21 13:00:00,6765
24982,2015-08-01 19:00:00,4970
24982,2015-07-08 23:00:00,3770
24982,2015-06-06 09:00:00,1195
24982,2015-08-13 21:00:00,5005
24982,2015-06-15 11:00:00,5000
24982,2015-06-13 18:00:00,4200
24982,2015-08-29 04:00:00,4805
24982,2015-07-05 08:00:00,9735
24982,2015-07-23 12:00:00,5110
24982,2015-07-19 05:00:00,4980
24982,2015-06-11 23:00:00,3605
24982,2015-07-12 02:00:00,4210
24982,2015-07-01 22:00:00,9070
24982,2015-08-02 04:00:00,5135
24982,2015-08-29 13:00:00,4435
24982,2015-08-06 15:00:00,5015
24982,2015-06-26 20:00:00,7875
24982,2015-08-16 01:00:00,4885
24982,2015-08-28 05:00:00,4905
24982,2015-06-15 06:00:00,4990
24982,2015-07-10 17:00:00,3840
24982,2015-07-30 09:00:00,5215
24982,2015-08-22 05:00:00,4885
24982,2015-08-15 17:00:00,4520
24982,2015-07-17 09:00:00,4880
24982,2015-06-18 22:00:00,6300
24982,2015-07-17 01:00:00,4855
24982,2015-07-04 05:00:00,9600
24982,2015-07-09 07:00:00,3860
24982,2015-08-28 18:00:00,4395
24982,2015-06-26 07:00:00,7810
24982,2015-06-05 14:00:00,865
24982,2015-08-11 10:00:00,5070
24982,2015-08-05 06:00:00,5150
24982,2015-08-03 06:00:00,5185
24982,2015-06-11 08:00:00,3360
24982,2015-08-16 12:00:00,4765
24982,2015-06-14 15:00:00,4530
24982,2015-08-18 20:00:00,4810
24982,2015-06-20 04:00:00,6640
24982,2015-06-12 18:00:00,3805
24982,2015-07-15 11:00:00,4585
24982,2015-06-09 19:00:00,2540
24982,2015-07-01 19:00:00,8955
24982,2015-06-25 18:00:00,7590
24982,2015-08-14 15:00:00,4725
24982,2015-07-24 22:00:00,5160
24982,2015-06-14 03:00:00,4475
24982,2015-06-19 06:00:00,6385
24982,2015-08-04 01:00:00,5175
24982,2015-07-28 21:00:00,5160
24982,2015-07-02 14:00:00,9015
24982,2015-06-05 21:00:00,1035
24982,2015-07-21 00:00:00,5100
24982,2015-06-11 07:00:00,3345
24982,2015-08-16 08:00:00,4930
24982,2015-06-27 08:00:00,8060
24982,2015-08-06 16:00:00,5015
24982,2015-06-20 08:00:00,6685
24982,2015-06-26 04:00:00,7780
24982,2015-07-08 06:00:00,3660
24982,2015-07-20 18:00:00,4965
24982,2015-08-09 12:00:00,4875
24982,2015-07-10 12:00:00,3865
24982,2015-06-30 08:00:00,8735
24982,2015-07-10 05:00:00,3965
24982,2015-07-24 04:00:00,5210
24982,2015-08-03 20:00:00,5135
24982,2015-06-17 02:00:00,5755
24982,2015-08-11 15:00:00,4890
24982,2015-08-16 22:00:00,4905
24982,2015-06-07 21:00:00,1845
24982,2015-07-05 00:00:00,9680
24982,2015-07-13 00:00:00,4335
24982,2015-06-10 13:00:00,2900
24982,2015-07-25 02:00:00,5185
24982,2015-08-18 05:00:00,5020
24982,2015-06-29 21:00:00,8595
24982,2015-08-19 06:00:00,4980
24982,2015-08-08 01:00:00,5120
24982,2015-06-12 15:00:00,3735
24982,2015-06-14 11:00:00,4580
24982,2015-06-05 23:00:00,1075
24982,2015-08-18 02:00:00,5015
24982,2015-06-22 04:00:00,6985
24982,2015-07-20 01:00:00,5050
24982,2015-07-19 17:00:00,4835
24982,2015-08-15 20:00:00,4715
24982,2015-07-20 17:00:00,4945
24982,2015-06-06 20:00:00,1400
24982,2015-06-30 17:00:00,8660
24982,2015-06-11 00:00:00,3230
24982,2015-08-29 19:00:00,4290
24982,2015-06-12 11:00:00,3745
24982,2015-08-01 12:00:00,5020
24982,2015-07-16 21:00:00,4795
24982,2015-07-15 00:00:00,4605
24982,2015-07-03 06:00:00,9435
24982,2015-07-29 16:00:00,5015
24982,2015-08-15 05:00:00,5010
24982,2015-06-08 00:00:00,1895
24982,2015-07-24 20:00:00,5135
24982,2015-06-24 15:00:00,7315
24982,2015-06-06 14:00:00,1175
24982,2015-07-05 17:00:00,9485
24982,2015-08-19 07:00:00,4980
24982,2015-06-16 04:00:00,5370
24982,2015-08-12 20:00:00,5070
24982,2015-08-17 12:00:00,4900
24982,2015-07-02 22:00:00,9305
24982,2015-08-09 23:00:00,5030
24982,2015-07-04 15:00:00,9360
24982,2015-07-17 10:00:00,4855
24982,2015-07-04 08:00:00,9610
24982,2015-07-22 06:00:00,5125
24982,2015-08-21 07:00:00,4990
24982,2015-07-14 03:00:00,4510
24982,2015-06-05 03:00:00,850
24982,2015-08-27 17:00:00,4520
24982,2015-07-21 04:00:00,5125
24982,2015-07-19 14:00:00,4800
24982,2015-07-01 04:00:00,8940
24982,2015-06-15 05:00:00,4975
24982,2015-07-25 07:00:00,5205
24982,2015-08-12 14:00:00,4965
24982,2015-06-05 06:00:00,895
24982,2015-06-15 14:00:00,4925
24982,2015-08-09 06:00:00,5075
24982,2015-07-25 19:00:00,5025
24982,2015-08-01 13:00:00,4960
24982,2015-06-19 22:00:00,6540
24982,2015-08-27 11:00:00,4825
24982,2015-07-16 15:00:00,4620
24982,2015-08-01 08:00:00,5195
24982,2015-08-16 03:00:00,4910
24982,2015-06-07 05:00:00,1530
24982,2015-06-18 10:00:00,6200
24982,2015-07-14 06:00:00,4540
24982,2015-06-12 23:00:00,4010
24982,2015-06-22 09:00:00,7010
24982,2015-07-09 08:00:00,3860
24982,2015-07-24 07:00:00,5220
24982,2015-07-12 21:00:00,4265
24982,2015-08-27 23:00:00,4825
24982,2015-08-23 08:00:00,4815
24982,2015-06-25 02:00:00,7535
24982,2015-07-17 07:00:00,4910
24982,2015-08-27 05:00:00,4960
24982,2015-06-26 14:00:00,7700
24982,2015-07-23 18:00:00,5075
24982,2015-06-15 01:00:00,4870
24982,2015-06-30 07:00:00,8735
24982,2015-08-21 17:00:00,4475
24982,2015-06-05 10:00:00,915
24982,2015-08-30 16:00:00,4145
24982,2015-08-20 15:00:00,4720
24982,2015-08-31 13:00:00,4205
24982,2015-08-07 12:00:00,5060
24982,2015-06-15 15:00:00,4930
24982,2015-07-30 11:00:00,5170
24982,2015-08-19 15:00:00,4550
24982,2015-07-26 03:00:00,5155
24982,2015-08-20 11:00:00,4910
24982,2015-06-27 09:00:00,8050
24982,2015-08-26 03:00:00,4845
24982,2015-07-12 04:00:00,4230
24982,2015-06-29 09:00:00,8475
24982,2015-07-15 14:00:00,4500
24982,2015-07-28 09:00:00,5205
24982,2015-07-27 04:00:00,5220
24982,2015-07-27 20:00:00,5170
24982,2015-08-12 22:00:00,5085
24982,2015-08-04 18:00:00,5005
24982,2015-08-16 18:00:00,4675
24982,2015-06-28 16:00:00,8105
24982,2015-07-30 05:00:00,5230
24982,2015-07-18 11:00:00,4855
24982,2015-08-21 20:00:00,4685
24982,2015-08-20 17:00:00,4710
24982,2015-06-15 09:00:00,5035
24982,2015-08-05 02:00:00,5145
24982,2015-07-25 11:00:00,5020
24982,2015-08-20 16:00:00,4700
24982,2015-07-10 16:00:00,3805
24982,2015-06-24 09:00:00,7365
24982,2015-06-10 09:00:00,2930
24982,2015-07-08 20:00:00,3680
24982,2015-06-25 16:00:00,7525
24982,2015-08-27 15:00:00,4505
24982,2015-07-07 22:00:00,3590
24982,2015-08-06 06:00:00,5170
24982,2015-08-06 19:00:00,5075
24982,2015-08-05 10:00:00,5080
24982,2015-08-26 14:00:00,4755
24982,2015-07-23 23:00:00,5185
24982,2015-08-22 10:00:00,4780
24982,2015-08-30 12:00:00,4430
24982,2015-06-16 00:00:00,5280
24982,2015-07-18 13:00:00,4755
24982,2015-08-04 17:00:00,4965
24982,2015-06-15 22:00:00,5225
24982,2015-08-19 22:00:00,4870
24982,2015-08-10 23:00:00,5095
24982,2015-07-25 18:00:00,4955
24982,2015-07-02 11:00:00,9125
24982,2015-06-24 22:00:00,7490
24982,2015-06-27 04:00:00,8010
24982,2015-06-23 23:00:00,7275
24982,2015-07-19 12:00:00,4855
24982,2015-06-22 12:00:00,6955
24982,2015-07-11 13:00:00,4025
24982,2015-07-16 10:00:00,4770
24982,2015-06-15 08:00:00,5030
24982,2015-06-06 06:00:00,1155
24982,2015-07-17 02:00:00,4870
24982,2015-07-20 21:00:00,5060
24982,2015-07-10 10:00:00,3935
24982,2015-07-10 09:00:00,3965
24982,2015-07-04 18:00:00,9460
24982,2015-06-28 02:00:00,8180
24982,2015-08-02 03:00:00,5130
24982,2015-07-22 10:00:00,5080
24982,2015-06-21 12:00:00,6805
24982,2015-07-26 19:00:00,5100
24982,2015-06-10 22:00:00,3190
24982,2015-08-15 06:00:00,5015
24982,2015-07-29 06:00:00,5210
24982,2015-08-14 17:00:00,4700
24982,2015-08-12 06:00:00,5145
24982,2015-06-19 05:00:00,6380
24982,2015-07-05 19:00:00,9600
24982,2015-07-10 08:00:00,3980
