id,1000,1161,1162,1163,1164,1491,1492,1493,1494,1611,1612,1613,1614,1821,1822,1823,1824,2000,2031,2032,2033,2034,2241,2242,2243,2244,2631,2632,2633,2634,2731,2732,2733,2734,3000,3681,3682,3683,3684,4000,4001,4002,4003,4004
1,2.65622616,3.080657475,2.09943573,1.980962231,2.47935198,2.446705869,3.61465293,3.787716828,2.81204742,8.53406799,6.35872314,5.17827702,3.99983241,8.67921453,9.229129403,3.1238382,5.06107749,1.042749645,2.383035612,2.661817415,4.36484853,3.01160538,2.049509175,3.714607598,3.896327656,3.459459551,2.39840202,2.43947004,3.868221267,2.593349094,3.37728867,2.853526862,4.09405164,3.41153673,0.481644849,3.34541277,3.897688683,2.768328659,2.19454452,0.46494336,2.919276465,2.963376402,2.66193417,2.65622616
2,1.70587956,2.209022109,2.72902182,2.390893392,2.538925228,2.549189853,3.957410776,5.731541827,4.46670315,3.675572964,9.491923959,4.227469035,4.129374585,3.511893924,2.889001773,1.750191509,3.010610555,0.824110623,2.135831336,2.0415402,3.54326574,4.83928053,3.812780181,2.762669427,4.308924858,4.820703552,3.630931878,2.515432534,3.63237,3.664959772,3.38225538,3.467771748,4.27492884,3.420921588,0.465032316,3.995429088,3.79790229,2.79648012,3.72940617,0.547346268,3.01642383,2.78498997,2.68046667,1.70587956
3,2.721408669,2.63991756,1.534137474,2.379890276,1.72678422,3.00216789,3.12146604,3.15979125,4.134516242,10.13457176,7.18682937,3.61020513,4.564539924,7.62716157,7.30098957,2.90611839,2.6861517,1.030288392,2.691127305,2.113444076,2.824504967,3.819407403,1.497998951,2.62090025,3.347887971,4.166098587,2.59076937,3.56528235,4.3529136,3.004440716,3.645261207,4.369778916,4.18767783,4.36344006,0.492630915,3.66039114,3.527602071,2.293792729,2.49506754,0.482793864,2.98647531,3.826959026,2.430971036,2.721408669
4,3.64304472,1.495741766,2.50047903,2.12493645,3.01694274,2.96957367,1.85925453,2.570653453,4.699330503,5.433884673,5.646504339,3.42717816,4.86878427,4.39931898,4.88798394,4.19612865,3.03532698,0.807735306,2.30433105,2.467077831,3.04281411,2.96994432,2.13457335,2.48528238,2.4752007,2.9866977,2.11722693,3.28499682,2.57386773,4.670493933,3.84312159,3.421707366,4.10494875,3.723646269,0.503557677,2.708049702,3.452315643,3.28329183,3.4529754,0.554848224,3.19381692,3.223424442,3.03176874,3.64304472
5,2.620616332,2.5263504,2.26659888,1.78571757,2.0407989,4.04349498,3.84156486,3.560124385,2.442151322,8.19447846,9.696656193,5.530609497,5.302719051,8.37201981,8.53154757,4.719464211,3.72110361,1.068280017,1.909467968,2.75919273,4.965732967,2.38883925,1.600339122,1.84072203,3.736507824,2.487479593,2.21559744,2.271283896,3.224828464,4.26240087,4.92052701,3.0148671,3.59204328,3.27484101,0.485588565,5.117431116,4.0630653,1.616416511,2.07526935,0.487886595,2.13827985,2.08149627,2.64073299,2.620616332
6,2.158784949,2.133964743,2.404686761,1.93249497,1.600140528,2.554697712,3.463909575,2.86282647,3.382685334,4.95373725,7.924167122,4.88168289,3.36283332,2.69455137,3.9622485,2.53887837,4.95121683,0.847209531,2.22152784,1.653995973,2.36407983,4.76967246,4.361082726,1.78245585,5.5412175,4.25572917,4.002755356,2.21144616,4.42393014,3.54674985,3.15934647,4.36662765,3.4433385,3.34081671,0.519844038,3.52651236,3.29841435,2.859309743,2.92057374,0.578747736,3.42725229,2.69084487,3.06764766,2.158784949
7,2.834802365,2.99477787,1.85095197,3.00560085,2.384899241,2.23168365,3.613503915,4.232244786,3.469269915,9.64379409,6.82248042,4.05735729,3.91888245,9.051668854,8.753370624,3.457532171,3.55327329,1.038598365,2.54110227,2.185370191,3.063716546,3.88730307,2.57386773,2.50915224,2.389235846,5.167698669,2.32760787,2.748132534,4.299814281,2.567351703,2.90693382,4.277258746,3.7472715,3.16275645,0.443015706,3.6486786,3.355753905,2.603992679,1.975173835,0.482163759,3.61850769,3.84223203,2.215641103,2.834802365
8,4.121131329,1.86103365,2.677817264,1.281766263,2.388902261,3.62881176,2.534460222,5.905012699,3.878105316,4.061619765,7.316275176,3.647553307,3.93572108,4.25276397,3.56105694,2.81456784,2.19150519,0.794621709,2.30366388,2.305971547,4.07722413,3.93425034,2.22938562,3.102399804,3.475501291,3.69360138,2.484491413,3.16031016,2.394997229,3.59048655,3.64326711,3.8881185,4.1505387,3.5056077,0.493401867,3.96380523,3.26018625,2.55770739,2.584421618,0.548547174,2.773885296,2.94140427,2.04695169,4.121131329
9,2.35614792,3.01620144,2.32657005,2.612520372,1.556853056,4.458507337,3.149494593,3.158213764,4.24665551,10.02712032,9.128457156,3.98241186,6.14003964,8.5998213,6.16739361,3.13814529,2.589584773,0.978745803,2.22449304,2.306116842,3.67032456,3.13562487,1.242790191,1.96110915,3.083393613,2.91056619,2.76245445,3.37751106,4.179286314,3.82718364,4.925338047,3.7947147,3.3491934,4.27025865,0.515448129,5.5478892,3.40812675,2.63895387,3.302484087,0.459420675,2.02115445,2.64443949,3.136223099,2.35614792
