sensor_id,nds_wt_CM_Sum,nds_wt_CM_Sum_Square,nds_wt_CM_Avg_Sum,nds_wt_CM_Avg_Sum_Square,nds_wt_CM_T2,nds_wt_CM_T2_Flag,nds_wt_T2,nds_wt_T2_Flag,nds_wt_PC1,nds_wt_PC2,nds_wt_PC3,nds_wt_PC4,nds_wt_PC5,nds_wt_PC6,nds_wt_PC7,nds_wt_PC8,nds_wt_PC9,nds_wt_PC10,nds_wt_PC_dist_2,nds_wt_PC_dist_3,nds_wt_PC_dist_5,nds_wt_PC_dist_7,nds_wt_PC_dist_10,nd_wt_CM_Sum,nd_wt_CM_Sum_Square,nd_wt_CM_Avg_Sum,nd_wt_CM_Avg_Sum_Square,nd_wt_CM_T2,nd_wt_CM_T2_Flag,nd_wt_T2,nd_wt_T2_Flag,nd_wt_PC1,nd_wt_PC2,nd_wt_PC3,nd_wt_PC4,nd_wt_PC5,nd_wt_PC6,nd_wt_PC7,nd_wt_PC8,nd_wt_PC9,nd_wt_PC10,nd_wt_PC_dist_2,nd_wt_PC_dist_3,nd_wt_PC_dist_5,nd_wt_PC_dist_7,nd_wt_PC_dist_10,nd_CM_Sum,nd_CM_Sum_Square,nd_CM_Avg_Sum,nd_CM_Avg_Sum_Square,nd_CM_T2,nd_CM_T2_Flag,nd_T2,nd_T2_Flag,nd_PC1,nd_PC2,nd_PC3,nd_PC4,nd_PC5,nd_PC6,nd_PC7,nd_PC8,nd_PC9,nd_PC10,nd_PC_dist_2,nd_PC_dist_3,nd_PC_dist_5,nd_PC_dist_7,nd_PC_dist_10,nw_CM_Sum,nw_CM_Sum_Square,nw_CM_Avg_Sum,nw_CM_Avg_Sum_Square,nw_CM_T2,nw_CM_T2_Flag,nw_T2,nw_T2_Flag,nw_PC1,nw_PC2,nw_PC3,nw_PC4,nw_PC5,nw_PC6,nw_PC7,nw_PC8,nw_PC9,nw_PC10,nw_PC_dist_2,nw_PC_dist_3,nw_PC_dist_5,nw_PC_dist_7,nw_PC_dist_10,grade_auto,grade,T2_basic,T2_MVE,T2_MCD,T2_UCL
12884,250.64109,167.7375436,0.626602725,0.419343859,1.7672,0,347.9317957,1,9.154546391,-1.764513405,1.733660593,-0.327321674,2.217221723,-4.809269485,2.994659261,-0.202753945,1.403428983,-2.055548499,2.47957086,2.558838884,2.629675304,2.98924335,2.986576435,240.0808821,154.3600959,0.600202205,0.38590024,1.5767,0,129.0490599,0,441.5841041,-38.2316845,82.5192879,23.80106419,-14.97628692,8.563888518,-45.58974547,18.35495845,-23.18739821,26.07269681,2.066167489,2.102672444,2.088235057,2.101374925,2.116173301,115.3254059,52.6457192,0.288313515,0.131614298,3.4949,0,147.5746539,0,555.8096686,-218.3994855,-38.54440353,26.03779825,-71.80614317,44.67587692,-25.28714491,24.75568281,-28.74107405,47.40216323,2.094219458,2.169055165,2.095664792,2.05337317,2.044646262,221.0478687,204.7256989,0.552619672,0.511814247,0.8711,0,141.2240434,0,1360.574611,417.6218506,-54.03654361,23.07194341,-42.55168865,46.75353341,-62.27346895,34.63592475,-4.795691133,20.06520414,1.053355136,1.065887843,1.06971834,1.074043256,1.076075044,Good,Good,192.5938708,211.6359718,1024.447162,183.9586098
12890,295.3341183,230.4542198,0.738335296,0.57613555,0.1579,0,142.4709421,0,4.142239863,-2.562093986,-3.150343609,0.285686581,-0.335312547,1.823819089,-2.052798395,0.77780216,-2.011925809,0.234616725,1.295384243,1.565226794,1.569936215,1.706025105,1.756263646,280.6976499,209.8356476,0.701744125,0.524589119,0.1038,0,53.45501606,0,346.2911881,9.272381999,-66.18529048,22.16983046,-1.895087672,-30.93152368,60.37355387,-28.23523623,32.2130471,13.88156976,1.614832698,1.644825709,1.633605229,1.665142202,1.683613636,184.999178,107.4593112,0.462497945,0.268648278,0.9538,0,59.7394584,0,307.0705855,172.8828018,-134.8537771,13.86141393,-2.547421054,9.771851528,13.0194672,-61.45782341,-43.58134236,-45.7412371,1.235790705,1.367624967,1.311631579,1.281723791,1.303986566,245.1362944,214.0326907,0.612840736,0.535081727,1.0199,0,58.39897862,0,-592.7110319,179.2979185,330.5327949,29.33210976,23.51641631,13.07014746,32.62553154,-20.22799463,62.04375745,-9.853145944,0.45830833,0.52531389,0.527652714,0.529657667,0.532775075,Good,Good,111.2149528,169.1054757,166.6457117,183.9586098
13343,290.9078579,223.6401351,0.727269645,0.559100338,0.2282,0,362.0000396,1,6.471808803,-2.781951055,0.695045062,1.878261247,-0.979712566,0.207851009,-0.861907068,-0.363373475,-2.005768886,-1.420002886,1.873538225,1.91007695,1.994036154,1.973606385,2.02959998,261.6805806,181.0935168,0.654201451,0.452733792,0.6328,0,128.3514585,0,420.6766246,5.336594059,27.56102319,7.591183988,-20.73122868,3.639285873,35.61090967,-41.66075571,51.37996569,-3.673742746,1.961163425,1.966304509,1.951686241,1.960703091,1.991011629,218.8333891,138.366741,0.547083473,0.345916852,0.4456,0,135.1452847,0,260.9052331,-3.91107827,-190.47702,58.2817526,25.61893619,47.11571466,30.6826141,9.92136866,-18.12328821,-13.88049923,0.915059354,1.170975258,1.143833984,1.132878348,1.125546581,243.5195138,163.1812468,0.608798785,0.407953117,0.8418,0,146.4856852,0,-1153.574067,358.4850522,98.9462672,-0.009605033,-59.93385618,4.610562401,-30.92771794,-4.016553383,29.43468958,-35.82232376,0.894056794,0.907070445,0.910916568,0.91354017,0.915575474,Good,Good,243.6048521,233.5011976,2020.594956,183.9586098
13355,-87.63218889,43.58464281,-0.219080472,0.108961607,53.03,1,567.9330703,1,24.46458175,8.478046358,-0.877293576,1.804926703,0.542095492,-0.043933787,1.582500959,-0.491623452,0.09885633,0.301835588,6.88625881,6.990642359,7.010018022,6.901562358,6.733862823,-82.5448999,38.66289601,-0.20636225,0.09665724,52.9402,1,164.27247,0,698.3669412,-10.67758832,53.65274673,9.249552089,6.623757635,-11.23797113,-23.73039007,10.20960883,4.712910204,25.72190084,3.255853766,3.267003083,3.238705306,3.244311806,3.257523043,-77.0394706,42.2499266,-0.192598676,0.105624817,52.568,1,175.4466463,0,657.8930515,-96.9065421,-182.0098206,78.13609207,13.32848271,5.87613711,-4.457160068,35.42765577,-6.48196851,20.89429146,2.332029284,2.49900033,2.410792205,2.353767875,2.336262521,156.1514566,151.8529497,0.390378642,0.379632374,0.6249,0,176.4047579,0,-162.5075597,638.683676,123.9094617,38.58017724,2.742006683,19.39699239,-49.378755,38.7773034,1.114426448,23.90844508,0.487762871,0.501852732,0.50420221,0.50706082,0.508977527,Outlier,Outlier,294.6007843,3339.235973,5084.825222,183.9586098
13580,69.10444612,31.0279194,0.172761115,0.077569799,13.4636,1,483.7209802,1,22.8423241,0.335469016,-3.20490525,4.018750563,-0.122743434,0.212251781,0.245984536,0.915002873,0.524251308,-1.546751063,6.075831427,6.224759214,6.319412068,6.210715756,6.077596554,103.213188,42.23329248,0.25803297,0.105583231,10.6171,1,219.4982159,0,669.2346217,-200.584537,-39.01724428,85.55536335,-42.12382903,-23.62646828,-67.06904344,-8.869146406,-30.37943492,62.64130634,3.256783809,3.263414158,3.264622633,3.284504605,3.311308633,57.57634803,24.54618457,0.14394087,0.061365461,6.1853,1,227.9733102,0,614.4089449,69.70012559,-165.2417515,1.905321558,-293.0239861,74.28785918,22.62193142,-36.86643783,4.304222397,27.62711297,2.16846242,2.319934984,2.445341577,2.401848068,2.384779862,193.7764795,157.6138746,0.484441199,0.394034687,0.0468,0,249.597904,0,-506.5891156,343.9403618,365.359018,11.61446932,-29.16363294,179.5820924,31.076103,63.28502907,103.0658428,34.25417086,0.45318414,0.533622334,0.53574945,0.554348983,0.563201542,Outlier,Outlier,236.5786593,236.891253,1776.131101,183.9586098
17221,219.3407383,130.3890647,0.548351846,0.325972662,3.6321,1,443.2211384,1,13.13102218,-0.816950337,1.962881708,-0.048410943,2.874404745,-1.362621224,-1.589170868,0.974940994,1.64362099,-1.369344389,3.49909738,3.589394353,3.672736351,3.651665494,3.613582314,221.487205,130.4189007,0.553718013,0.326047252,2.9085,0,196.9030615,0,485.440916,-16.3113086,44.96620665,11.79599432,-8.748628268,-22.24984455,-28.82246554,12.34324911,4.744877852,3.315293705,2.264184787,2.274951164,2.255970655,2.264567625,2.272850095,181.254961,96.73818077,0.453137402,0.241845452,1.9371,0,213.5676963,0,335.0679882,-17.57017976,-199.3196612,49.42638965,4.744338667,3.454346363,18.10325406,62.0407903,13.86892565,26.54977782,1.176648904,1.414568971,1.366636896,1.335698669,1.343479958,166.2705927,80.37660709,0.415676482,0.200941518,4.6587,0,205.2875939,0,-1200.994482,444.4686867,102.2665488,-20.01818266,-15.21507243,8.276495661,-11.6639581,34.20633181,-0.544986493,0.477977836,0.947796394,0.961433755,0.964516808,0.967033718,0.968820001,tbd,Outlier,293.1626748,257.1201569,2921.623391,183.9586098
17222,297.0273851,232.8942421,0.742568463,0.582235605,0.1426,0,242.1143363,0,4.355280477,-2.076246647,-1.658998563,-1.17351164,-3.319935329,-2.033322502,1.050410075,-0.329649137,0.369232514,0.018225355,1.283226316,1.376743877,1.673007973,1.75253228,1.71431095,286.3758944,216.0914911,0.715939736,0.540228728,0.1116,0,200.9823293,0,297.3783356,-109.1744963,-4.076510675,-5.125285012,14.52543728,56.84927431,7.981620437,8.890514344,41.9373516,-11.55425447,1.476711046,1.477537607,1.46627645,1.49163043,1.510634834,222.1689499,139.8571895,0.555422375,0.349642974,0.541,0,221.1072236,0,347.4566771,16.49559567,-62.7669844,92.07432175,-68.79071349,-50.38138542,-72.87403005,-35.80978677,52.4419951,-33.48513694,1.219852229,1.28118109,1.291152089,1.29585461,1.3063734,246.4654605,219.2265227,0.616163651,0.548066307,1.2913,0,213.8692918,0,494.4498215,199.4412424,110.5078248,10.62942863,87.9314335,88.60990372,-36.1317715,20.69200537,-7.812820327,-32.68756214,0.394599897,0.407488062,0.414088734,0.421343399,0.423019263,Good,Good,168.3194247,612.3159422,201.0401177,183.9586098
19767,317.1247087,274.4555327,0.792811772,0.686138832,0.441,0,111.1139944,0,-5.440226873,1.331102273,0.013655152,1.026194035,0.322746729,-0.738996413,-0.579243114,0.831650683,-0.492090748,-0.071472818,1.489571416,1.511287921,1.539111267,1.532854288,1.516095828,305.448828,254.1761014,0.76362207,0.635440253,0.6976,0,232.6859186,0,-367.8416539,171.6737199,54.75928704,19.72697922,-9.78590666,-58.89025541,-67.08163968,-57.00353719,8.375380078,46.7471851,1.892264549,1.9103148,1.896252924,1.942627305,1.979181767,263.7308532,205.3272897,0.659327133,0.513318224,2.4767,0,248.5440584,0,-535.7904301,-57.40637487,8.284996765,-141.6181012,111.087918,47.38137215,120.4830665,-70.19549291,18.70347412,56.00533429,1.889692856,1.953386626,1.973756381,1.976350947,1.982240841,166.846792,111.7904062,0.41711698,0.279476015,1.5878,0,245.886396,0,-1871.231237,-194.3099602,-177.0185953,18.94608859,-60.85109997,-202.6870451,103.3691825,-70.18274675,38.90478835,-2.861868001,1.392378957,1.41414987,1.419219549,1.433100388,1.436514213,Good,Good,68.39184724,113.0426744,118.7323143,183.9586098
19768,322.2359459,280.7009009,0.805589865,0.701752252,0.5912,0,147.899579,0,-4.430069998,1.042636642,-0.073394186,-0.379882093,-0.35357045,-0.781965129,-1.041033813,1.219967826,-0.532306161,-0.310266671,1.210419813,1.228222589,1.236339299,1.2630723,1.281797338,312.0445925,262.2794165,0.780111481,0.655698541,0.982,0,289.9195496,1,-321.7884456,80.68499732,30.43266398,-77.09897253,8.992512324,-40.12720631,-62.94893157,-47.24424781,24.44787623,20.64386697,1.546468289,1.553702097,1.581291861,1.620174098,1.646914615,266.9760628,203.8748051,0.667440157,0.509687013,2.172,0,301.44044,1,-255.9831029,2.542887128,191.8942488,8.159842429,129.6081284,1.336692312,50.34358102,-35.943448,-17.83660033,53.57081544,0.897739658,1.159638388,1.199454465,1.183406941,1.193872831,277.4244432,227.5067535,0.693561108,0.568766884,1.6938,0,308.0111677,1,322.3511024,-245.8179381,-138.9590535,-104.4550889,12.72374268,-166.2805021,17.60344256,-26.18984833,3.089703808,-35.28065031,0.300032514,0.320712617,0.331235176,0.355120655,0.357196602,Good,Good,99.94686112,122.5566555,131.6323043,183.9586098
19769,308.1143713,261.0955385,0.770285928,0.652738846,0.1855,0,136.2941623,0,-5.548811128,2.040309777,-0.04088893,1.247763274,-0.567454636,-0.817143457,-1.441360505,0.076180379,-0.246751305,-0.375454745,1.572373302,1.59533039,1.637858205,1.668434992,1.631746394,300.6089025,247.0897296,0.751522256,0.617724324,0.4799,0,303.6748377,1,-354.6585833,197.4830964,-24.94712824,-27.84148537,13.37335017,-24.16537414,-75.86016124,-88.08605062,32.60652813,21.14629365,1.892281405,1.896755602,1.885492577,1.923053534,1.980440125,257.1352476,193.3274996,0.642838119,0.483318749,1.518,0,318.9852826,1,-316.910941,61.9346154,132.1670732,-105.129595,164.8683044,94.08046477,30.75427065,-116.6493016,21.75641272,69.08037669,1.132385044,1.26466031,1.389393328,1.397371308,1.459339285,274.0210684,215.6333985,0.685052671,0.539083496,1.2251,0,334.6318588,1,-430.318298,-311.1042791,19.67552384,60.33698562,-55.67727498,-209.5459153,27.68990781,-95.19415373,-0.894101678,-27.98105076,0.393001836,0.397664117,0.403595904,0.434767017,0.44179127,Good,Good,83.43304837,119.0360389,120.5835957,183.9586098
19794,214.340038,126.3438433,0.535850095,0.315859608,3.8114,1,476.9322578,1,1.732152958,0.005596932,-5.369828273,2.894320559,2.702761849,1.680465798,-5.543651649,-0.307629996,5.445596348,1.003158327,0.460688215,1.522504625,1.860311873,2.387931129,2.73568797,211.8603482,125.7452986,0.52965087,0.314363246,2.9616,0,314.2209154,1,258.0860393,74.07791576,-211.4300751,-5.743273695,134.1746553,-58.0283888,-10.88339733,-12.40377141,42.17433287,-61.3133652,1.251658551,1.593882781,1.697471802,1.721041306,1.761833869,135.3387306,66.63136511,0.338346826,0.166578413,2.6762,0,316.274452,1,247.9216837,350.9714891,-3.415271327,-135.0293287,42.64569165,-105.2122119,126.246505,154.5850027,124.3108211,35.64932642,1.506911717,1.55756862,1.571716882,1.632540193,1.753543448,231.9380681,189.6295361,0.57984517,0.47407384,0.2289,0,314.973746,1,12.16881488,51.36707997,258.8688331,-214.0823067,-187.3823128,-62.31583327,154.8387447,71.30464955,-137.0718132,3.691240787,0.039069946,0.197720551,0.291441184,0.318038391,0.339144221,tbd,tbd,291.3390323,2787.712361,3699.203741,183.9586098
19795,87.11051303,26.29272117,0.217776283,0.065731803,12.7072,1,656.2185823,1,1.586094029,9.457395295,-2.020366233,3.028866433,3.816251343,1.433371268,-1.582918885,-2.891740513,3.815826434,2.820622855,2.550429961,2.644411489,2.953569345,2.957223194,3.222985338,161.419379,73.52676897,0.403548447,0.183816922,7.0762,1,285.2584788,1,419.3955529,69.59469246,-118.0881583,-49.47217193,52.77160586,-57.70267042,-46.06856635,44.06600127,-112.3830672,41.94007168,1.981768207,2.057781032,2.066916284,2.097064798,2.185970687,4.945919107,13.61696968,0.012364798,0.034042424,12.0516,1,321.4656095,1,761.7556581,55.18882524,19.5418919,-25.44442893,39.41260054,23.20203324,-196.917096,-75.45275392,-38.30671909,26.15397807,2.678367604,2.769223197,2.658993303,2.681633377,2.673528565,193.8904398,186.4841569,0.484726099,0.466210392,0.6117,0,308.687453,1,2535.620892,240.8253312,451.6027434,237.2383363,170.0838439,10.80133614,-13.16724512,-8.746529265,-16.71001111,130.67068,1.885104328,1.935890039,1.954050369,1.959070045,1.964515053,Outlier,Outlier,354.8474483,7856.161373,9565.69412,183.9586098
19796,254.4496577,172.9662887,0.636124144,0.432415722,1.5449,0,470.9921364,1,4.7751163,-1.709346902,-3.529665619,-1.332448435,4.773889498,0.541765743,0.874830291,0.954008659,0.496746085,1.558738068,1.34891471,1.66737517,2.137753729,2.118432075,2.12371726,253.8070064,172.4176961,0.634517516,0.43104424,0.8491,0,250.0283761,0,285.5906863,-107.8399327,-162.5758154,-27.17079225,61.64079178,-63.60151497,-11.25731181,42.06792268,-41.97359602,69.5827445,1.423044867,1.613034882,1.628896148,1.657739081,1.716557358,185.1893302,104.0546423,0.462973326,0.260136606,1.3268,0,299.5893738,1,139.2325792,135.0071153,-111.7779391,230.4648619,10.86772222,57.32240199,-45.50502537,-27.11622974,3.709971151,26.6094457,0.680118438,0.811357561,1.116703243,1.118126347,1.115219461,217.103118,129.0738289,0.542757795,0.322684572,1.8873,0,322.7677448,1,-743.3426024,256.866616,-28.76033776,-141.2021664,-38.80287037,94.14889912,-11.35914448,-6.611684475,-55.63678795,197.7964818,0.582082422,0.588977313,0.600892382,0.606635535,0.626986554,Good,Good,274.9960585,246.8222616,2497.099756,183.9586098
19861,322.3805288,276.8400034,0.805951322,0.692100008,0.4809,0,299.5239018,1,-2.454714137,0.212927848,0.117478944,-1.170967591,-0.451999633,0.934904462,-1.655458222,0.432937765,-0.34893236,0.599329156,0.655310721,0.665617836,0.746930299,0.890506568,0.89402525,244.65433,164.3682446,0.611635825,0.410920611,1.0357,0,327.2885241,1,-168.0658845,-21.17873937,-584.9386638,57.42960941,-88.93164844,-82.85760985,26.45050215,125.2140067,-2.346617636,-22.66227788,0.789643672,2.840111898,2.857360565,2.888478229,2.957542356,165.3903929,96.43451421,0.413475982,0.241086286,0.9756,0,341.8657548,1,-240.0720975,807.4951249,-4.47468154,-292.7966487,-247.7417538,153.5167595,119.9181156,42.22334058,-71.89777581,-45.84407057,2.954267944,3.053526343,3.215491871,3.20802119,3.194488077,241.9616975,185.0974902,0.604904244,0.462743725,0.2962,0,341.1853974,1,-562.8807943,-737.2571428,701.0385855,-386.3892017,-396.5161484,98.7368119,206.3510095,74.86780249,50.11091073,82.54096228,0.686510102,0.870136254,0.966655152,0.984289155,0.990050004,Good,Good,181.4007512,700.414744,207.8953919,183.9586098
19862,300.0338262,237.663399,0.750084566,0.594158497,0.1169,0,398.6312033,1,0.313511669,-0.08642049,0.505912748,-0.447940123,1.91517565,1.219729413,-0.588805853,0.455149707,-0.352673417,2.208507519,0.086491882,0.162285945,0.555063147,0.653110277,0.868606806,265.0871051,187.6481177,0.662717763,0.469120294,0.421,0,448.8809741,1,7.013624246,-112.4663544,-319.655383,-1.21321564,16.94576589,-138.6887943,-6.606300262,26.20790525,-100.4564424,44.17029652,0.525286127,1.5807198,1.568788567,1.696757192,1.781068384,143.6456957,76.62522004,0.359114239,0.19156305,1.9342,0,461.3028062,1,-38.80785571,856.0713482,89.96772644,-226.9032154,-249.7098763,2.138227196,237.1882724,224.8120802,-8.446350987,-43.85141969,3.005200372,3.12319721,3.214534034,3.239782096,3.30101794,225.2232243,170.8390909,0.563058061,0.427097727,0.1273,0,454.9470598,1,-790.2170552,-716.2043903,986.2952422,-300.6928166,-231.9724467,99.45794285,62.55270162,269.765119,43.57343414,-77.85049706,0.789325409,1.087135473,1.127061066,1.133386413,1.155101609,Good,Good,265.2491382,2508.49695,2849.933286,183.9586098
19866,324.7735345,279.2567307,0.811933836,0.698141827,0.5385,0,268.6376673,0,0.035800847,-1.034470079,2.027765312,0.028979765,1.613922549,-0.144174253,-0.239391549,0.38217057,-1.271787603,0.190435366,0.275293814,0.614333132,0.753173851,0.743849015,0.804318761,317.3803915,266.0250456,0.793450979,0.665062614,1.103,0,177.2367203,0,213.8577265,12.12529316,4.719399933,10.76501962,-16.36205726,-27.33624529,-20.49077835,-18.88491591,-23.4794149,18.99420045,0.998509824,0.999228452,0.994572565,1.008069027,1.024793687,253.8196779,191.3003421,0.634549195,0.478250855,1.4474,0,181.1909664,0,16.83968988,73.19333719,-183.3518157,5.636299474,11.32985533,-9.238720681,36.07461973,-32.23354147,-44.49995647,24.57952217,0.263384107,0.718176945,0.689695637,0.685085254,0.708265105,141.7748559,100.1676687,0.35443714,0.250419172,2.098,0,168.2096564,0,-1821.284808,157.264125,164.2741896,-8.622209329,6.573762093,-26.35898364,14.08449457,10.76257843,34.05662513,29.83260832,1.352981791,1.373606451,1.377771402,1.38146423,1.383970222,Good,Good,160.4519718,818.220761,201.2469783,183.9586098
19867,236.9766878,150.5430627,0.592441719,0.376357657,2.561,0,458.1385251,1,2.165193189,1.986176113,2.054278638,1.407412063,6.451695951,-1.439916052,0.163617026,1.658060623,-1.49499339,-0.126611565,0.781444947,0.967399238,2.02778879,2.029442348,2.062416302,244.9901701,159.976036,0.612475425,0.39994009,1.3494,0,196.6884557,0,407.7844291,71.39216446,-11.58733175,14.90049519,-15.90054545,-47.47256316,-12.41616103,-24.0236842,-43.99252959,35.72606867,1.929820181,1.931496649,1.917162491,1.932520584,1.959783584,153.3235806,74.19365288,0.383308952,0.185484132,2.829,0,208.7473045,0,290.2468759,108.1050773,-99.8226143,-23.64591722,63.79737523,-24.63767559,208.0452108,33.48269226,119.7032654,8.156052503,1.08616251,1.179505775,1.154870365,1.332684976,1.385152861,198.8724054,118.411199,0.497181013,0.296027998,1.9972,0,220.3761035,0,-827.9727418,373.5378076,72.08026566,-197.4441742,-99.43948159,-96.23654057,105.1400659,14.66200024,-6.71811234,37.25894722,0.672273945,0.681919777,0.703818324,0.713717621,0.71543732,Good,tbd,305.1564337,3497.901162,3794.570006,183.9586098
19868,320.6763353,272.127828,0.801690838,0.68031957,0.3799,0,236.6141161,0,1.180068211,-1.241200642,2.816026245,-1.357828971,1.311692726,0.534424766,-1.211086752,0.733601708,0.689742084,-0.065350706,0.455496446,0.889366877,1.025068597,1.066762852,1.072820846,314.8981583,261.3279105,0.787245396,0.653319776,0.9119,0,187.5830839,0,148.0074967,-64.83299931,-23.52545726,-3.781033275,-12.73239353,-60.45555591,-52.59910952,-25.99401647,-41.6180462,-29.58092651,0.753234228,0.761538568,0.757335827,0.8439481,0.88750725,260.8074631,192.865412,0.652018658,0.48216353,1.4057,0,200.0392386,0,113.7840636,81.9988186,1.373161514,10.80992896,-48.18089229,-54.38281898,61.00186494,46.8050337,55.11022291,42.5500772,0.491843235,0.508385527,0.516543921,0.575442127,0.636023084,275.9541904,220.6421899,0.689885476,0.551605475,1.4054,0,223.220849,0,-362.8248558,113.2669337,16.52683935,-119.1980117,34.48986002,-8.84719867,69.81513604,31.31930433,-5.271898561,68.5887233,0.281314296,0.284725158,0.300389678,0.305776072,0.311485895,Good,Good,147.2682812,177.1436566,546.0111548,183.9586098
19870,322.5823625,278.5021257,0.806455906,0.696255314,0.5234,0,139.5560249,0,-2.293853786,0.074499045,-1.347412475,0.178316738,0.881615446,-0.247355105,-1.95838082,-0.625521918,-1.596298534,0.642627698,0.610398213,0.718136117,0.758139923,0.9105594,1.006613782,308.1026616,253.6985355,0.770256654,0.634246339,0.6563,0,206.2044647,0,24.92715465,45.71536986,-91.87192289,14.6729981,36.67734519,-47.99932515,10.61165329,-47.30229685,34.00404663,67.95427543,0.242725773,0.49250226,0.521210394,0.569181008,0.706236944,262.7531405,199.5874025,0.656882851,0.498968506,1.8993,0,225.1953785,0,-64.7144858,63.49479804,-67.54945283,-102.8708385,-18.94885107,68.71318467,-6.140586356,-30.48526104,11.96261139,-7.705067177,0.317937542,0.409799055,0.535055644,0.57237262,0.578253604,265.5660439,197.306381,0.66391511,0.493265953,0.8044,0,223.4821111,0,-1094.881324,-61.15799299,193.6258986,158.2508961,-63.56748235,1.6255083,72.50229633,-5.166073574,10.13249277,-3.737690704,0.811604734,0.833364803,0.845623039,0.84953201,0.850847568,Good,Good,105.1508483,326.6190483,159.4603968,183.9586098
20330,328.7486078,290.6133337,0.821871519,0.726533334,0.8919,0,107.3787022,0,-4.917824364,-0.380156749,0.376426815,-0.943932382,0.056464102,1.099012035,1.159084005,-0.181781428,0.316078957,0.240128902,1.311853466,1.334845289,1.359189822,1.401246342,1.371510522,315.0315107,266.2809377,0.787578777,0.665702344,1.1444,0,278.3147851,1,-506.5516771,28.33342665,91.00248783,43.94080447,3.037609855,-1.906416627,62.1138654,90.50807,-93.44153332,-8.301428383,2.365007527,2.403897845,2.391445599,2.411115063,2.493548472,251.8632297,190.7874491,0.629658074,0.476968623,1.4691,0,282.9549768,1,-760.0913469,-215.4849144,-98.24183448,-12.70519973,54.12546179,-71.96699548,-69.99163568,87.51968099,-159.2633765,6.53034795,2.770575796,2.885676935,2.772338114,2.727938674,2.770998648,145.471999,104.6146484,0.363679997,0.261536621,1.828,0,285.6246909,1,-1829.075094,-192.603998,-373.0159517,97.98133274,16.14660489,14.1127134,-43.62593673,40.64115944,-46.41993382,11.9557344,1.361216309,1.404443854,1.41064853,1.414662909,1.417565445,Good,Good,71.8839531,110.7236192,108.0952918,183.9586098
20332,314.806891,263.4309816,0.787017227,0.658577454,0.2302,0,245.1585419,0,0.080150057,-0.901305957,2.778835762,0.680355538,-0.811132107,-0.870665962,-0.204297315,2.832657573,-0.698062299,-1.421797754,0.240658536,0.788587771,0.838845513,0.857779381,1.185325691,303.1961407,244.2100043,0.757990352,0.610525011,0.3929,0,266.8240122,0,122.4811578,-13.53955506,43.36107012,79.30893859,-87.80384656,-8.136067879,-56.23759538,1.327054161,47.93608774,11.95601788,0.57443011,0.609245603,0.814769468,0.856946929,0.889839076,238.2245349,167.0411114,0.595561337,0.417602779,0.4011,0,294.3607116,1,21.53531629,-62.0237057,-85.74735294,40.653618,-8.187321184,139.1715686,-87.62376009,48.61583197,58.92814173,11.89961872,0.230245995,0.391448302,0.401867858,0.681922649,0.723862292,236.9690035,155.2475516,0.592422509,0.388118879,0.967,0,285.6134914,1,-966.2164345,187.8904703,-118.9110148,21.30560115,-53.44082477,-1.440309516,-90.76789327,-38.03869345,-7.28921749,50.73382502,0.728509771,0.742002595,0.745491344,0.750506186,0.753163979,Good,Good,155.4795276,675.5047865,192.841603,183.9586098
20339,314.0410929,260.0942008,0.785102732,0.650235502,0.1992,0,261.3573986,0,1.669631622,0.007062575,1.208946228,-2.694438934,0.333199445,-1.845530543,-1.389054228,0.48085088,-1.785218111,-1.533308537,0.444061521,0.55623765,0.919957423,1.092045756,1.233222325,304.6193608,243.8301812,0.761548402,0.609575453,0.3918,0,201.9254443,0,240.3982795,-31.78237954,-5.508750587,-56.3676221,-5.41924756,11.57433146,-50.48125253,28.01709388,-4.872741149,41.49060176,1.130380063,1.131210924,1.151417189,1.177254737,1.203967673,227.9840856,156.1247122,0.569960214,0.390311781,0.1956,0,209.4125192,0,71.39526353,158.3384767,-141.7238054,4.829974714,13.45973377,-80.2786977,-35.29847735,64.1895504,-41.14759473,20.1944431,0.609106891,0.812547275,0.780319665,0.817817525,0.852522074,128.480584,74.2711099,0.32120146,0.185677775,4.1563,0,209.2150501,0,-1846.875275,116.1069505,278.921255,-29.52821178,97.62025754,-37.78259182,-7.802997007,66.82791674,-31.4816881,-29.24499202,1.369604396,1.4005449,1.406851558,1.410734165,1.41410769,Good,Good,180.8431414,197.3423545,192.9200668,183.9586098
