sensor_id,nds_wt_CM_Sum,nds_wt_CM_Sum_Square,nds_wt_CM_Avg_Sum,nds_wt_CM_Avg_Sum_Square,nds_wt_CM_T2,nds_wt_CM_T2_Flag,nds_wt_T2,nds_wt_T2_Flag,nds_wt_PC1,nds_wt_PC2,nds_wt_PC3,nds_wt_PC4,nds_wt_PC5,nds_wt_PC6,nds_wt_PC7,nds_wt_PC8,nds_wt_PC9,nds_wt_PC10,nds_wt_PC_dist_2,nds_wt_PC_dist_3,nds_wt_PC_dist_5,nds_wt_PC_dist_7,nds_wt_PC_dist_10,nd_wt_CM_Sum,nd_wt_CM_Sum_Square,nd_wt_CM_Avg_Sum,nd_wt_CM_Avg_Sum_Square,nd_wt_CM_T2,nd_wt_CM_T2_Flag,nd_wt_T2,nd_wt_T2_Flag,nd_wt_PC1,nd_wt_PC2,nd_wt_PC3,nd_wt_PC4,nd_wt_PC5,nd_wt_PC6,nd_wt_PC7,nd_wt_PC8,nd_wt_PC9,nd_wt_PC10,nd_wt_PC_dist_2,nd_wt_PC_dist_3,nd_wt_PC_dist_5,nd_wt_PC_dist_7,nd_wt_PC_dist_10,nd_CM_Sum,nd_CM_Sum_Square,nd_CM_Avg_Sum,nd_CM_Avg_Sum_Square,nd_CM_T2,nd_CM_T2_Flag,nd_T2,nd_T2_Flag,nd_PC1,nd_PC2,nd_PC3,nd_PC4,nd_PC5,nd_PC6,nd_PC7,nd_PC8,nd_PC9,nd_PC10,nd_PC_dist_2,nd_PC_dist_3,nd_PC_dist_5,nd_PC_dist_7,nd_PC_dist_10,nw_CM_Sum,nw_CM_Sum_Square,nw_CM_Avg_Sum,nw_CM_Avg_Sum_Square,nw_CM_T2,nw_CM_T2_Flag,nw_T2,nw_T2_Flag,nw_PC1,nw_PC2,nw_PC3,nw_PC4,nw_PC5,nw_PC6,nw_PC7,nw_PC8,nw_PC9,nw_PC10,nw_PC_dist_2,nw_PC_dist_3,nw_PC_dist_5,nw_PC_dist_7,nw_PC_dist_10,grade_auto,grade
13580,267.591136308599,202.209242700001,0.691449964621702,0.522504503100777,0.1935,0,429.9855250628,1,3.89599786221672,-3.51296615516959,3.01763532036785,-1.48206302736404,1.23883250653351,-0.375026403857967,2.91114474439204,-0.390595766555431,0.562227551202955,-0.129645653711403,1.54855629585438,1.77898894916793,1.82232295086989,1.93894368525287,1.898600465127,254.995884839863,184.037953432285,0.658904095193444,0.475550267266887,0.2499,0,257.295153155622,0,274.238981630659,80.3688874823412,33.060244175081,-56.4268136417317,27.7232282214869,-40.021969201669,0.0427553507705986,-28.3726572206444,40.0908052717372,-28.2400081539001,1.64953783668311,1.7039864246176,1.78070885382801,1.80429118131223,1.8551522307169,247.551672815398,185.746661353615,0.639668405207746,0.479965533213476,1.0317,0,277.424004843388,0,365.494506985166,-82.6541536786717,-172.807901900146,94.3715340501419,49.0431088272097,-3.13913359744215,29.2004198460228,-104.751924979089,39.1511166651411,-12.9466838566232,1.17104669650255,1.33295293923655,1.40673019170698,1.42285240208886,1.48163116630964,370.27819585581,365.422251278348,0.956791203761782,0.944243543354905,0.1763,0,277.098763657499,0,1082.50850137703,-13.4403801679462,-195.962048706791,134.357245863836,11.9988294450891,22.7044276075694,-66.8960358063562,23.7321065954375,-22.8616746051043,17.7891680104125,0.486618231456296,0.496991445772772,0.502824159923129,0.504636085709398,0.505346017281993,Good,Good
19767,302.027254344336,257.521529691089,0.78043218176831,0.6654303092793,0.8728,0,108.144707135664,0,-4.69118344936274,0.0743588029647353,1.63337543413231,0.472065343618889,0.396678195758309,0.483373833095316,-0.684086591330726,0.363132389369894,0.594832984405303,-0.270838606661312,1.38497481669335,1.46035230691995,1.43602960375869,1.40631596676262,1.38506758907562,296.807226938182,248.026543547019,0.76694373885835,0.640895461361806,1.4358,0,259.360786102524,0,-356.61237218873,-95.5391662480745,60.4052871205906,14.580420801489,13.1834226712005,25.9481814217166,-35.0306575457082,26.7484248110483,-1.35184035614994,8.29102959382464,2.13102861696574,2.21586281551328,2.26536137904174,2.28979988719839,2.31907583181859,250.444980057022,174.496418436568,0.647144651310133,0.450895138078987,0.5111,0,297.070705129806,1,-515.274535742986,32.0488553277297,190.732078515463,60.7233686610783,94.8400050259641,-58.6061750900027,-30.5938174657414,47.9949049545853,45.3526932698877,25.3018824526278,1.61339242167554,1.77783642068002,1.85450618769921,1.88423470213412,1.91205448581287,369.611652238484,362.812579670771,0.955068868833293,0.937500205867626,0.0999,0,303.768416406783,1,-2361.28331891453,422.355336481008,252.334686839466,-30.7375809956895,16.9208402324389,-68.8085130626735,28.6482083941405,-73.2820517543269,10.9205363287647,0.0326800448490001,1.07822683817909,1.0895810773559,1.09429061862905,1.09653321107758,1.09796927655185,Good,Good
19768,304.087453920803,259.623911278582,0.785755694885796,0.670862819841297,0.9367,0,148.875143107215,0,-3.55119136175473,-0.0322872763269952,1.70200134054943,-0.171633696358418,0.298493600292236,0.779714695204856,-1.37673854195192,0.307556349475256,0.428475988685052,-0.643768768700343,1.04832739409587,1.15762694493247,1.1339879623577,1.17976855819331,1.17128884620633,298.044101325657,248.74851489913,0.770139796707124,0.642761020411189,1.4431,0,290.591279846646,1,-242.441573783006,-54.0531118185456,46.8539901357039,-14.382075369901,6.03663030747323,30.4484463991007,-37.8640082733075,63.554223074324,-15.8054366820639,11.1492906241839,1.43378006750672,1.49723984372557,1.53148422498483,1.56567197300827,1.63295628980318,251.328540502177,175.957487155254,0.649427753235599,0.454670509445102,0.4844,0,310.122690841532,1,-559.405732302788,57.9376627287193,81.7102236730854,11.8305118627637,65.6480461256087,-35.4660313880048,-39.018401341731,69.3981748290557,30.7327627018582,41.9977705416781,1.75754600110569,1.83574417293845,1.88892135852263,1.91412408825733,1.94921912395509,370.634049505424,364.168012440769,0.957710722236238,0.941002616126019,0.1247,0,310.071385295698,1,-2819.55067373148,-1.36720592416527,187.871757965994,13.2426091471131,-42.2248510799531,-68.9962347282891,31.2445649553047,-72.9005771623258,28.3616349801309,-27.7275314060031,1.26737035288725,1.27651292002645,1.28205199602054,1.28452763141221,1.2861580152583,Good,Good
19769,304.534205673001,260.744407179422,0.786910092178297,0.673758158086361,0.9933,0,152.667811470643,0,-3.8784859356533,-0.0511859952567849,2.23604560703403,-0.00397071504126668,-0.135752182408512,0.101992817732523,-0.420085596872782,-0.230908062266125,0.138903077512882,-0.160912582694688,1.14499858009641,1.31608602981095,1.28490242738006,1.24682913364891,1.217831010433,297.01444145172,247.553240463478,0.767479176877829,0.639672455977979,1.3844,0,248.3093895032,0,-171.347837067574,-49.2689187080333,77.4056123400547,-61.0809341824844,6.21296059637722,-1.19351168936302,-43.2959279520079,28.3839492874337,-9.62545243329726,-4.36902805253324,1.02912803032227,1.15128836323808,1.23262879603751,1.26520511920896,1.29128257321036,269.131954806576,197.945947032894,0.69543140776893,0.511488235227117,1.1568,0,260.872368264516,0,-421.501226350169,23.6074295591411,58.5323826717649,0.378003634063869,59.3377213036702,-65.9982224039076,-39.3830297513365,23.5875233655982,22.381488894334,32.115144332434,1.31929480657073,1.37672125423063,1.42051375719666,1.45607674102638,1.47415423223952,371.245025105106,365.80713444585,0.959289470555829,0.945238073503489,0.1703,0,268.550475616341,0,-2736.31264824582,56.6195470913079,85.3300184792536,-75.739617510015,-7.17601019241188,-72.6737022829539,37.4353099213829,-61.4407007292978,-10.8323374532055,-12.2008393483062,1.23021851538931,1.23695228977726,1.24264674816243,1.24515351363658,1.24653232472647,Good,Good
19857,251.223489884687,179.36871950019,0.649156304611594,0.463485063307986,0.7251,0,458.26772973062,1,-0.734136368526506,-1.37441600291047,0.563118556045355,-0.358025667156023,-1.26646717564835,1.60433737003083,3.58447456890291,-2.95834166100048,3.22127511163021,1.0820116846009,0.459967413060726,0.4870311321714,0.606972136664961,1.23597829483319,1.71167593697358,243.781882166422,168.610723744797,0.629927344099281,0.435686624663557,0.6801,0,198.545703155081,0,305.113841082025,-22.6686436095653,47.6814466695297,5.9264945904683,12.0294971106325,1.74433879406902,-65.3777429739798,-68.9954903540115,20.0038143400519,51.68519987643,1.76603132258219,1.83411384895944,1.87425681356408,1.92321546889914,2.01682843148235,13.403942057753,36.7526767829503,0.0346355091931602,0.0949681570618872,60.8451,1,217.791255780888,0,-937.683037416368,-361.346585912956,-193.007791147546,-37.4785802435356,29.2465642678178,-39.3158240767086,-23.7219570138377,28.8251012210955,-3.65834586908402,-1.887321625736,3.14040074701195,3.30537537326083,3.38157802070016,3.41566588507153,3.44071147085472,273.03977358255,195.635210287479,0.705529130704264,0.505517339244133,30.9477,1,221.841302640221,0,-8558.97457300398,104.532949619522,-242.990985892361,116.922276024396,-21.314536378522,-12.2851311620079,21.1748772406431,-58.8211586339132,18.6036768119385,35.2572900909254,3.84749188533615,3.86823057038903,3.88491352248377,3.89103406735946,3.89442924595473,Good,Good
19858,196.757597892302,117.429057252011,0.508417565613183,0.303434256465145,3.4583,0,521.086267267226,1,10.5676821549855,-4.73558842412438,-0.224861111920515,6.39217599516596,-0.573313324506429,3.21411265755882,-1.04407672146969,-1.1461077457847,3.30014198869058,-1.09418801013585,3.41839352745216,3.40469631365599,3.79845605199171,3.78645509944904,3.81951018884907,209.013722991044,127.079003847135,0.540087139511742,0.328369518984844,2.7165,0,189.163491330179,0,415.822849469454,88.5613622177824,47.4330571276349,54.4417992615896,27.8230937975314,15.7401559689968,-84.4509852903257,-32.7459862089205,-18.4340949542391,29.5952651879822,2.4540444927731,2.53387745112936,2.61319808236394,2.67502353383063,2.71764511645691,-41.782426767249,42.7143885723965,-0.107964927047155,0.110373097086296,160.727,1,208.2964627073,0,-907.379533202236,-330.061258847689,-276.373571158006,-58.512083169977,21.0455230504506,17.0316453131992,47.8698434593038,40.9128580125264,21.8175994577012,-14.4852447596554,3.01741912562692,3.24417912506993,3.32174339828977,3.35613261166684,3.38330497929494,-48.5201485458069,12.1246307507587,-0.125375060841878,0.0313297952215987,65.5673,1,214.552032908831,0,-8869.99062358881,-28.2395619852015,-278.454611787674,153.01012244829,-3.19722040280564,43.9943153572567,0.779572161861182,-108.79332605208,40.8383700198113,36.1532152156954,3.98702491936979,4.0088754121689,4.02637580868088,4.03275230057463,4.03651158828449,tbd,tbd
19860,261.857227395764,188.668015679857,0.676633662521355,0.487514252402731,0.6499,0,442.131034557616,1,0.247429324432194,0.666445383479633,-1.23478772537172,-1.31214256619693,2.29979086688674,-3.8825511347882,0.910197766397396,0.359619014359024,2.08660693680298,1.1737201659874,0.209850470658925,0.418827350882845,0.862520891267039,1.3837822927039,1.49837888750345,260.111518079411,186.067907193047,0.672122785734911,0.480795625821828,0.3556,0,377.905617475164,1,61.1808087121254,-29.8329914510491,-63.4318537147404,39.867529212995,14.5038542365298,113.68331963937,53.4052694995866,20.6461433118318,44.2817815606382,70.9853926191106,0.392895401909759,0.551104878126216,0.618367682447264,0.983360984025014,1.12502356943723,221.636723070229,155.816891861446,0.572704710775786,0.402627627548955,0.0384,0,396.658807562101,1,1211.47606745646,-74.0138476205265,185.898057870914,116.209682793628,130.060735153036,-124.206114126305,247.869690402996,304.978702020826,-156.222853594819,-14.9635172060719,3.79303399045343,3.96635246583914,4.09410922239999,4.23319993783094,4.41504102554825,368.495561277856,362.428013609997,0.952184912862676,0.936506495116272,0.1043,0,406.156914858569,1,8510.92106089924,743.169948935616,-48.6956739006198,-5.1579740096908,227.729525085042,31.7425068502224,-109.85154496045,-87.5773862132392,135.139819176471,-100.421842431818,3.84016207861892,3.85936918371369,3.87701795510469,3.88345772803494,3.88767048660898,Good,Good
19861,290.861064065911,236.025836337977,0.751578976914499,0.609885882010275,0.2211,0,250.466470102919,0,1.60109038511628,-2.16787116520683,0.154076310986002,-0.218664912921507,1.77471410087886,-2.36585938236339,-0.652151848093255,0.578657347772585,1.57236949343571,-0.0594872503351396,0.795550201282952,0.793506774453417,0.928828770476203,1.12569847082484,1.1865678288812,283.99632144186,223.951674742537,0.733840623880775,0.57868649804273,0.3462,0,307.415090085266,1,39.7662376363886,92.9494111707058,-77.2877124023557,-6.50845148516526,37.6367032060586,75.0639173464381,26.5662807862999,30.404133222868,8.60837632262377,6.11141263602371,0.583561632044221,0.753771461214418,0.803463158486389,0.940460657611225,0.970151153453343,252.841717610591,181.931543835807,0.653337771603594,0.470107348412938,0.4112,0,318.098308850542,1,340.918841944735,-29.9275581413061,-43.2051364882299,272.229319129579,-1.65842565196408,83.3524815478491,79.0209660020246,98.6689813389396,-63.3580522825677,29.5912350737484,1.06950022351708,1.11425327877261,1.45061916621915,1.51294636341837,1.57650456505565,369.626314515768,364.160769437347,0.955106755854698,0.940983900354903,0.1414,0,317.766180502044,1,2329.74992722399,527.248332589663,89.4004389515645,340.807677343593,56.0148705689409,119.09273142917,-44.6248859463189,-69.1468086854716,37.7350906053844,-48.2978389661856,1.0736902921308,1.07979845930628,1.09561173163366,1.0988537017338,1.100577030432,Good,Good
19862,272.692991641026,205.310119859509,0.704633053335985,0.530517105580126,0.2499,0,298.312048901675,1,2.22006146724351,1.07000949164982,2.35542891216964,-0.827300211601473,-0.673871238442036,-2.39636453940406,-4.40274418489243,0.820317797212992,-1.06584437578798,0.187958213019517,0.72749122751873,1.00210460141638,1.02469284322668,1.70542885981084,1.70169272317147,260.008897087814,186.57500040076,0.67185761521399,0.482105944188011,0.3246,0,258.084441914278,0,166.323637511602,-17.5721177283257,-80.6023075472835,-79.1700518115995,65.0078116871183,67.4955356648647,32.1260259335236,58.5926345288273,-71.1149987312984,-50.1084056036789,0.965396018763652,1.09969650558518,1.28227609170565,1.36507570772793,1.52137015740263,226.383966092165,152.601931223715,0.584971488610246,0.394320235720195,0.3014,0,266.403576148135,0,108.53981088778,-228.526623717004,71.1285773242471,238.239638656448,-44.3642972126392,-95.7554117338322,55.7897755648558,98.4543374180548,-4.9303433636227,93.588342123523,0.790625660471959,0.848906845837753,1.18008350825108,1.24669236302014,1.33555643542305,367.874858435875,361.112121370112,0.950581029550066,0.933106256770316,0.0774,0,281.535061449892,1,-884.302188833219,618.025059301134,-84.1197670845256,142.121674865717,132.771435970613,40.8211541070523,89.7917638144035,-40.5298538263756,3.91040021864205,-104.500588089953,0.48494209055759,0.488838871280301,0.498765473130499,0.501555401304432,0.504559844568572,Good,Good
19866,285.72960091429,227.529631615252,0.738319382207467,0.587931864638894,0.1228,0,375.474437319437,1,-0.527505683880721,-1.92625648581612,-1.03898927170902,-0.966295562909234,4.26538999330921,1.61187877788153,1.41967550294635,-0.8847382170982,-0.226566407823722,-0.754943007691138,0.589551878747334,0.661770368122937,1.41101901067117,1.4871482566509,1.48393082864315,278.246346175312,216.285630460751,0.718982806654554,0.558877598089795,0.1921,0,174.10855329746,0,255.170813015057,-18.0615606056257,3.81678485060309,70.0113443478806,-4.09306249844093,-39.2598101003501,-13.8637902690721,16.9162960405381,25.0936435913627,24.5083722920077,1.47658136941498,1.51538384618522,1.60417492230278,1.63032898059976,1.66385557385344,263.149591681233,192.538373136867,0.679973105119466,0.497515176064255,0.8577,0,196.463755409373,0,-270.755702056656,-189.928036446201,-94.448675220098,-148.619012809859,10.9130319423957,68.3102068141925,-15.4254617464198,-3.30531786507591,6.88765461851851,-18.1688253355956,1.03355708264362,1.11103599331013,1.23741159182999,1.27023529563449,1.28074113782654,370.563475280709,365.091725201495,0.957528359898472,0.943389470804897,0.1569,0,188.636822395284,0,-3115.22358424924,-191.54706048838,-221.403525537458,-21.4426203203961,-116.66313827789,3.27371405974666,-49.2065596304792,20.7658255594723,36.9046790610137,21.7012959625612,1.40291781949237,1.41345478304158,1.42043362287782,1.42284209028424,1.42419896961623,Good,Good
