sensor_id,nds_wt_CM_Sum,nds_wt_CM_Sum_Square,nds_wt_CM_Avg_Sum,nds_wt_CM_Avg_Sum_Square,nds_wt_CM_T2,nds_wt_CM_T2_Flag,nds_wt_PC1,nds_wt_PC2,nds_wt_PC3,nds_wt_PC4,nds_wt_PC5,nds_wt_PC6,nds_wt_PC7,nds_wt_PC8,nds_wt_PC9,nds_wt_PC10,nds_wt_PC_dist_2,nds_wt_PC_dist_3,nds_wt_PC_dist_5,nds_wt_PC_dist_7,nds_wt_PC_dist_10,nd_wt_CM_Sum,nd_wt_CM_Sum_Square,nd_wt_CM_Avg_Sum,nd_wt_CM_Avg_Sum_Square,nd_wt_CM_T2,nd_wt_CM_T2_Flag,nd_wt_PC1,nd_wt_PC2,nd_wt_PC3,nd_wt_PC4,nd_wt_PC5,nd_wt_PC6,nd_wt_PC7,nd_wt_PC8,nd_wt_PC9,nd_wt_PC10,nd_wt_PC_dist_2,nd_wt_PC_dist_3,nd_wt_PC_dist_5,nd_wt_PC_dist_7,nd_wt_PC_dist_10,nd_CM_Sum,nd_CM_Sum_Square,nd_CM_Avg_Sum,nd_CM_Avg_Sum_Square,nd_CM_T2,nd_CM_T2_Flag,nd_PC1,nd_PC2,nd_PC3,nd_PC4,nd_PC5,nd_PC6,nd_PC7,nd_PC8,nd_PC9,nd_PC10,nd_PC_dist_2,nd_PC_dist_3,nd_PC_dist_5,nd_PC_dist_7,nd_PC_dist_10,nw_CM_Sum,nw_CM_Sum_Square,nw_CM_Avg_Sum,nw_CM_Avg_Sum_Square,nw_CM_T2,nw_CM_T2_Flag,nw_PC1,nw_PC2,nw_PC3,nw_PC4,nw_PC5,nw_PC6,nw_PC7,nw_PC8,nw_PC9,nw_PC10,nw_PC_dist_2,nw_PC_dist_3,nw_PC_dist_5,nw_PC_dist_7,nw_PC_dist_10,grade_auto,grade
20339,56.0581627680064,43.5670082685589,0.71869439446162,0.558551388058448,1.8405,0,-2.98253540934424,-0.401308530949257,-0.0500082837928336,3.01084633448923,-1.94518685001381,0.264641151926592,-1.26904016830361,0.399147078088083,-0.490626231875384,1.43113612568324,0.737062305360848,0.762295874320055,1.20045583754782,1.25823992240403,1.32970279504117,59.3111329032076,47.1345284677219,0.760399139784713,0.604288826509256,1.4782,0,-56.5484972718093,-82.1423007274478,-36.8196856491186,-43.1858371478736,19.2768198037579,-11.896196668365,39.1899407186026,-115.72818566924,19.6686937534446,-26.0748786863114,0.777686264342204,0.784116773506257,0.893494968365557,0.967807550955902,1.41441135850911,65.9672339823287,56.2843242710941,0.845733769004214,0.721593900911463,0.124,0,-233.192850920448,1.07982234886061,-189.004565433535,57.3728393012204,122.505250448567,82.2291274884686,-118.239471434675,5.93810743655168,-24.2309398944096,0.164737276857668,0.987376623487987,1.31017901282362,1.41539095467102,1.59548763854352,1.61424697996622,77.5285452388716,77.0611718790781,0.993955708190662,0.987963742039463,0.1146,0,-699.409973505629,315.986526650828,-106.978060595791,235.395120049787,-128.718664708267,65.1159021443591,-109.10632671991,112.027880151102,-87.8715892829469,51.8261214928437,0.470810266730683,0.479122506495028,0.509290272871282,0.516539815555459,0.525792535662552,Good,Good
25083,45.9269004815077,29.9867612571108,0.588806416429586,0.384445657142447,1.7011,0,3.31792159272799,6.43726521214808,-2.32401158360818,1.1872496013884,2.75484951607211,0.38429960211019,0.0733918749173941,0.601909242487782,-0.560357024187149,0.512442657880217,1.77371032927445,1.92630953938526,2.09693470410409,2.1205576845257,2.14793132791973,47.9810023006637,31.6865923775238,0.615141055136714,0.406238363814407,4.8367,0,203.417507196846,221.773477102367,-208.275073157808,22.649351593055,-3.92997461322881,-39.410336091231,-59.3410983055349,19.4694211439869,12.7050383743715,-30.9486842817794,2.34678577453167,2.69949650311859,2.81602084403961,2.93097046579697,3.08359923014771,60.1724820333723,47.3418677500653,0.771442077350927,0.606947022436734,3.1903,0,-380.67836132795,404.409769825758,207.772675588701,-113.263251573748,1.94661470961525,33.9937183795974,0.289263511663606,-26.8943742391149,-4.03451433040804,92.8204143441804,2.35160668805471,2.58824966506563,2.59528943132968,2.68454975133541,2.7440387397636,77.2772100242449,76.5628980271502,0.990733461849294,0.981575615732695,4.5164,0,-3360.22504733808,-610.14559916082,-94.8247768293911,-52.4677988587597,27.0298825901297,179.66382967347,-0.953809044362551,-50.9209324746033,80.2551031772951,16.8807188524368,2.09504155306321,2.11242873366926,2.12217593780934,2.12994104796584,2.13368022142539,Good,Good
25084,43.8546975822693,28.3575109739133,0.562239712593196,0.363557832998888,1.5866,0,3.90440603017286,7.53013544438237,-1.26478701595996,1.84706476427663,1.19493443055342,0.787094183610765,-0.124742375045412,0.291651967848222,0.103107667618186,0.433107204866634,2.07744604135696,2.17202267830129,2.27072946986822,2.30295851045447,2.32066049504349,44.9418556161246,28.587164375102,0.576177636104162,0.366502107373103,5.3084,0,180.571388772128,381.058543258104,-234.365884232211,52.9863971313157,29.5537917942304,-10.3789623562505,-50.0925279288756,1.8969350998526,-38.928979478374,-34.6494350218596,3.28836608723909,3.55845219082867,3.73393465548312,3.83609151483681,4.03713232224127,59.455253377706,46.3338866630617,0.762246838175718,0.594024187987971,3.7963,0,-318.04181718464,455.25433535289,326.844797353969,-57.619669818429,25.7213722500743,27.2515651303405,98.3686903128826,-30.3803456113772,-85.85569780235,38.2398187050288,2.3513925713203,2.81260201282494,2.78340797155055,2.91008718627688,2.97039671305898,77.3225968548827,76.6527611098423,0.991315344293368,0.98272770653644,3.4744,0,-2521.02204818987,-681.642318973904,-154.309062442516,87.6982092938214,120.17331994188,178.324976955131,6.35844082538426,-62.0671486894555,20.7473405355833,-51.3161067472382,1.60205871329342,1.61754851642538,1.62739483368884,1.63487390917302,1.63791310251495,Good,Good
25089,50.893572569043,35.980356048659,0.652481699603116,0.461286616008449,0.6149,0,1.94556586256728,6.92229976555983,0.105640242617398,-0.308963414708934,1.0001547727153,-0.419704921149993,0.544068518987305,-0.0276233018786967,0.406809461521251,0.0185983843786442,1.76109274846642,1.82132944245136,1.86382168397405,1.891061664864,1.90516269426432,55.4969477954841,41.3269538410948,0.711499330711334,0.529832741552498,1.0535,0,47.8817876881248,394.320904585148,-15.6337381155938,-9.05936112648441,17.3811952085853,23.723516820541,-48.917266487286,5.46548995871687,36.9832831043642,20.5861705432385,3.09762115728494,2.93218181305653,3.05644250368416,3.15182683043015,3.31685934304116,65.6989925653444,56.0999836960777,0.842294776478775,0.719230560206124,0.1452,0,15.1495438486557,304.586954226967,240.351836044272,146.954519279189,109.784711948424,94.9917325952274,-42.992106801356,58.9402707566054,40.5020134352025,50.9419943977032,1.29125132799868,1.69481170517628,1.84612826441266,1.96199556062559,2.01900717660728,77.6086036947721,77.2203290522944,0.994982098650924,0.990004218619158,0.4388,0,799.1972228369,-505.476291722139,-188.530230804825,204.53419659319,139.197181981675,46.5402418672849,-76.9595519764243,-2.94117980458564,18.1954505607719,43.0837178312659,0.58010022543085,0.596196174991126,0.618256180140525,0.622186240859656,0.623714944747346,Good,Good
25090,45.4085017037439,29.8935996890258,0.582160278253127,0.383251278064433,1.2908,0,4.10900179254685,7.50869607270159,-1.13037620423018,0.563925515545579,-0.146640588669848,-0.322252421466286,-0.225033336272056,-0.198210271102104,-0.284403831284178,-0.457401067812621,2.09637493463189,2.18666791295747,2.21938406733654,2.24413252410736,2.26228907013952,53.5540141933912,38.970575400396,0.686589925556297,0.499622761543538,1.0904,0,98.0989345871747,420.121963039282,2.57499425010863,13.298192003737,-25.2388196816463,33.0511804936128,-35.0472276115747,-36.5927992196071,8.10679314670724,-0.692873127257587,3.36436751868197,3.18227455426441,3.32034408746378,3.41345272496328,3.5853168903172,65.4818561871037,55.8342438660062,0.839510976757739,0.715823639307772,0.1257,0,291.936686529182,382.078691967217,258.193614802603,88.6936790058656,73.4124118457903,153.124545189062,-14.4995637208126,110.979592821029,14.1202187311741,0.829753534938443,2.03595111123083,2.38220208459483,2.39789130127604,2.56886472996669,2.64085160976076,77.5964622471232,77.1963027750181,0.994826439065682,0.989696189423309,0.3554,0,2454.33691164463,-619.340473280287,-228.40616779859,152.236694515234,112.74896198586,33.6461523252402,-146.704672704789,-13.4680001447826,-9.21923147716029,31.0505905603306,1.55281437814018,1.57145700967421,1.5828513621776,1.58921572659688,1.59152266952344,Good,Good
25092,50.0853632047815,34.9600092866632,0.642120041086943,0.448205247264913,0.6997,0,0.823659906264032,7.21377685693754,-2.06653375645211,0.577702909582008,1.30421355415118,0.279514164275631,0.112582478974371,-0.215552776139517,-0.808130968847792,-0.135371411615858,1.77827013359754,1.91192937435194,1.97039195083262,1.99184227200998,2.01569372821517,54.499622557499,39.7776207134792,0.698713109711526,0.509969496326657,1.8861,0,5.03398743769304,401.579539138977,-151.524777995651,-15.9131033980877,19.0934775238873,3.88190096563644,-63.1233940530943,7.07978245152311,1.26112257317657,-6.02207800573338,3.13188468782247,3.16615184293501,3.30184495071166,3.40985843040559,3.56915044413854,66.0774532905882,56.6090691622389,0.847146837058823,0.72575729695178,0.2114,0,-259.738013763244,162.628094877526,335.198974299738,108.754427339535,7.38741876545117,86.1467879202504,18.8335023101233,-35.5188108174219,-5.18643155527996,78.5898871951852,1.29754635004656,1.98234675879471,2.00787928290742,2.1102854480676,2.16487304660198,77.569891025347,77.1431216949791,0.994485782376244,0.98901438070486,0.0804,0,-1194.90070616076,-252.755999148453,-72.2273676786958,176.594499542421,275.352615182994,187.001782790957,-16.0560435299927,-1.33742914866501,36.71886676415,19.5695402761502,0.749233347268572,0.756479703861704,0.78654719027663,0.796946564030566,0.798449868534169,Good,Good
25125,50.5834631634351,35.6163952659612,0.648505937992758,0.456620452127708,0.6209,0,0.236241315952083,7.35138017471801,-1.12576382875051,-0.103233373600535,0.788665374292452,0.416295159497022,-0.676489206768638,-0.193617337282373,-0.861361768282985,-0.245593103918897,1.80142189822416,1.88453060348708,1.91925748956162,1.94955135547406,1.97551138112236,51.7095300769288,36.1527337290202,0.662942693293959,0.46349658626949,3.1964,0,59.2534373935824,277.24458676056,-21.4439037282786,-180.083995186025,-7.53187960165275,-92.3002372362208,68.8936237907214,7.55066561315819,-12.9111812098911,5.1129602220595,2.21086382643719,2.09713923860125,2.58513003083959,2.79159688175816,2.92420795859702,62.9805156230429,51.6144778089321,0.807442507987729,0.661724074473489,0.7661,0,-339.748746574137,156.554012278282,30.3108353838713,380.659604348007,-15.8768490146876,0.764689968895155,-97.4465286085429,65.7010939179538,-42.6828428056414,40.1760971623549,1.58391312519638,1.6381395562187,2.29905375929534,2.41346030232765,2.46772075638442,77.4574088238643,76.920152564968,0.993043702870055,0.986155802114975,0.6215,0,-1562.41795089864,174.484537112965,-262.241659431148,248.564253601319,242.609404391202,57.8950005087368,-33.928093688525,49.3067067369425,26.8202963225009,54.0990769817018,0.964425911433683,0.98548590846378,1.01311795699628,1.01628108275131,1.01881972311134,Good,Good
25126,47.9723694998196,32.63806174381,0.615030378202815,0.418436689023205,0.8506,0,0.683409881768384,8.15883088073318,-1.63636039649164,0.0269615375615858,0.623254977078265,0.748449296190927,0.387761617604143,-0.599349147279005,-0.170295933431136,-1.08793781436707,2.00525034064564,2.11462449851612,2.1473606358079,2.18003472239304,2.2170694177506,51.8488659636546,36.5784185459002,0.664729050816085,0.468954083921797,2.2891,0,0.0953364130103288,454.785241491068,-63.6747394577257,-145.801785267336,-21.6561071975663,-30.1588787009041,27.8246157241865,2.2512766692075,17.52713039421,63.5505001453444,3.54655287733848,3.38725944072871,3.70373552162403,3.79785113195145,4.01107538744801,64.1888371440527,53.5057272771467,0.822933809539137,0.685970862527522,0.2121,0,-265.204213449817,264.424903705324,184.96242361661,278.801589197276,-18.5677939936612,75.3198307786725,124.795483884631,111.332189604236,-17.4582235378933,-37.3444977412043,1.58569726903609,1.8231211826264,2.16034392663012,2.32307067953523,2.40433618398071,77.554251139132,77.1121569220418,0.994285271014513,0.988617396436434,0.0639,0,-482.133476084889,-131.381008605717,-190.770677102473,110.24869979068,255.963641988413,-8.59212102990012,-160.915999091394,-104.006375360473,82.2523261322751,-14.8673979629436,0.306550049332048,0.330724713890134,0.374589692933836,0.388610878235157,0.397927017478116,Good,Good
25128,22.8271338297197,9.59509852790132,0.292655561919483,0.123014083691043,15.487,1,16.4809844634806,-5.50074191203272,2.82654346065971,-1.81286726356658,-4.61169340578685,3.43549063241851,2.02303966523476,0.133030196438732,-3.99139095501946,-4.87569564706387,4.25539932525305,4.458326339435,4.69022592527022,4.84892600816767,5.14655795182961,42.6530250519637,25.2006572620654,0.546833654512356,0.323085349513659,9.8135,0,397.06737845345,-19.7312091979355,119.198934358001,169.817553397653,8.87422860501476,97.7031585034767,-18.0912234852204,-42.2782326823841,31.8596724660475,62.7723554965541,3.10027217647709,3.06139262714876,3.44440124654245,3.60453511852002,3.83182591767867,58.072636163669,44.4371831936446,0.744520976457295,0.569707476841597,4.9627,0,285.35709240362,530.708767276766,-7.81993752160136,-150.31088916411,96.9370990413062,-97.4685289900569,-201.835159845831,14.376962323899,82.2924244849821,-98.6211723084632,2.55131683538526,2.63026503968282,2.70227035431998,2.9628944377292,3.04610151471965,77.3322977720441,76.6722942040178,0.991439715026207,0.982978130820741,2.5349,0,-137.959237804676,-743.1549740855,-355.102367429261,11.439855508611,-203.25277273727,-204.32691606753,100.522789299278,81.9025015411382,-134.743942273305,73.2966732688728,0.463678480293234,0.51635255991762,0.533845601897662,0.553517332827738,0.564766614993526,Outlier,Outlier
25176,53.7995482310564,40.1666984867806,0.689737797834056,0.514957672907443,0.7369,0,-2.67152642957623,-2.22803031345436,-0.109652225876202,0.933881704526404,-3.56191138865779,-0.602399906641415,-1.32814674513467,-0.906137224269216,-0.640139796198748,1.76114757353498,0.851993241112886,0.881477461738081,1.29950852283753,1.36593779814617,1.47716805345131,59.3586800576207,47.0950814778108,0.761008718687445,0.603783095869369,1.4266,0,135.373861793738,-171.412657917523,7.12529123080732,-4.0943441906223,-8.1996384259639,44.7730539960969,81.4431062595933,-26.0919740604501,-18.4589129039251,-4.23547473414762,1.70332456578729,1.61196217805703,1.67971071834407,1.8646900914529,1.96921915277865,67.6401342176087,59.3036106134505,0.867181207918061,0.760302700172442,1.4951,0,415.293027068138,111.76407375716,-131.558477415441,-97.8698899428187,52.882551985006,-36.5759626321212,-47.397242909949,-11.5663105131392,-56.2389429063883,-78.1992912716336,1.82096367235863,1.96301748134072,1.99166086678387,2.07400495196918,2.13801686324846,77.6598095095802,77.3220939198052,0.995638583456156,0.99130889640776,1.4302,0,1929.10358324295,-234.025150818009,-88.5726890032225,-69.1957894008759,-230.522073750916,-15.3969368931893,17.6268361796614,55.0929378134703,-45.4088091433098,-25.6348133374042,1.19208773376761,1.20276549387723,1.21734734403988,1.2202031834508,1.22277367761665,Good,Good
