sensor_id,nds_wt_CM_Sum,nds_wt_CM_Sum_Square,nds_wt_CM_Avg_Sum,nds_wt_CM_Avg_Sum_Square,nds_wt_CM_T2,nds_wt_CM_T2_Flag,nds_wt_T2,nds_wt_T2_Flag,nds_wt_PC1,nds_wt_PC2,nds_wt_PC3,nds_wt_PC4,nds_wt_PC5,nds_wt_PC6,nds_wt_PC7,nds_wt_PC8,nds_wt_PC9,nds_wt_PC10,nds_wt_PC_dist_2,nds_wt_PC_dist_3,nds_wt_PC_dist_5,nds_wt_PC_dist_7,nds_wt_PC_dist_10,nd_wt_CM_Sum,nd_wt_CM_Sum_Square,nd_wt_CM_Avg_Sum,nd_wt_CM_Avg_Sum_Square,nd_wt_CM_T2,nd_wt_CM_T2_Flag,nd_wt_T2,nd_wt_T2_Flag,nd_wt_PC1,nd_wt_PC2,nd_wt_PC3,nd_wt_PC4,nd_wt_PC5,nd_wt_PC6,nd_wt_PC7,nd_wt_PC8,nd_wt_PC9,nd_wt_PC10,nd_wt_PC_dist_2,nd_wt_PC_dist_3,nd_wt_PC_dist_5,nd_wt_PC_dist_7,nd_wt_PC_dist_10,nd_CM_Sum,nd_CM_Sum_Square,nd_CM_Avg_Sum,nd_CM_Avg_Sum_Square,nd_CM_T2,nd_CM_T2_Flag,nd_T2,nd_T2_Flag,nd_PC1,nd_PC2,nd_PC3,nd_PC4,nd_PC5,nd_PC6,nd_PC7,nd_PC8,nd_PC9,nd_PC10,nd_PC_dist_2,nd_PC_dist_3,nd_PC_dist_5,nd_PC_dist_7,nd_PC_dist_10,nw_CM_Sum,nw_CM_Sum_Square,nw_CM_Avg_Sum,nw_CM_Avg_Sum_Square,nw_CM_T2,nw_CM_T2_Flag,nw_T2,nw_T2_Flag,nw_PC1,nw_PC2,nw_PC3,nw_PC4,nw_PC5,nw_PC6,nw_PC7,nw_PC8,nw_PC9,nw_PC10,nw_PC_dist_2,nw_PC_dist_3,nw_PC_dist_5,nw_PC_dist_7,nw_PC_dist_10,grade_auto,grade
12884,256.056866837791,201.651632159297,0.721286948838847,0.568032766645908,0.0968,0,249.666975531847,0,4.61287044095616,-3.09289777293493,1.63245346725288,-0.433733461049264,1.22741684338263,-0.209105227566646,2.11078768604399,-1.414038112598,1.02563689097335,-0.469081365541326,1.47798181053396,1.55038407730906,1.56662109306017,1.63779479901417,1.67003501016058,253.622490795293,196.079901863919,0.714429551536035,0.552337751729351,0.1099,0,138.759278702568,0,243.821375375486,68.5853239679662,59.0001269252916,-14.7938959830853,18.6808808424928,-22.7805745406628,4.66616405585791,-22.9193495889298,1.07981642458313,-39.7166503169948,1.57584734896396,1.63061057655818,1.65113836654696,1.6676063880985,1.70600474106629,166.174584913167,110.149971934665,0.468097422290611,0.310281611083564,0.3461,0,183.197815102041,0,932.928309162285,-13.7146007213495,6.55270181486932,-45.9254688217771,-75.4529886454982,198.183525803224,-82.263390557168,67.7621630236993,-30.1785104032657,19.6942102936752,3.36763862155383,3.40134389309007,3.38546825902028,3.51430932223211,3.53421937887897,331.084853464416,322.117380002572,0.932633390040608,0.907372901415695,0.1956,0,183.806477942519,0,5463.7511030608,-140.082203960349,-113.783917600631,-198.265148687491,158.455516915222,64.8715036116634,-131.627354554101,5.75520472566203,-21.1151540635657,31.9527576542571,2.85124226781837,2.8703921393999,2.88636693593023,2.89167488608066,2.89527838977652,Good,Good
12890,159.517072598125,84.8990698834677,0.44934386647359,0.239152309530895,5.4911,1,383.101349982418,1,12.3080939116338,-2.47299875208811,2.86062617687903,-1.95135974929335,0.441693188012149,1.27371675168802,-0.213295984444217,-0.379901896419957,3.64371662882772,-1.19249099241147,3.34090742626009,3.44851414807757,3.44052098559149,3.40350187931971,3.47718079151739,144.242675867312,69.3890751067654,0.40631739680933,0.195462183399339,6.9924,1,270.9454694112,1,426.217789509394,74.7346497508586,99.6192013930013,-9.8377171035653,99.0954254873327,-36.9274240985233,-48.2614697627503,29.4994686978924,30.8305700259404,-72.7181098605611,2.69223886856785,2.784130855129,2.87715317824462,2.92009043424606,2.99184732690561,129.05295194939,77.6100645539234,0.363529442110957,0.218619900151897,1.7986,0,298.124100983064,1,716.049487504724,-118.164373857931,77.8566130324256,-79.6792038462469,-134.585656002739,-84.3770823482388,-233.974865931983,144.858521973727,-66.8120766818894,33.2401510404248,2.61943541810901,2.66076742534293,2.69641163414853,2.87590647569998,2.94420791653701,328.624283776817,317.825653403831,0.92570220782202,0.895283530715017,0.1033,0,302.734746421996,1,2541.33507757141,-312.768622003566,-341.955959189848,-81.9784587151466,-77.0681540722852,-95.0288814981777,-216.797840938154,28.7656989839634,-82.5448771168057,70.5553348705092,1.33575525231489,1.35637172241729,1.36374462367776,1.37147268978773,1.3744319194693,Outlier,Outlier
19857,229.859257828298,166.752908688439,0.647490867121967,0.469726503347714,0.7475,0,357.241716599762,1,-0.536122337391366,-1.56607806569853,-2.63164407740613,5.12869124092417,-2.9728186212131,1.26421831721205,-0.316977145103003,1.19835857055928,1.81350690529524,-0.503587391772092,0.440511306798975,0.832663025225698,1.76741443667271,1.77254748579696,1.8279081924016,211.502218671341,139.188944874421,0.59578089766575,0.392081534857525,1.436,0,266.566000498746,1,217.696889850534,19.0155174846158,-57.1930671092488,24.5709430914246,-92.5632638513415,81.8604116546359,9.24620981305806,22.2209568887231,-26.3138265170952,21.6810501508017,1.35959333008351,1.41630885104327,1.55121058352015,1.64612631513641,1.67922028591823,68.6018747488497,29.1479933140967,0.193244717602394,0.0821070234199908,9.6859,1,306.594936243643,1,-323.547209045837,-257.94613608585,284.489501050755,-22.3789590488367,-143.510268147393,-88.849556421261,-30.8439305628124,1.65892601775547,11.1876345897336,138.918055390116,1.49350359737928,1.83053042707591,1.88823019043852,1.94133275325743,2.01203468664686,259.741671679256,200.244613778909,0.731666680786636,0.564069334588476,9.5763,1,316.97067972712,1,-4816.20459017156,-794.252829598193,-451.031075226334,226.478043003277,39.8752319456663,-166.318004035126,-41.790290711336,-71.7385765030377,98.6854821042262,17.1386981868775,2.54643236101165,2.57389762815918,2.58828066233924,2.59369087962451,2.59767531025208,Good,Good
19869,289.015793446422,256.65203094593,0.814128995623724,0.722963467453323,1.1991,0,124.258342205907,0,-1.23887326867169,-1.67661625353209,-0.454918294342387,-0.16717352091626,0.879777758164249,-0.0981564349199227,-0.367164224136968,0.240817648471746,-0.924378055299074,0.416803208573155,0.55477502799396,0.571471572819661,0.610993699404812,0.609531030963263,0.653746709246525,277.139487457657,235.088329920217,0.780674612556781,0.662220647662582,1.5354,0,380.819064630537,1,-337.824118026143,89.3156946379837,60.0013733083975,68.3127899038665,134.70479115757,-36.3711654178241,-3.9712594626494,39.2994367502954,-12.1969972381026,62.548522074475,2.1740446252289,2.22300479260041,2.43652341337675,2.46214893236013,2.52714046582803,223.322178836554,154.918957531409,0.629076560102968,0.436391429665941,2.6215,0,408.505457295598,1,19.0453932246273,306.260780174711,-205.76978628609,178.532552862053,-83.2925043702776,-167.0524202956,-64.2209562990387,101.295054249291,-34.7383585300728,-69.1920379055142,1.10754098258659,1.34682238159204,1.51244688561859,1.66435500527863,1.73264496538559,334.660830076174,326.336983289769,0.942706563594857,0.919259107858503,0.296,0,408.987416822981,1,2366.53202057277,364.479711364105,330.953812940683,201.957869675582,-143.874002735087,-103.797499918446,-60.6044031779243,16.334254801077,-83.795367680724,-57.4895761593726,1.24911834290149,1.26918782898707,1.28156855162692,1.28503323136289,1.28775327498877,Good,Good
19870,267.807316164062,219.919552009963,0.754386806095949,0.619491695802712,0.1315,0,229.788527716218,0,-0.850662953266277,0.608244357891027,-1.52744300168422,-2.62479108416139,0.618777637110053,-1.1499303301217,-0.809165539887737,1.99929400057562,-1.72659126588557,1.39065293779696,0.278295756916683,0.495782908552718,0.863654857883232,0.925422715145739,1.18366480296142,255.322078331193,200.026433307124,0.719217122059698,0.563454741710209,0.1541,0,355.005293275893,1,-31.9033973956033,-24.1582208797805,-41.7877797809818,-8.19707416094363,144.531105391356,-43.7919712646829,41.0831179661268,83.2926423145888,3.30449697772436,91.4284482240842,0.248978879580278,0.362776605756744,0.98565685490871,1.0625723071784,1.33245051952791,203.23046706797,134.905388565244,0.57248018892386,0.380015179057024,0.5625,0,371.065813816596,1,-402.463773449794,74.5064593946555,-55.1476583469097,-89.8894666949883,-112.120316611714,-128.279064700134,-15.8592649436533,4.68321371179933,-53.1543677708073,-32.4427402193173,1.47731933001321,1.50555079115888,1.5795842790927,1.66670419857528,1.68642823031019,325.944809527581,307.847856033136,0.918154393035439,0.86717705924827,0.035,0,368.014228758643,1,-3219.07909937816,63.7694970743335,71.5414075886846,-6.93278009315193,-105.296426962339,-145.976528998378,40.1692607013341,48.9481509290271,10.7457010726652,-75.5963397570009,1.67964448935797,1.69097649992998,1.69946935523244,1.70386062022459,1.70661540332872,Good,Good
19871,268.497333289273,227.3309301082,0.756330516307812,0.640368817206199,0.2469,0,87.475716310983,0,-5.24366352154419,0.670844307034716,-2.10025425565116,-0.0949240134396515,-0.348552337482082,0.662329395740537,-0.50049746216097,1.49425830537682,1.04793183858797,0.304009683334875,1.40682383598322,1.5234920901074,1.50496279439798,1.49714276037575,1.54120447113998,259.637152488036,211.627458119487,0.731372260529678,0.596133684843625,0.4556,0,256.833090915245,0,-385.983886764937,-89.1990455006809,-145.998514036092,39.7407772557275,-1.33814405489163,41.8363927249075,-0.364289675717627,133.653108343361,-3.39210380526907,3.50290883967908,2.46475167668411,2.64721898137478,2.68117511986245,2.71034004471119,2.86262843274299,189.065411759768,127.522519503665,0.532578624675402,0.359218364799057,0.5125,0,280.886524980044,1,-651.887577151974,162.015204102741,-65.8427530675101,42.4550539671304,-29.4905120987292,-134.012692974541,152.961529076307,-102.734822935497,-56.1609308672541,21.6062928963826,2.4244759716802,2.46041669227347,2.44517225785643,2.58345383601329,2.62633882621277,323.941001366725,303.760898995149,0.91250986300486,0.855664504211687,0.0681,0,253.900692439288,0,-2560.22821931207,105.212667674176,285.198697099497,106.68200418422,-73.0753881738566,-118.056149542522,184.188541226884,31.0557072797414,55.2707084741691,42.6101048354233,1.33673590099057,1.35373029546187,1.36150879908009,1.36841038090758,1.37067677925962,Good,Good
20330,289.038492958561,256.168336972206,0.814192937911438,0.72160094921748,1.1688,0,172.595205367933,0,-2.63185200261745,-1.09475614968141,0.837029982164112,-0.0898645715092378,0.451934856791725,0.0961887266276487,0.189065179828994,-1.41726601087057,-0.0955156694453602,-0.421490650050875,0.758568676105084,0.795666912327939,0.793788675260663,0.783361984560244,0.85554772700187,269.329731251758,222.011260770189,0.758675299300727,0.625383833155462,0.8173,0,402.149332339191,1,-571.601306702534,252.215238603133,-156.874180230507,-74.1955652050742,73.0840178519363,2.06632687329281,-35.3836390510513,-126.396747922046,-35.7836778378138,-22.9610704581474,3.88712186216018,4.03892893695449,4.12559851897082,4.15644405152147,4.27486042823867,164.250182894019,107.467917582329,0.462676571532447,0.302726528400928,0.2314,0,425.620191197403,1,-880.306926573149,328.544697971821,-527.581981514409,-107.927861030555,10.6350171202957,96.1449403483077,53.0831510127631,104.456105905588,104.076268131469,4.730386923767,3.39142014368923,3.92828295839458,3.91220728986889,3.97896680872861,4.02528542357291,299.438357072529,258.603958253696,0.843488329781772,0.728461854235764,2.3918,1,417.239259444945,1,-1685.77235114776,711.077297625565,735.02789825953,-100.216267161177,12.8509186007804,-66.7827735799369,-108.219926328382,-153.645099434894,56.6290569801998,-34.9881417086306,0.954460979395041,1.035288357584,1.04129438021003,1.04499543719585,1.05001217449406,Good,Good
20331,287.827128580363,253.984781859254,0.810780643888345,0.715450089744377,1.0668,0,159.67699010727,0,-1.63342399683048,-1.47516281460071,-0.240262965758729,-0.946703455352664,-0.967440304026181,-0.551021710149775,0.924411299296537,-0.930871474855808,0.282264097068404,0.535166544726857,0.585719509441638,0.592976975791875,0.685182851065531,0.730208059039582,0.769540733655811,259.670999997245,206.746786938374,0.731467605626044,0.582385315319364,0.2877,0,339.330777072769,1,-377.985566135966,267.252471037838,-190.513187119548,-159.885199023058,60.6436999918137,-19.5914463880132,-2.70701769271636,-62.8722854177259,4.36102504376703,-7.07023770440578,2.88014478987509,3.13871653539034,3.34453390554183,3.36693062898955,3.41719015731386,171.922919667608,109.413614118038,0.484289914556641,0.308207363712782,0.0459,0,379.643502029187,1,-602.213466096145,272.990385445253,-462.514411329972,-198.029515287323,25.9651988045085,197.356704095162,25.4194799123933,96.8328530231214,3.30538759543176,58.5946074009312,2.38650758725764,2.94150744150882,3.00270477049616,3.12420311911438,3.15930194479216,314.787977269283,286.569894318,0.886726696533191,0.807239138923943,0.5304,0,357.234750655084,1,-1324.18403547751,554.323886787571,604.810362674263,-236.301165366601,56.8674714698572,-50.7863889048246,-105.266896971919,-159.735672741761,94.5351987939878,-15.6988566938258,0.748879508717837,0.817912270743672,0.831519511181448,0.835034502284485,0.841837892334322,Good,Good
20332,288.070040785595,255.482900106839,0.811464903621396,0.719670141146027,1.15,0,158.887877001848,0,-3.36951824039643,-0.735323591227866,-0.220549389503781,-0.868837646685998,-0.602879610549822,-0.132935922764743,0.527220011636192,-0.697106869771113,0.327161190591647,0.446932386834814,0.917804145754815,0.925575826312197,0.954246885045936,0.949948519398646,0.958280137152604,265.680053708557,217.165923810641,0.748394517488893,0.611734996649692,0.6227,0,335.163563647599,1,-379.788499899401,154.100045775169,-199.621960620034,-94.851013876036,50.2507621800458,6.80775885517089,-9.48129763161318,-31.5327764106922,-27.3198358756014,-11.8733287634905,2.55001664495195,2.85843079741861,2.96115852549954,2.97983167114068,3.01568426410442,184.897320833389,119.492925171613,0.520837523474335,0.336599789215811,0.0449,0,355.537649465236,1,-507.456915767115,264.82602543153,-466.706641411878,-161.357383675518,31.9337646927834,121.597189058578,95.1158283491218,48.1282164409617,-69.6626192800663,39.5035492036916,2.06600937988883,2.69231745341108,2.73318720200696,2.82262205785501,2.85024842025759,324.67743069607,305.655317726264,0.914584311819917,0.86100089500356,0.0458,0,343.751670711022,1,-262.540683302592,575.354629992488,555.596995064923,-190.367443143917,-2.96251829300436,-78.5384999090551,-26.0026996718767,-117.431852555764,66.8601347571773,24.6568104018353,0.329920351937064,0.442006852955993,0.455202295008871,0.45796514083175,0.464243113446509,Good,Good
20339,278.66019217823,239.369779395654,0.784958287826001,0.674281068720151,0.5267,0,282.335434971244,1,-0.769934975205685,-1.43641521718289,-1.54586247106145,0.356959204826284,1.27584785217705,-1.10391925398553,-0.0760052560186658,1.9615538323492,0.326590786343186,-0.1629659410911,0.433711422507132,0.601616150564726,0.688577576858544,0.73634179619278,0.882721149497032,258.987328473426,206.642617148746,0.72954177034768,0.582091879292241,0.2873,0,340.828553389296,1,8.70422943613179,-57.1717793776681,107.487623870179,-10.4477886473302,-78.5725392926773,-48.0996504242652,31.8740304501833,80.2420750390357,-12.2322689591051,21.5246082524096,0.359802230459785,0.765300081513693,0.920146172473364,0.995761935528253,1.13868652776086,146.710334134369,89.3294260401021,0.413268546857378,0.251632186028456,0.8744,0,346.220889484273,1,-572.637352256608,-119.031525474379,119.968905554514,21.7209296853635,161.763291946959,2.28926887643519,-37.5709453346601,-74.0328963977408,25.1034951605467,-50.5601730445125,2.11103495888992,2.17650125734239,2.23583255394312,2.26656303847215,2.29764156327826,309.406878156767,276.520753022732,0.871568670864131,0.778931698655583,1.0475,1,342.183278721044,1,-4347.91355973657,11.6888442877469,-0.240748557604915,-11.2658214431419,-44.9425317115275,161.897108415483,79.0377906523224,40.6276221108842,-31.5184599144144,-35.2239865978942,2.26820860334929,2.28294796679266,2.29331347951136,2.29867585996429,2.30171882465585,Good,Good
