x,quantile_02,quantile_25,median,quantile_75,quantile_98
1,-18.5144,-1.974275,-0.128905,1.218275,19.6947999999999
2,-19.22634,-1.796475,-0.105375,1.3179,18.2091
3,-21.8108,-1.917825,-0.10915,1.31,18.8980999999998
4,-19.09884,-1.776775,-0.0937915,1.276775,19.36174
5,-18.5589,-1.736525,-0.0778975,1.4686,19.4828
6,-19.28694,-1.835875,-0.0372285,1.576575,19.2527599999999
7,-19.2855,-1.931625,-0.19362,1.2969,17.14504
8,-17.95984,-1.884425,-0.0865485,1.366275,18.1323999999999
9,-15.4179,-1.86875,-0.0137105,1.491,20.2222199999999
10,-17.979,-1.8244,-0.0871405,1.450175,19.8588999999999
11,-18.11954,-1.87285,-0.159875,1.3026,18.0316399999999
12,-20.1768,-1.88605,-0.10841,1.338625,19.4837599999999
13,-18.18164,-2.0037,-0.025654,1.399575,19.93326
14,-19.89564,-1.81145,-0.082813,1.3746,18.06714
15,-18.46246,-1.844025,0.0509075,1.441725,18.9398199999998
16,-21.24766,-1.863275,-0.10322,1.4386,17.30036
17,-20.84002,-2.080725,-0.202015,1.322625,15.20966
18,-19.93296,-1.78145,-0.10319,1.42835,20.9301399999999
19,-16.96296,-1.85125,-0.021611,1.3926,19.3155
20,-20.3082,-2.030575,-0.0783515,1.307925,18.15646
21,-21.99144,-1.83475,-0.12272,1.303875,15.81766
22,-19.53828,-1.7621,-0.031279,1.366975,17.0600999999998
23,-18.6653,-1.94925,-0.0725995,1.451125,19.8788999999997
24,-20.23084,-1.833025,-0.026312,1.41855,19.4357
25,-20.15524,-1.7805,-0.0973675,1.36775,18.12908
26,-19.41778,-1.907875,-0.122805,1.336175,19.4060399999999
27,-19.71886,-1.990575,-0.087431,1.265725,16.34714
28,-18.9276,-2.087425,-0.151945,1.3628,18.5809399999998
29,-20.15118,-1.912,-0.149245,1.2903,19.7204399999999
30,-20.08228,-1.914975,-0.0549865,1.3418,18.7012199999999
31,-20.03028,-1.90355,-0.078891,1.423625,22.1620399999999
32,-20.56682,-1.8572,-0.063593,1.32485,22.0463399999999
33,-19.60952,-1.82405,-0.10864,1.3788,20.23526
34,-19.52534,-1.782325,-0.060668,1.4237,20.92622
35,-20.35306,-1.8024,-0.102145,1.355375,16.43506
36,-18.69954,-1.757825,-0.080678,1.373725,17.06472
37,-16.81818,-2.000175,-0.132875,1.355925,18.9606399999998
