sensor_id,datetime,thedate,value,gap,nor_value,rank_id,daily_rank_id,nor_daily,Max_Hour,daily_count,eod_value,Trend_smoothing,nd_wt_value,nd_wt_stdev,nds_wt_value
20339,2015-05-24 00:00:00,2015-05-24,1530,10,0,1,1,0,24,24,170,7.39130434782609,0,38.3158212573485,0
20339,2015-05-24 01:00:00,2015-05-24,1545,15,15,2,2,15,24,24,170,7.39130434782609,7.6086957,38.3158212573485,0.198578431841409
20339,2015-05-24 02:00:00,2015-05-24,1555,10,25,3,3,25,24,24,170,7.39130434782609,10.2173913,38.3158212573485,0.266662463825969
20339,2015-05-24 03:00:00,2015-05-24,1555,0,25,4,4,25,24,24,170,7.39130434782609,2.826087,38.3158212573485,0.0737577039264946
20339,2015-05-24 04:00:00,2015-05-24,1560,5,30,5,5,30,24,24,170,7.39130434782609,0.4347826,38.3158212573485,0.0113473386640933
20339,2015-05-24 05:00:00,2015-05-24,1565,5,35,6,6,35,24,24,170,7.39130434782609,-1.9565217,38.3158212573485,-0.05106302398842
20339,2015-05-24 06:00:00,2015-05-24,1580,15,50,7,7,50,24,24,170,7.39130434782609,5.6521739,38.3158212573485,0.147515405243101
20339,2015-05-24 07:00:00,2015-05-24,1580,0,50,8,8,50,24,24,170,7.39130434782609,-1.7391304,38.3158212573485,-0.0453893546563734
20339,2015-05-24 08:00:00,2015-05-24,1575,-5,45,9,9,45,24,24,170,7.39130434782609,-14.1304348,38.3158212573485,-0.368788514412697
20339,2015-05-24 09:00:00,2015-05-24,1565,-10,35,10,10,35,24,24,170,7.39130434782609,-31.5217391,38.3158212573485,-0.822682068806095
20339,2015-05-24 10:00:00,2015-05-24,1560,-5,30,11,11,30,24,24,170,7.39130434782609,-43.9130435,38.3158212573485,-1.14608122856242
20339,2015-05-24 11:00:00,2015-05-24,1545,-15,15,12,12,15,24,24,170,7.39130434782609,-66.3043478,38.3158212573485,-1.73046918020278
20339,2015-05-24 12:00:00,2015-05-24,1545,0,15,13,13,15,24,24,170,7.39130434782609,-73.6956522,38.3158212573485,-1.92337394271214
20339,2015-05-24 13:00:00,2015-05-24,1555,10,25,14,14,25,24,24,170,7.39130434782609,-71.0869565,38.3158212573485,-1.85528990811769
20339,2015-05-24 14:00:00,2015-05-24,1545,-10,15,15,15,15,24,24,170,7.39130434782609,-88.4782609,38.3158212573485,-2.30918346512098
20339,2015-05-24 15:00:00,2015-05-24,1545,0,15,16,16,15,24,24,170,7.39130434782609,-95.8695652,38.3158212573485,-2.50208822502045
20339,2015-05-24 16:00:00,2015-05-24,1545,0,15,17,17,15,24,24,170,7.39130434782609,-103.2608696,38.3158212573485,-2.69499298752981
20339,2015-05-24 17:00:00,2015-05-24,1565,20,35,18,18,35,24,24,170,7.39130434782609,-90.6521739,38.3158212573485,-2.36592015844144
20339,2015-05-24 18:00:00,2015-05-24,1605,40,75,19,19,75,24,24,170,7.39130434782609,-58.0434783,38.3158212573485,-1.51486974297512
20339,2015-05-24 19:00:00,2015-05-24,1630,25,100,20,20,100,24,24,170,7.39130434782609,-40.4347826,38.3158212573485,-1.05530251663978
20339,2015-05-24 20:00:00,2015-05-24,1665,35,135,21,21,135,24,24,170,7.39130434782609,-12.826087,38.3158212573485,-0.334746498420417
20339,2015-05-24 21:00:00,2015-05-24,1675,10,145,22,22,145,24,24,170,7.39130434782609,-10.2173913,38.3158212573485,-0.266662463825969
20339,2015-05-24 22:00:00,2015-05-24,1685,10,155,23,23,155,24,24,170,7.39130434782609,-7.6086957,38.3158212573485,-0.198578431841409
20339,2015-05-24 23:00:00,2015-05-24,1700,15,170,24,24,170,24,24,170,7.39130434782609,0,38.3158212573485,0
25083,2015-05-24 00:00:00,2015-05-24,2930,5,0,1,1,0,24,24,95,4.1304347826087,0,45.3405730523119,0
25083,2015-05-24 01:00:00,2015-05-24,2935,5,5,2,2,5,24,24,95,4.1304347826087,0.8695652,45.3405730523119,0.0191785224901488
25083,2015-05-24 02:00:00,2015-05-24,2940,5,10,3,3,10,24,24,95,4.1304347826087,1.7391304,45.3405730523119,0.0383570449802976
25083,2015-05-24 03:00:00,2015-05-24,2945,5,15,4,4,15,24,24,95,4.1304347826087,2.6086957,45.3405730523119,0.0575355696759766
25083,2015-05-24 04:00:00,2015-05-24,2955,10,25,5,5,25,24,24,95,4.1304347826087,8.4782609,45.3405730523119,0.186990598690011
25083,2015-05-24 05:00:00,2015-05-24,2955,0,25,6,6,25,24,24,95,4.1304347826087,4.3478261,45.3405730523119,0.0958926146562742
25083,2015-05-24 06:00:00,2015-05-24,2955,0,25,7,7,25,24,24,95,4.1304347826087,0.2173913,45.3405730523119,0.0047946306225372
25083,2015-05-24 07:00:00,2015-05-24,2945,-10,15,8,8,15,24,24,95,4.1304347826087,-13.9130435,45.3405730523119,-0.306856366458971
25083,2015-05-24 08:00:00,2015-05-24,2915,-30,-15,9,9,-15,24,24,95,4.1304347826087,-48.0434783,45.3405730523119,-1.05961338963602
25083,2015-05-24 09:00:00,2015-05-24,2900,-15,-30,10,10,-30,24,24,95,4.1304347826087,-67.173913,45.3405730523119,-1.48154089103589
25083,2015-05-24 10:00:00,2015-05-24,2890,-10,-40,11,11,-40,24,24,95,4.1304347826087,-81.3043478,45.3405730523119,-1.7931918881174
25083,2015-05-24 11:00:00,2015-05-24,2860,-30,-70,12,12,-70,24,24,95,4.1304347826087,-115.4347826,45.3405730523119,-2.54594891129445
25083,2015-05-24 12:00:00,2015-05-24,2850,-10,-80,13,13,-80,24,24,95,4.1304347826087,-129.5652174,45.3405730523119,-2.85759990837596
25083,2015-05-24 13:00:00,2015-05-24,2865,15,-65,14,14,-65,24,24,95,4.1304347826087,-118.6956522,45.3405730523119,-2.61786837283804
25083,2015-05-24 14:00:00,2015-05-24,2890,25,-40,15,15,-40,24,24,95,4.1304347826087,-97.826087,45.3405730523119,-2.15758382425234
25083,2015-05-24 15:00:00,2015-05-24,2915,25,-15,16,16,-15,24,24,95,4.1304347826087,-76.9565217,45.3405730523119,-1.69729927346112
25083,2015-05-24 16:00:00,2015-05-24,2950,35,20,17,17,20,24,24,95,4.1304347826087,-46.0869565,45.3405730523119,-1.01646171182766
25083,2015-05-24 17:00:00,2015-05-24,2980,30,50,18,18,50,24,24,95,4.1304347826087,-20.2173913,45.3405730523119,-0.44590065671808
25083,2015-05-24 18:00:00,2015-05-24,2990,10,60,19,19,60,24,24,95,4.1304347826087,-14.3478261,45.3405730523119,-0.316445627704046
25083,2015-05-24 19:00:00,2015-05-24,3000,10,70,20,20,70,24,24,95,4.1304347826087,-8.4782609,45.3405730523119,-0.186990598690011
25083,2015-05-24 20:00:00,2015-05-24,3005,5,75,21,21,75,24,24,95,4.1304347826087,-7.6086957,45.3405730523119,-0.167812076199862
25083,2015-05-24 21:00:00,2015-05-24,3010,5,80,22,22,80,24,24,95,4.1304347826087,-6.7391304,45.3405730523119,-0.148633551504183
25083,2015-05-24 22:00:00,2015-05-24,3020,10,90,23,23,90,24,24,95,4.1304347826087,-0.8695652,45.3405730523119,-0.0191785224901488
25083,2015-05-24 23:00:00,2015-05-24,3025,5,95,24,24,95,24,24,95,4.1304347826087,0,45.3405730523119,0
25084,2015-05-24 00:00:00,2015-05-24,2640,10,0,1,1,0,24,24,95,4.1304347826087,0,54.7714648208817,0
25084,2015-05-24 01:00:00,2015-05-24,2645,5,5,2,2,5,24,24,95,4.1304347826087,0.8695652,54.7714648208817,0.0158762451003223
25084,2015-05-24 02:00:00,2015-05-24,2645,0,5,3,3,5,24,24,95,4.1304347826087,-3.2608696,54.7714648208817,-0.059535920951977
25084,2015-05-24 03:00:00,2015-05-24,2655,10,15,4,4,15,24,24,95,4.1304347826087,2.6086957,54.7714648208817,0.0476287371267353
25084,2015-05-24 04:00:00,2015-05-24,2655,0,15,5,5,15,24,24,95,4.1304347826087,-1.5217391,54.7714648208817,-0.0277834289255641
25084,2015-05-24 05:00:00,2015-05-24,2670,15,30,6,6,30,24,24,95,4.1304347826087,9.3478261,54.7714648208817,0.170669638480002
25084,2015-05-24 06:00:00,2015-05-24,2665,-5,25,7,7,25,24,24,95,4.1304347826087,0.2173913,54.7714648208817,0.00396906127508059
25084,2015-05-24 07:00:00,2015-05-24,2640,-25,0,8,8,0,24,24,95,4.1304347826087,-28.9130435,54.7714648208817,-0.527885160540327
25084,2015-05-24 08:00:00,2015-05-24,2605,-35,-35,9,9,-35,24,24,95,4.1304347826087,-68.0434783,54.7714648208817,-1.24231620466098
25084,2015-05-24 09:00:00,2015-05-24,2575,-30,-65,10,10,-65,24,24,95,4.1304347826087,-102.173913,54.7714648208817,-1.86545883580324
25084,2015-05-24 10:00:00,2015-05-24,2565,-10,-75,11,11,-75,24,24,95,4.1304347826087,-116.3043478,54.7714648208817,-2.12344782416078
25084,2015-05-24 11:00:00,2015-05-24,2540,-25,-100,12,12,-100,24,24,95,4.1304347826087,-145.4347826,54.7714648208817,-2.65530204597619
25084,2015-05-24 12:00:00,2015-05-24,2540,0,-100,13,13,-100,24,24,95,4.1304347826087,-149.5652174,54.7714648208817,-2.73071421202849
25084,2015-05-24 13:00:00,2015-05-24,2560,20,-80,14,14,-80,24,24,95,4.1304347826087,-133.6956522,54.7714648208817,-2.4409727334703
25084,2015-05-24 14:00:00,2015-05-24,2595,35,-45,15,15,-45,24,24,95,4.1304347826087,-102.826087,54.7714648208817,-1.87736602145425
25084,2015-05-24 15:00:00,2015-05-24,2630,35,-10,16,16,-10,24,24,95,4.1304347826087,-71.9565217,54.7714648208817,-1.31375930761243
25084,2015-05-24 16:00:00,2015-05-24,2670,40,30,17,17,30,24,24,95,4.1304347826087,-36.0869565,54.7714648208817,-0.658864184443755
25084,2015-05-24 17:00:00,2015-05-24,2705,35,65,18,18,65,24,24,95,4.1304347826087,-5.2173913,54.7714648208817,-0.0952574724277023
25084,2015-05-24 18:00:00,2015-05-24,2705,0,65,19,19,65,24,24,95,4.1304347826087,-9.3478261,54.7714648208817,-0.170669638480002
25084,2015-05-24 19:00:00,2015-05-24,2710,5,70,20,20,70,24,24,95,4.1304347826087,-8.4782609,54.7714648208817,-0.154793393379679
25084,2015-05-24 20:00:00,2015-05-24,2720,10,80,21,21,80,24,24,95,4.1304347826087,-2.6086957,54.7714648208817,-0.0476287371267353
25084,2015-05-24 21:00:00,2015-05-24,2725,5,85,22,22,85,24,24,95,4.1304347826087,-1.7391304,54.7714648208817,-0.0317524902006447
25084,2015-05-24 22:00:00,2015-05-24,2735,10,95,23,23,95,24,24,95,4.1304347826087,4.1304348,54.7714648208817,0.0754121660522993
25084,2015-05-24 23:00:00,2015-05-24,2735,0,95,24,24,95,24,24,95,4.1304347826087,0,54.7714648208817,0
25089,2015-05-24 00:00:00,2015-05-24,3370,10,0,1,1,0,24,24,160,6.95652173913043,0,51.0531803229617,0
25089,2015-05-24 01:00:00,2015-05-24,3375,5,5,2,2,5,24,24,160,6.95652173913043,-1.9565217,51.0531803229617,-0.038323209007217
25089,2015-05-24 02:00:00,2015-05-24,3385,10,15,3,3,15,24,24,160,6.95652173913043,1.0869565,51.0531803229617,0.0212906716706761
25089,2015-05-24 03:00:00,2015-05-24,3385,0,15,4,4,15,24,24,160,6.95652173913043,-5.8695652,51.0531803229617,-0.114969628980393
25089,2015-05-24 04:00:00,2015-05-24,3385,0,15,5,5,15,24,24,160,6.95652173913043,-12.826087,51.0531803229617,-0.251229931590204
25089,2015-05-24 05:00:00,2015-05-24,3385,0,15,6,6,15,24,24,160,6.95652173913043,-19.7826087,51.0531803229617,-0.387490232241273
25089,2015-05-24 06:00:00,2015-05-24,3375,-10,5,7,7,5,24,24,160,6.95652173913043,-36.7391304,51.0531803229617,-0.719624716180045
25089,2015-05-24 07:00:00,2015-05-24,3370,-5,0,8,8,0,24,24,160,6.95652173913043,-48.6956522,51.0531803229617,-0.953822110433708
25089,2015-05-24 08:00:00,2015-05-24,3355,-15,-15,9,9,-15,24,24,160,6.95652173913043,-70.6521739,51.0531803229617,-1.38389368601633
25089,2015-05-24 09:00:00,2015-05-24,3340,-15,-30,10,10,-30,24,24,160,6.95652173913043,-92.6086957,51.0531803229617,-1.8139652635577
25089,2015-05-24 10:00:00,2015-05-24,3325,-15,-45,11,11,-45,24,24,160,6.95652173913043,-114.5652174,51.0531803229617,-2.24403683914032
25089,2015-05-24 11:00:00,2015-05-24,3315,-10,-55,12,12,-55,24,24,160,6.95652173913043,-131.5217391,51.0531803229617,-2.5761713230791
25089,2015-05-24 12:00:00,2015-05-24,3310,-5,-60,13,13,-60,24,24,160,6.95652173913043,-143.4782609,51.0531803229617,-2.81036871733276
25089,2015-05-24 13:00:00,2015-05-24,3320,10,-50,14,14,-50,24,24,160,6.95652173913043,-140.4347826,51.0531803229617,-2.75075483469612
25089,2015-05-24 14:00:00,2015-05-24,3355,35,-15,15,15,-15,24,24,160,6.95652173913043,-112.3913043,51.0531803229617,-2.20145549384023
25089,2015-05-24 15:00:00,2015-05-24,3385,30,15,16,16,15,24,24,160,6.95652173913043,-89.3478261,51.0531803229617,-1.75009324658693
25089,2015-05-24 16:00:00,2015-05-24,3420,35,50,17,17,50,24,24,160,6.95652173913043,-61.3043478,51.0531803229617,-1.20079390573103
25089,2015-05-24 17:00:00,2015-05-24,3460,40,90,18,18,90,24,24,160,6.95652173913043,-28.2608696,51.0531803229617,-0.55355747519003
25089,2015-05-24 18:00:00,2015-05-24,3480,20,110,19,19,110,24,24,160,6.95652173913043,-15.2173913,51.0531803229617,-0.298069409265691
25089,2015-05-24 19:00:00,2015-05-24,3495,15,125,20,20,125,24,24,160,6.95652173913043,-7.173913,51.0531803229617,-0.140518434985204
25089,2015-05-24 20:00:00,2015-05-24,3505,10,135,21,21,135,24,24,160,6.95652173913043,-4.1304348,51.0531803229617,-0.080904554307311
25089,2015-05-24 21:00:00,2015-05-24,3515,10,145,22,22,145,24,24,160,6.95652173913043,-1.0869565,51.0531803229617,-0.0212906716706761
25089,2015-05-24 22:00:00,2015-05-24,3520,5,150,23,23,150,24,24,160,6.95652173913043,-3.0434783,51.0531803229617,-0.0596138826366349
25089,2015-05-24 23:00:00,2015-05-24,3530,10,160,24,24,160,24,24,160,6.95652173913043,0,51.0531803229617,0
25090,2015-05-24 00:00:00,2015-05-24,3055,10,0,1,1,0,24,24,190,8.26086956521739,0,48.8595722209127,0
25090,2015-05-24 01:00:00,2015-05-24,3060,5,5,2,2,5,24,24,190,8.26086956521739,-3.2608696,48.8595722209127,-0.0667396264800757
25090,2015-05-24 02:00:00,2015-05-24,3065,5,10,3,3,10,24,24,190,8.26086956521739,-6.5217391,48.8595722209127,-0.13347925091347
25090,2015-05-24 03:00:00,2015-05-24,3065,0,10,4,4,10,24,24,190,8.26086956521739,-14.7826087,48.8595722209127,-0.302552970238098
25090,2015-05-24 04:00:00,2015-05-24,3070,5,15,5,5,15,24,24,190,8.26086956521739,-18.0434783,48.8595722209127,-0.369292596718173
25090,2015-05-24 05:00:00,2015-05-24,3070,0,15,6,6,15,24,24,190,8.26086956521739,-26.3043478,48.8595722209127,-0.53836631399612
25090,2015-05-24 06:00:00,2015-05-24,3070,0,15,7,7,15,24,24,190,8.26086956521739,-34.5652174,48.8595722209127,-0.707440033320748
25090,2015-05-24 07:00:00,2015-05-24,3070,0,15,8,8,15,24,24,190,8.26086956521739,-42.826087,48.8595722209127,-0.876513752645376
25090,2015-05-24 08:00:00,2015-05-24,3065,-5,10,9,9,10,24,24,190,8.26086956521739,-56.0869565,48.8595722209127,-1.14792156276787
25090,2015-05-24 09:00:00,2015-05-24,3040,-25,-15,10,10,-15,24,24,190,8.26086956521739,-89.3478261,48.8595722209127,-1.82866574631527
25090,2015-05-24 10:00:00,2015-05-24,3030,-10,-25,11,11,-25,24,24,190,8.26086956521739,-107.6086957,48.8595722209127,-2.202407651329
25090,2015-05-24 11:00:00,2015-05-24,3015,-15,-40,12,12,-40,24,24,190,8.26086956521739,-130.8695652,48.8595722209127,-2.6784836471406
25090,2015-05-24 12:00:00,2015-05-24,3010,-5,-45,13,13,-45,24,24,190,8.26086956521739,-144.1304348,48.8595722209127,-2.94989145930978
25090,2015-05-24 13:00:00,2015-05-24,3020,10,-35,14,14,-35,24,24,190,8.26086956521739,-142.3913043,48.8595722209127,-2.91429699089862
25090,2015-05-24 14:00:00,2015-05-24,3070,50,15,15,15,15,24,24,190,8.26086956521739,-100.6521739,48.8595722209127,-2.06002978177773
25090,2015-05-24 15:00:00,2015-05-24,3100,30,45,16,16,45,24,24,190,8.26086956521739,-78.9130435,48.8595722209127,-1.61509894403504
25090,2015-05-24 16:00:00,2015-05-24,3135,35,80,17,17,80,24,24,190,8.26086956521739,-52.173913,48.8595722209127,-1.06783401140112
25090,2015-05-24 17:00:00,2015-05-24,3175,40,120,18,18,120,24,24,190,8.26086956521739,-20.4347826,48.8595722209127,-0.418234987969329
25090,2015-05-24 18:00:00,2015-05-24,3195,20,140,19,19,140,24,24,190,8.26086956521739,-8.6956522,48.8595722209127,-0.177972335915747
25090,2015-05-24 19:00:00,2015-05-24,3205,10,150,20,20,150,24,24,190,8.26086956521739,-6.9565217,48.8595722209127,-0.142377867504589
25090,2015-05-24 20:00:00,2015-05-24,3215,10,160,21,21,160,24,24,190,8.26086956521739,-5.2173913,48.8595722209127,-0.106783401140112
25090,2015-05-24 21:00:00,2015-05-24,3225,10,170,22,22,170,24,24,190,8.26086956521739,-3.4782609,48.8595722209127,-0.0711889347756353
25090,2015-05-24 22:00:00,2015-05-24,3235,10,180,23,23,180,24,24,190,8.26086956521739,-1.7391304,48.8595722209127,-0.0355944663644767
25090,2015-05-24 23:00:00,2015-05-24,3245,10,190,24,24,190,24,24,190,8.26086956521739,0,48.8595722209127,0
25092,2015-05-24 00:00:00,2015-05-24,3485,0,0,1,1,0,24,24,140,6.08695652173913,0,53.9452480947293,0
25092,2015-05-24 01:00:00,2015-05-24,3490,5,5,2,2,5,24,24,140,6.08695652173913,-1.0869565,53.9452480947293,-0.0201492538896341
25092,2015-05-24 02:00:00,2015-05-24,3500,10,15,3,3,15,24,24,140,6.08695652173913,2.826087,53.9452480947293,0.0523880619667801
25092,2015-05-24 03:00:00,2015-05-24,3500,0,15,4,4,15,24,24,140,6.08695652173913,-3.2608696,53.9452480947293,-0.0604477635226337
25092,2015-05-24 04:00:00,2015-05-24,3500,0,15,5,5,15,24,24,140,6.08695652173913,-9.3478261,53.9452480947293,-0.173283587158316
25092,2015-05-24 05:00:00,2015-05-24,3495,-5,10,6,6,10,24,24,140,6.08695652173913,-20.4347826,53.9452480947293,-0.378805980540047
25092,2015-05-24 06:00:00,2015-05-24,3485,-10,0,7,7,0,24,24,140,6.08695652173913,-36.5217391,53.9452480947293,-0.677014943667826
25092,2015-05-24 07:00:00,2015-05-24,3485,0,0,8,8,0,24,24,140,6.08695652173913,-42.6086957,53.9452480947293,-0.789850769157239
25092,2015-05-24 08:00:00,2015-05-24,3460,-25,-25,9,9,-25,24,24,140,6.08695652173913,-73.6956522,53.9452480947293,-1.36611944152316
25092,2015-05-24 09:00:00,2015-05-24,3450,-10,-35,10,10,-35,24,24,140,6.08695652173913,-89.7826087,53.9452480947293,-1.66432840465094
25092,2015-05-24 10:00:00,2015-05-24,3435,-15,-50,11,11,-50,24,24,140,6.08695652173913,-110.8695652,53.9452480947293,-2.05522393752477
25092,2015-05-24 11:00:00,2015-05-24,3415,-20,-70,12,12,-70,24,24,140,6.08695652173913,-136.9565217,53.9452480947293,-2.53880604014464
25092,2015-05-24 12:00:00,2015-05-24,3410,-5,-75,13,13,-75,24,24,140,6.08695652173913,-148.0434783,53.9452480947293,-2.74432843538011
25092,2015-05-24 13:00:00,2015-05-24,3410,0,-75,14,14,-75,24,24,140,6.08695652173913,-154.1304348,53.9452480947293,-2.85716425901579
25092,2015-05-24 14:00:00,2015-05-24,3435,25,-50,15,15,-50,24,24,140,6.08695652173913,-135.2173913,53.9452480947293,-2.50656723392123
25092,2015-05-24 15:00:00,2015-05-24,3475,40,-10,16,16,-10,24,24,140,6.08695652173913,-101.3043478,53.9452480947293,-1.87791049958853
25092,2015-05-24 16:00:00,2015-05-24,3510,35,25,17,17,25,24,24,140,6.08695652173913,-72.3913043,53.9452480947293,-1.34194033500187
25092,2015-05-24 17:00:00,2015-05-24,3550,40,65,18,18,65,24,24,140,6.08695652173913,-38.4782609,53.9452480947293,-0.713283602522898
25092,2015-05-24 18:00:00,2015-05-24,3575,25,90,19,19,90,24,24,140,6.08695652173913,-19.5652174,53.9452480947293,-0.362686577428339
25092,2015-05-24 19:00:00,2015-05-24,3585,10,100,20,20,100,24,24,140,6.08695652173913,-15.6521739,53.9452480947293,-0.290149261571925
25092,2015-05-24 20:00:00,2015-05-24,3600,15,115,21,21,115,24,24,140,6.08695652173913,-6.7391304,53.9452480947293,-0.124925375969463
25092,2015-05-24 21:00:00,2015-05-24,3605,5,120,22,22,120,24,24,140,6.08695652173913,-7.826087,53.9452480947293,-0.145074631712828
25092,2015-05-24 22:00:00,2015-05-24,3610,5,125,23,23,125,24,24,140,6.08695652173913,-8.9130435,53.9452480947293,-0.165223885602462
25092,2015-05-24 23:00:00,2015-05-24,3625,15,140,24,24,140,24,24,140,6.08695652173913,0,53.9452480947293,0
25125,2015-05-24 00:00:00,2015-05-24,2970,5,0,1,1,0,24,24,125,5.43478260869565,0,29.715225787155,0
25125,2015-05-24 01:00:00,2015-05-24,2970,0,0,2,2,0,24,24,125,5.43478260869565,-5.4347826,29.715225787155,-0.182895551221061
25125,2015-05-24 02:00:00,2015-05-24,2970,0,0,3,3,0,24,24,125,5.43478260869565,-10.8695652,29.715225787155,-0.365791102442122
25125,2015-05-24 03:00:00,2015-05-24,2970,0,0,4,4,0,24,24,125,5.43478260869565,-16.3043478,29.715225787155,-0.548686653663183
25125,2015-05-24 04:00:00,2015-05-24,2970,0,0,5,5,0,24,24,125,5.43478260869565,-21.7391304,29.715225787155,-0.731582204884245
25125,2015-05-24 05:00:00,2015-05-24,2970,0,0,6,6,0,24,24,125,5.43478260869565,-27.173913,29.715225787155,-0.914477756105306
25125,2015-05-24 06:00:00,2015-05-24,2970,0,0,7,7,0,24,24,125,5.43478260869565,-32.6086957,29.715225787155,-1.09737331069165
25125,2015-05-24 07:00:00,2015-05-24,2970,0,0,8,8,0,24,24,125,5.43478260869565,-38.0434783,29.715225787155,-1.28026886191271
25125,2015-05-24 08:00:00,2015-05-24,2970,0,0,9,9,0,24,24,125,5.43478260869565,-43.4782609,29.715225787155,-1.46316441313377
25125,2015-05-24 09:00:00,2015-05-24,2970,0,0,10,10,0,24,24,125,5.43478260869565,-48.9130435,29.715225787155,-1.64605996435483
25125,2015-05-24 10:00:00,2015-05-24,2970,0,0,11,11,0,24,24,125,5.43478260869565,-54.3478261,29.715225787155,-1.82895551557589
25125,2015-05-24 11:00:00,2015-05-24,2965,-5,-5,12,12,-5,24,24,125,5.43478260869565,-64.7826087,29.715225787155,-2.18011497418955
25125,2015-05-24 12:00:00,2015-05-24,2965,0,-5,13,13,-5,24,24,125,5.43478260869565,-70.2173913,29.715225787155,-2.36301052541061
25125,2015-05-24 13:00:00,2015-05-24,2960,-5,-10,14,14,-10,24,24,125,5.43478260869565,-80.6521739,29.715225787155,-2.71416998402427
25125,2015-05-24 14:00:00,2015-05-24,2960,0,-10,15,15,-10,24,24,125,5.43478260869565,-86.0869565,29.715225787155,-2.89706553524533
25125,2015-05-24 15:00:00,2015-05-24,2970,10,0,16,16,0,24,24,125,5.43478260869565,-81.5217391,29.715225787155,-2.7434332716812
25125,2015-05-24 16:00:00,2015-05-24,3000,30,30,17,17,30,24,24,125,5.43478260869565,-56.9565217,29.715225787155,-1.91674537854667
25125,2015-05-24 17:00:00,2015-05-24,3040,40,70,18,18,70,24,24,125,5.43478260869565,-22.3913043,29.715225787155,-0.753529670626939
25125,2015-05-24 18:00:00,2015-05-24,3060,20,90,19,19,90,24,24,125,5.43478260869565,-7.826087,29.715225787155,-0.263369595642884
25125,2015-05-24 19:00:00,2015-05-24,3065,5,95,20,20,95,24,24,125,5.43478260869565,-8.2608696,29.715225787155,-0.278001239471346
25125,2015-05-24 20:00:00,2015-05-24,3075,10,105,21,21,105,24,24,125,5.43478260869565,-3.6956522,29.715225787155,-0.124368975907211
25125,2015-05-24 21:00:00,2015-05-24,3090,15,120,22,22,120,24,24,125,5.43478260869565,5.8695652,29.715225787155,0.197527195049524
25125,2015-05-24 22:00:00,2015-05-24,3095,5,125,23,23,125,24,24,125,5.43478260869565,5.4347826,29.715225787155,0.182895551221061
25125,2015-05-24 23:00:00,2015-05-24,3095,0,125,24,24,125,24,24,125,5.43478260869565,0,29.715225787155,0
25126,2015-05-24 00:00:00,2015-05-24,2740,5,0,1,1,0,24,24,180,7.82608695652174,0,44.3585700255546,0
25126,2015-05-24 01:00:00,2015-05-24,2740,0,0,2,2,0,24,24,180,7.82608695652174,-7.826087,44.3585700255546,-0.176427846873591
25126,2015-05-24 02:00:00,2015-05-24,2740,0,0,3,3,0,24,24,180,7.82608695652174,-15.6521739,44.3585700255546,-0.352855691492825
25126,2015-05-24 03:00:00,2015-05-24,2750,10,10,4,4,10,24,24,180,7.82608695652174,-13.4782609,44.3585700255546,-0.303847957502581
25126,2015-05-24 04:00:00,2015-05-24,2760,10,20,5,5,20,24,24,180,7.82608695652174,-11.3043478,44.3585700255546,-0.254840221257981
25126,2015-05-24 05:00:00,2015-05-24,2750,-10,10,6,6,10,24,24,180,7.82608695652174,-29.1304348,44.3585700255546,-0.656703648995407
25126,2015-05-24 06:00:00,2015-05-24,2740,-10,0,7,7,0,24,24,180,7.82608695652174,-46.9565217,44.3585700255546,-1.05856707447848
25126,2015-05-24 07:00:00,2015-05-24,2735,-5,-5,8,8,-5,24,24,180,7.82608695652174,-59.7826087,44.3585700255546,-1.34771271178398
25126,2015-05-24 08:00:00,2015-05-24,2725,-10,-15,9,9,-15,24,24,180,7.82608695652174,-77.6086957,44.3585700255546,-1.74957613952141
25126,2015-05-24 09:00:00,2015-05-24,2715,-10,-25,10,10,-25,24,24,180,7.82608695652174,-95.4347826,44.3585700255546,-2.15143956500448
25126,2015-05-24 10:00:00,2015-05-24,2720,5,-20,11,11,-20,24,24,180,7.82608695652174,-98.2608696,44.3585700255546,-2.21514962144615
25126,2015-05-24 11:00:00,2015-05-24,2710,-10,-30,12,12,-30,24,24,180,7.82608695652174,-116.0869565,44.3585700255546,-2.61701304692922
25126,2015-05-24 12:00:00,2015-05-24,2710,0,-30,13,13,-30,24,24,180,7.82608695652174,-123.9130435,44.3585700255546,-2.79344089380281
25126,2015-05-24 13:00:00,2015-05-24,2725,15,-15,14,14,-15,24,24,180,7.82608695652174,-116.7391304,44.3585700255546,-2.63171536712629
25126,2015-05-24 14:00:00,2015-05-24,2750,25,10,15,15,10,24,24,180,7.82608695652174,-99.5652174,44.3585700255546,-2.2445542618403
25126,2015-05-24 15:00:00,2015-05-24,2780,30,40,16,16,40,24,24,180,7.82608695652174,-77.3913043,44.3585700255546,-1.74467536386803
25126,2015-05-24 16:00:00,2015-05-24,2810,30,70,17,17,70,24,24,180,7.82608695652174,-55.2173913,44.3585700255546,-1.24479646815012
25126,2015-05-24 17:00:00,2015-05-24,2845,35,105,18,18,105,24,24,180,7.82608695652174,-28.0434783,44.3585700255546,-0.632199782000284
25126,2015-05-24 18:00:00,2015-05-24,2865,20,125,19,19,125,24,24,180,7.82608695652174,-15.8695652,44.3585700255546,-0.35775646489185
25126,2015-05-24 19:00:00,2015-05-24,2875,10,135,20,20,135,24,24,180,7.82608695652174,-13.6956522,44.3585700255546,-0.308748730901606
25126,2015-05-24 20:00:00,2015-05-24,2895,20,155,21,21,155,24,24,180,7.82608695652174,-1.5217391,44.3585700255546,-0.0343054137931709
