sensor_id,datetime,value
19767,6/9/2015 4:00,4655
19767,6/9/2015 5:00,4680
19767,6/9/2015 6:00,4690
19767,6/9/2015 7:00,4710
19767,6/9/2015 8:00,4730
19767,6/9/2015 9:00,4730
19767,6/9/2015 10:00,4715
19767,6/9/2015 11:00,4705
19767,6/9/2015 12:00,4675
19767,6/9/2015 13:00,4665
19767,6/9/2015 14:00,4670
19767,6/9/2015 15:00,4680
19767,6/9/2015 16:00,4700
19767,6/9/2015 17:00,4715
19767,6/9/2015 18:00,4740
19767,6/9/2015 19:00,4765
19767,6/9/2015 20:00,4800
19767,6/9/2015 21:00,4825
19767,6/9/2015 22:00,4840
19767,6/9/2015 23:00,4850
19767,6/10/2015 0:00,4865
19767,6/10/2015 1:00,4875
19767,6/10/2015 2:00,4875
19767,6/10/2015 3:00,4890
19767,6/10/2015 4:00,4890
19767,6/10/2015 5:00,4900
19767,6/10/2015 6:00,4910
19767,6/10/2015 7:00,4900
19767,6/10/2015 8:00,4900
19767,6/10/2015 9:00,4910
19767,6/10/2015 10:00,4900
19767,6/10/2015 11:00,4910
19767,6/10/2015 12:00,4875
19767,6/10/2015 13:00,4850
19767,6/10/2015 14:00,4850
19767,6/10/2015 15:00,4850
19767,6/10/2015 16:00,4865
19767,6/10/2015 17:00,4885
19767,6/10/2015 18:00,4905
19767,6/10/2015 19:00,4935
19767,6/10/2015 20:00,4975
19767,6/10/2015 21:00,4990
19767,6/10/2015 22:00,5010
19767,6/10/2015 23:00,5020
19767,6/11/2015 0:00,5020
19767,6/11/2015 1:00,5020
19767,6/11/2015 2:00,5035
19767,6/11/2015 3:00,5045
19767,6/11/2015 4:00,5045
19767,6/11/2015 5:00,5060
19767,6/11/2015 6:00,5070
19767,6/11/2015 7:00,5065
19767,6/11/2015 8:00,5065
19767,6/11/2015 9:00,5060
19767,6/11/2015 10:00,5045
19767,6/11/2015 11:00,5045
19767,6/11/2015 12:00,5000
19767,6/11/2015 13:00,4975
19767,6/11/2015 14:00,4985
19767,6/11/2015 15:00,4965
19767,6/11/2015 16:00,4985
19767,6/11/2015 17:00,4985
19767,6/11/2015 18:00,5010
19767,6/11/2015 19:00,5045
19767,6/11/2015 20:00,5080
19767,6/11/2015 21:00,5095
19767,6/11/2015 22:00,5105
19767,6/11/2015 23:00,5120
19767,6/12/2015 0:00,5120
19767,6/12/2015 1:00,5125
19767,6/12/2015 2:00,5130
19767,6/12/2015 3:00,5140
19767,6/12/2015 4:00,5145
19767,6/12/2015 5:00,5155
19767,6/12/2015 6:00,5165
19767,6/12/2015 7:00,5170
19767,6/12/2015 8:00,5165
19767,6/12/2015 9:00,5170
19767,6/12/2015 10:00,5145
19767,6/12/2015 11:00,5120
19767,6/12/2015 12:00,5085
19767,6/12/2015 13:00,5070
19767,6/12/2015 14:00,5045
19767,6/12/2015 15:00,5045
19767,6/12/2015 16:00,5065
19767,6/12/2015 17:00,5070
19767,6/12/2015 18:00,5100
19767,6/12/2015 19:00,5130
19767,6/12/2015 20:00,5160
19767,6/12/2015 21:00,5180
19767,6/12/2015 22:00,5195
19767,6/12/2015 23:00,5195
19767,6/13/2015 0:00,5200
19767,6/13/2015 1:00,5205
19767,6/13/2015 2:00,5215
19767,6/13/2015 3:00,5220
19767,6/13/2015 4:00,5230
19767,6/13/2015 5:00,5230
19767,6/13/2015 6:00,5240
19767,6/13/2015 7:00,5255
19767,6/13/2015 8:00,5255
19767,6/13/2015 9:00,5265
19767,6/13/2015 10:00,5240
19767,6/13/2015 11:00,5215
19767,6/13/2015 12:00,5205
19767,6/13/2015 13:00,5180
19767,6/13/2015 14:00,5170
19767,6/13/2015 15:00,5175
19767,6/13/2015 16:00,5180
19767,6/13/2015 17:00,5205
19767,6/13/2015 18:00,5230
19767,6/13/2015 19:00,5255
19767,6/13/2015 20:00,5280
19767,6/13/2015 21:00,5305
19767,6/13/2015 22:00,5305
19767,6/13/2015 23:00,5315
19767,6/14/2015 0:00,5315
19767,6/14/2015 1:00,5325
19767,6/14/2015 2:00,5325
19767,6/14/2015 3:00,5340
19767,6/14/2015 4:00,5345
19767,6/14/2015 5:00,5350
19767,6/14/2015 6:00,5365
19767,6/14/2015 7:00,5365
19767,6/14/2015 8:00,5365
19767,6/14/2015 9:00,5370
19767,6/14/2015 10:00,5350
19767,6/14/2015 11:00,5325
19767,6/14/2015 12:00,5285
19767,6/14/2015 13:00,5290
19767,6/14/2015 14:00,5265
19767,6/14/2015 15:00,5280
19767,6/14/2015 16:00,5290
19767,6/14/2015 17:00,5310
19767,6/14/2015 18:00,5340
19767,6/14/2015 19:00,5365
19767,6/14/2015 20:00,5400
19767,6/14/2015 21:00,5415
