id,1000,1161,1162,1163,1164,1491,1492,1493,1494,1611,1612,1613,1614,1821,1822,1823,1824,2000,2031,2032,2033,2034,2241,2242,2243,2244,2631,2632,2633,2634,2731,2732,2733,2734,3000,3681,3682,3683,3684,4000,4001,4002,4003,4004
1,-0.441495882,-0.180225905,0.320894281,0.052424547,0.5418449,0.855200777,0.043614131,-0.154420589,-1.30610704,0.066165252,-0.081915572,-0.438335891,-0.082068152,0.223677651,-0.057039601,0.112584963,-0.138534082,-1.313839073,-0.273282641,0.039431768,-0.056232866,0.166436802,0.295280078,-0.234505559,-0.260342635,-0.454465529,-0.242875809,0.672556795,-0.128814727,-0.261905757,-0.890833252,0.449550664,-0.167177242,-0.228565595,-2.543634109,0.040404332,-0.232596142,-0.533444752,-0.277844491,-2.919481247,-0.403369442,-0.147451131,0.302816563,-0.441495882
2,-0.199112256,0.195309002,-0.870867768,0.603382171,-0.084978766,0.479662344,-0.497106846,-0.024805587,0.116196824,0.356436983,-0.276167338,-0.102701616,-0.358904692,0.110866808,0.687940773,0.036972239,-0.367194697,-1.376309205,-0.624635483,0.393679472,-0.067024975,-0.125778163,0.065756281,0.292750793,-0.454884679,0.113103761,-0.209308077,1.246903508,-0.429507008,0.044854742,0.487619889,-0.245861928,-0.0417479,-0.242161088,-2.564201019,-0.280205711,-0.034861534,0.033410668,-0.257030808,-2.231509724,0.00266513,0.231524253,0.315422432,-0.199112256
3,0.613254976,-0.255295466,-0.154605657,-0.285037677,-0.436982564,-0.890506091,-0.491974013,-0.294963085,-0.224578218,0.062508576,0.043367492,-0.100713378,0.130852444,-0.008061431,0.286808916,-0.44173623,0.365509025,-1.326560838,0.158567381,-0.340969549,0.082397992,-0.729407352,1.007481029,0.540318346,0.137614876,0.830063392,-0.64220989,0.399140522,0.112556677,-0.318147674,-0.158766744,0.091277052,0.419705511,0.073567318,-2.525840845,0.16383367,-0.45087679,0.008856601,0.269723151,-2.715005819,-0.45991515,-0.941017881,-0.412751847,0.613254976
4,-0.151128641,0.194297297,-0.409531359,0.234030642,1.081561537,-0.515246779,1.199681473,1.463983588,-0.104539372,-0.164628854,-0.205495318,-0.010813969,0.314548326,-0.147121242,0.430445358,0.614396324,-0.130092189,-1.398349151,-0.179393582,0.614369731,0.439372188,-0.052929597,0.085019296,0.689365502,-0.011163453,1.310767472,1.116596867,1.526875651,0.326893175,0.241881961,0.32580681,0.541163181,-0.200215605,-0.342993842,-2.537067551,-0.317424456,-0.635536571,0.234982469,-0.108171723,-2.276134551,-0.548714038,0.526451819,-0.015771752,-0.151128641
5,0.322595147,-0.478372234,0.411104591,-0.210709425,0.074547656,-0.134623821,-0.404422217,-0.521079418,-1.839188427,0.067587331,0.126002238,0.145884479,-0.432406073,0.017759924,-0.108355876,0.17560186,0.250416724,-1.331977877,0.004078658,-0.131997945,0.140812197,-1.987299861,-0.219787608,0.40238391,0.522313419,-0.327574561,0.714161861,-1.040061982,-0.227741157,-0.043739784,-0.100206341,0.303008952,0.538931655,-0.280335414,-2.547817748,-0.302790636,-0.015898226,-1.377556894,0.098337821,-2.832623565,1.010628256,0.668877863,-0.949868206,0.322595147
6,0.298117292,-0.121701972,-0.643996548,0.541232789,0.203915747,0.941379536,0.062912439,-0.7857521,0.372968756,0.331249119,0.520126557,-0.163814755,0.012071383,-0.66161431,0.244540722,-0.231828638,0.24050607,-1.39707541,0.139775646,-0.399044409,-0.146612056,0.394958082,-0.075375995,-0.243432847,0.70119371,0.559290451,-0.299042321,0.184061588,0.036333501,-0.603209594,0.136769461,0.248935772,0.388040453,-0.243617973,-2.434067211,-0.399706952,-0.160311744,0.29687964,0.111052373,-2.29742062,-0.128540374,0.888235738,0.299327821,0.298117292
7,0.070561022,0.233805191,0.439909035,-0.101313894,0.485254249,-0.253980548,0.656218778,-0.078020586,-0.125834701,0.358419084,-0.140819302,0.205900423,-0.230642384,0.139189072,-0.387403822,-0.318457982,-0.193635929,-1.366222418,-0.533952837,0.072134587,0.825905689,-0.076029958,0.157806705,0.163542339,0.2308384,-0.014852683,-0.365055016,-0.660735842,0.377068426,0.139757357,0.377539506,-0.005629242,0.80915431,-0.607808245,-2.732907713,-0.065549666,-0.76342511,-0.320074165,-1.097865532,-2.781641611,-0.578890288,0.569139523,-2.012599131,0.070561022
8,0.670655948,0.048640556,-0.81746839,-0.133641043,0.010127691,-0.54755043,0.806788536,0.064231,0.175156779,-0.514179143,0.086192821,0.171002447,-0.063883847,0.296373121,-0.297339825,0.182851293,-0.046711301,-1.440923076,0.145299354,-0.348321397,-0.347024716,0.141220295,0.110053557,0.155671602,-0.798926901,0.703272514,-1.353905779,1.075950701,0.215603684,-0.020145264,-0.185485237,0.296029983,0.804090589,-0.011464635,-2.504040301,-0.092518605,0.246085248,-0.126274006,0.71503405,-2.374249128,0.12379352,-0.096799364,0.334559274,0.670655948
9,0.377459584,-0.822774094,-0.728412937,0.082814992,-0.185422465,-0.706175337,-0.410734342,0.025286622,0.742724564,-0.061903095,0.2001582,0.120736616,-0.079019825,-0.309947855,0.2540172,0.872800984,-0.45141804,-1.362673714,-0.14496512,-0.406650956,0.085834829,-0.142495864,-0.959278634,0.82857122,0.013831207,-0.126865064,-0.625022027,-0.435228134,-0.638621735,-0.116148534,0.085698593,0.032425161,0.044000723,-0.45407951,-2.670360622,0.054070864,-0.090354539,-0.295813847,-0.163752523,-2.69170923,0.468097284,1.625365927,0.356452811,0.377459584
