x,quantile_02,quantile_25,median,quantile_75,quantile_98
127,2.701488,58.44925,114.18,124.365,135.1916
128,3.597278,59.17375,111.89,121.1475,129.696
129,2.888882,60.93125,110.945,122.87,133.946
130,3.202674,63.11525,115.845,122.24,139.676
131,2.787826,53.86275,112.465,123.055,133.2262
132,2.877922,61.30675,115.88,120.8575,133.4596
133,2.723868,58.3835,114.345,122.1175,140.5108
134,3.051458,61.31175,113.9,123.1525,131.5374
135,2.88763,56.15025,107.895,122.5175,134.5714
136,3.46719,60.7875,114.38,123.1275,135.502
137,2.605328,54.2675,115.59,122.56,130.9776
138,3.469278,64.63025,108.78,119.69,135.13
139,2.768812,60.88525,106.2,119.245,136.803
140,3.044302,63.29475,109.545,121.52,131.8624
141,3.108498,58.0565,107.315,123.2,140.1282
142,3.417842,57.54425,112.22,121.16,132.5622
143,3.201264,52.46575,116.36,122.235,136.9298
144,3.437562,50.107,116.94,123.315,130.0848
145,3.116168,59.38975,107.425,120.8275,129.4244
146,3.355702,63.0795,112.39,121.49,132.8582
147,2.72208,53.82625,118.16,123.685,134.1112
148,3.150986,62.53225,96.083,121.9725,133.7042
149,2.842058,77.6385,115.205,123.405,140.7304
150,3.017912,52.063,108.82,122.0825,135.76
151,2.805026,56.3045,116.71,123.6475,132.3766
152,3.348934,68.83525,106.395,121.035,133.1492
153,2.902858,56.99575,117.11,125.15,137.9024
154,2.926792,54.10425,115.89,124.045,136.6732
155,2.888906,58.82425,105.685,121.245,132.3094
156,3.512262,65.745,114,120.6475,134.1774
157,3.016226,53.04975,114.795,123.695,134.543
158,2.957756,61.20575,115.415,120.93,131.7436
159,2.966712,74.43975,109.38,122.165,134.5718
160,3.006664,52.2005,116.04,120.7525,129.019
161,2.875382,57.27425,104.21,122.7375,134.4162
162,3.04577,47.5465,105.95,120.9925,132.8294
163,2.79295,52.263,112.21,121.6725,137.7128
164,3.380748,55.105,114.89,122.9075,135.3978
165,2.656458,61.0625,106.48,121.155,130.894
166,3.254948,68.91775,113.11,121.875,133.1976
167,2.90101,54.5015,111.165,120.185,134.0212
168,3.243282,61.0805,101.545,124.295,131.1894
169,2.698316,63.6365,115.225,121.975,134.2264
170,3.184668,51.76075,112.955,123.635,136.1224
171,2.442318,55.37625,99.815,124.0475,132.8426
172,3.189696,62.83425,107.96,119.8825,130.575
