id,1000,1161,1162,1163,1164,1491,1492,1493,1494,1611,1612,1613,1614,1821,1822,1823,1824,2000,2031,2032,2033,2034,2241,2242,2243,2244,2631,2632,2633,2634,2731,2732,2733,2734,3000,3681,3682,3683,3684,4000,4001,4002,4003,4004
1,1.712425,1.6586,1.2236,1.260025,1.546475,1.475625,2.231575,2.3068,1.80855,5.637425,4.1634,3.60605,2.6721,5.6065,5.876025,1.897525,3.029575,0.6858775,1.3439,1.4415,2.715275,1.8053,1.10385,2.1156,2.63435,2.238425,1.257425,1.3011,2.204875,1.7687,2.0036,1.640475,6.4805,2.2184,0.4247575,2.0079,2.337575,1.82945,1.36265,0.43806,1.727225,1.6496,1.66935,1.712425
2,1.0596,1.332375,1.588325,1.515375,1.44565,1.295175,2.50865,3.61655,2.976,2.28135,6.152925,2.797325,2.65495,2.011375,1.5516,1.228425,1.91785,0.69462,1.2339,1.21735,1.9002,2.977425,2.198425,1.432375,2.675375,3.001875,2.308325,1.445775,2.26255,2.072525,2.05785,2.0493,2.23665,1.857225,0.4298975,2.381525,2.370525,1.820875,2.0961,0.490385,1.7078,1.608475,1.7078,1.0596
3,1.758825,1.37345,0.875245,1.41455,1.177375,1.8916,1.730775,2.0174,2.74895,6.6396,4.5579,2.142225,2.926625,4.608175,4.73265,1.513675,1.722,0.706725,1.49745,1.11585,1.8844,2.34155,0.944525,1.426175,2.1933,2.728125,1.27285,1.83765,2.649275,1.8544,1.839475,2.6069,-1.21035,2.579675,0.4435625,2.15155,1.85885,1.48945,1.6877,0.43925,1.933425,2.425925,1.51505,1.758825
4,2.20505,0.943365,1.49495,1.30125,1.71075,1.68565,1.09325,1.65255,2.913375,3.3618,3.681825,2.158925,2.9157,2.6628,3.022225,2.433975,1.817225,0.675905,1.351575,1.43435,1.979375,2.0633,1.0356,1.30515,1.593225,1.72415,1.260325,1.971075,1.48365,2.430925,2.3145,1.999675,-4.4228,2.077425,0.473045,1.499575,2.157975,1.9013,2.1121,0.49738,1.833625,1.762575,1.6568,2.20505
5,1.65065,1.336375,1.22765,1.11765,1.234925,2.45195,2.271275,2.30855,1.562125,5.31035,6.144125,3.18785,3.373,5.30515,5.341475,2.501875,2.330275,0.714615,1.14055,1.443525,3.01115,1.426675,0.8829775,1.0033,2.375875,1.57745,1.138475,1.270375,2.17225,2.70235,2.844125,1.779975,-7.036725,1.898275,0.4307325,3.244725,2.32345,1.07665,1.315625,0.43579,1.268375,1.179925,1.7069,1.65065
6,1.36505,1.3244,1.36755,1.204175,0.9522725,1.32185,2.041775,1.83255,2.175825,2.951025,5.319125,3.426025,2.067425,1.56635,2.19355,1.538125,2.7305,0.7088075,1.221625,1.112275,1.471025,2.7637,2.506025,0.9089825,3.4211,2.6197,2.40875,1.25295,2.63895,2.318075,1.874525,2.603225,-9.6522,1.747675,0.476565,2.0516,2.001975,1.69285,1.7072,0.5063075,1.91835,1.606775,1.8519,1.36505
7,1.85635,1.552375,1.057675,1.8651,1.43175,1.33605,2.096675,2.610675,2.296125,6.20095,4.3244,2.61905,2.6109,5.607175,5.734875,2.1998,2.1299,0.6933775,1.4266,1.206775,1.843525,2.426425,1.540525,1.382875,1.64545,3.488225,1.228575,1.4325,2.465,1.800075,1.72775,2.394425,-10.95875,1.8905,0.4348975,2.1227,1.75625,1.700075,1.2807,0.427435,2.30455,2.2687,1.3929,1.85635
8,2.5889,1.105825,1.544,0.834705,1.47735,1.9353,1.552925,3.94205,2.44915,2.6126,4.846725,2.280025,2.551725,2.54545,2.20455,1.915525,1.47765,0.6705925,1.368625,1.42095,2.458175,2.64275,1.15495,1.646175,2.254625,2.258725,1.471375,1.964825,1.386525,1.99435,2.19835,2.209175,-12.53775,1.959775,0.4670025,2.346425,2.029825,1.49955,1.58315,0.4975125,1.5497,1.705975,1.223325,2.5889
9,1.519525,1.6376,1.313625,1.597775,1.10555,2.975575,1.65995,1.9429,2.716025,6.643025,5.9347,2.4221,4.051425,5.40585,3.855475,1.769175,1.665075,0.6665625,1.2019,1.196675,2.53115,2.059675,0.7489725,1.07085,1.87835,1.9273,1.4654,1.73175,2.889475,2.3177,2.6386,2.341625,-13.92225,2.60035,0.4555675,3.486125,1.8352,1.678425,2.3194,0.41494,1.192325,1.623175,1.934575,1.519525
10,1.76955,1.111,1.654625,1.19985,0.920465,1.38585,1.145075,1.5199,2.52855,3.2895,3.623425,2.52275,2.68585,2.019475,3.32565,2.464875,2.5065,0.7020625,1.19535,1.259825,1.917425,2.400525,1.146075,1.08315,2.4299,1.727275,1.152725,1.455425,1.933625,2.395625,2.267675,2.129675,-15.043,2.117075,0.4503875,2.8917,2.937925,1.922975,1.930325,0.4698375,1.92595,1.9605,2.0883,1.76955
11,1.877075,1.935525,1.3974,1.196075,1.516625,1.621725,2.345425,1.9858,1.3593,5.00475,4.536225,3.47195,2.78795,5.463175,5.834775,2.121025,2.80945,0.65339,1.3617,1.376825,3.043225,1.6609,0.9702325,1.348375,2.597675,2.005575,1.163475,1.162725,2.226375,1.868425,2.19525,1.765975,-15.53825,2.19035,0.4274425,2.400075,2.594325,1.28365,1.4391,0.40604,1.497675,1.499825,1.78455,1.877075
12,1.128525,1.36305,1.5789,1.5026,1.01875,1.15545,2.524275,2.338775,2.38985,2.521375,5.8381,3.192375,2.588525,2.0169,1.567475,1.315925,2.024575,0.6809375,1.2418,1.153675,1.794125,3.028075,2.18325,1.67725,3.155525,3.174175,2.589575,1.557925,2.431375,2.32145,2.037875,2.046775,-16.20725,1.794875,0.44095,2.4988,2.112975,1.717625,1.962175,0.478305,1.646175,1.466075,1.688125,1.128525
13,1.7132,1.321925,0.9359475,1.516225,1.419625,1.3903,1.641475,2.500325,3.490625,6.329475,3.93255,2.191075,2.69135,4.859825,4.7183,1.54825,1.673875,0.7144925,1.47755,1.23235,1.955625,2.552375,1.094475,1.53655,2.086275,3.0126,1.272475,1.586125,2.6086,1.82365,1.91015,2.5695,-16.4125,2.61135,0.44602,2.10875,1.928175,1.708975,1.3713,0.392995,1.94205,2.527,1.384475,1.7132
14,2.1668,0.983715,1.5361,1.494625,1.49085,1.7831,1.31595,2.5433,2.458275,2.917275,3.527325,1.96295,2.657525,2.9958,2.687125,2.6091,1.981425,0.68515,1.4123,1.47725,2.248775,2.17995,1.22835,1.16695,1.66445,1.827075,1.223775,2.295125,1.365,2.136325,2.39385,2.1276,-16.646,2.424725,0.449765,1.7854,2.409725,1.610575,1.93125,0.4542575,1.65895,1.847175,1.302575,2.1668
15,1.739975,1.320075,1.233025,1.227675,1.893675,2.82335,2.1024,2.376075,2.109775,5.4326,6.421275,2.865575,3.88135,5.200425,5.1863,2.691625,2.311125,0.66999,1.076425,1.3463,2.967125,1.506275,1.049425,0.9956325,2.091875,1.4565,1.234675,1.277475,2.20705,2.580325,2.845525,1.801925,-16.94125,1.902175,0.415575,2.90185,2.580625,1.4757,1.16645,0.397095,1.3157,1.13785,1.772675,1.739975
16,1.4266,1.390375,1.51735,1.178475,1.065425,1.3313,1.712425,1.77065,2.372725,2.892225,4.958625,3.199025,2.23535,1.46805,2.5164,2.17445,3.043025,0.679105,1.14285,1.1457,1.497275,2.6651,2.468,1.02035,3.6988,2.2658,2.2327,1.2934,2.637125,2.30225,2.067125,2.432625,-17.37975,1.93275,0.4437825,2.20975,2.560675,2.04075,1.6741,0.4703425,2.184575,1.699575,1.935425,1.4266
17,1.801475,1.774025,1.09045,1.526975,1.694925,1.411525,2.229525,2.654375,1.8703,6.026975,4.35695,3.08325,2.4649,5.315875,6.009025,1.988075,2.295925,0.6820725,1.439075,1.205975,1.897125,2.2215,1.503025,1.3136,1.779325,3.473175,1.296075,1.161675,2.230325,1.81475,1.829125,2.492,-16.6415,2.037875,0.4299775,2.19825,2.28515,2.261975,1.3486,0.4015575,2.571425,2.043175,1.356475,1.801475
18,1.9699,1.149925,1.671525,1.024025,1.5138,1.6987,1.927775,3.634775,2.84995,2.310725,4.75345,2.39955,2.51085,2.411225,1.93255,1.9325,1.70635,0.68873,1.373675,1.263425,2.2136,2.85555,1.305675,1.59925,2.430725,2.2499,1.7653,1.522575,1.62895,2.030375,2.2315,2.462375,-16.61975,1.72715,0.4525025,2.831625,1.964,2.03585,2.664575,0.4714475,1.6404,1.64245,1.356,1.9699
19,1.450175,1.64615,1.3277,1.773825,0.984675,2.2649,1.588,2.039275,2.701625,6.4031,5.547675,2.3713,3.6473,5.4384,4.198825,1.774125,1.8327,0.6961975,1.271375,1.254125,2.222675,1.8138,0.8152825,1.153475,1.9343,2.351625,1.35335,1.80155,2.836975,2.240775,2.711225,2.309275,-16.772,2.297225,0.41236,3.668325,1.8617,2.210325,1.678925,0.392285,1.326075,1.696375,1.8676,1.450175
20,1.80065,1.2004,1.7283,1.3451,1.093075,1.450325,1.028525,1.69775,3.023975,3.47045,3.074025,2.310625,2.906325,2.533675,3.262925,2.56325,2.149325,0.6941625,1.204525,1.289025,2.0394,2.34165,1.14135,1.085725,1.933825,1.8294,1.14415,1.613225,1.558075,2.39135,2.098475,2.198,-16.249,2.003125,0.47552,2.648425,2.728,2.4448,2.3307,0.457,1.773825,1.9216,1.9385,1.80065
21,1.8047,1.765775,1.3249,1.141925,1.570675,2.000425,2.154825,1.92795,1.46,4.93985,4.73665,3.3392,2.96305,5.704825,5.613325,2.24015,2.60735,0.67767,1.26875,1.396875,2.995275,1.7367,1.07675,1.172025,2.4339,1.96575,1.2683,1.168425,2.0915,2.03045,2.177275,1.668,-15.9195,2.121825,0.4369525,2.069875,2.038025,1.185275,1.78845,0.3874125,1.5476,1.39095,1.684475,1.8047
22,1.13575,1.309725,1.612175,1.3328,1.001255,1.310675,2.249075,1.65385,2.2756,2.6459,5.661725,3.282825,2.417,1.98575,1.59225,1.2761,2.42685,0.6845025,1.166525,1.17715,1.4646,2.975425,1.93255,1.70335,3.1821,2.989475,2.606675,1.391,2.40165,2.1421,2.033375,2.196025,-15.618,1.8382,0.45386,2.629375,2.437075,1.45845,1.9026,0.4765375,1.920325,1.61075,1.923525,1.13575
23,1.572875,1.3165,0.98477,1.57395,1.2864,1.075075,1.9348,2.5544,2.953025,6.253875,4.017825,2.431125,2.638225,4.528175,5.0241,1.875575,1.598325,0.69026,1.39195,1.090075,1.953675,2.519025,1.27955,1.37335,2.053975,3.390875,1.16895,1.740025,2.8108,1.8272,1.87025,2.56375,-14.8765,2.516125,0.3910575,2.160975,2.166325,1.783725,1.312925,0.40797,2.223875,2.866375,1.3614,1.572875
24,2.450875,0.9474225,1.519925,1.161525,1.9969,2.00755,1.2015,3.19435,2.620225,2.96415,3.63485,1.9564,2.726725,2.68085,2.4296,2.223425,1.682475,0.680165,1.420075,1.473375,2.384225,2.27695,1.09115,1.1544,1.746325,2.07275,1.291475,2.27895,1.34215,2.24735,2.472325,2.146525,-14.28275,2.120075,0.4610625,2.17825,2.020775,1.7539,2.58735,0.4629925,1.556225,1.830475,1.14075,2.450875
25,1.580175,1.449575,1.25795,1.23245,1.280075,3.105375,1.4494,2.16685,2.469375,5.77995,6.2721,2.503875,3.934075,5.3312,4.83295,2.27565,2.39465,0.7120675,1.0417,1.466075,3.001025,1.63015,0.9439125,0.919325,2.2255,1.4331,1.401825,1.428475,2.305425,2.499925,2.811975,1.737425,-14.19925,1.86035,0.3986175,3.117175,2.2243,1.369025,1.16675,0.4143325,1.2214,1.21805,1.768675,1.580175
26,1.4953,1.396725,1.40705,1.10415,0.9503275,1.25835,1.416775,1.70935,2.277275,3.099975,4.5994,3.04675,2.519225,1.4806,2.43995,2.377125,2.552025,0.664735,1.196925,1.18045,1.600825,2.279,2.08815,0.988155,3.623675,2.568125,1.70155,1.2721,2.573725,2.395775,2.046225,2.3475,-14.02225,1.943525,0.46179,2.617875,1.95465,2.297075,2.096325,0.4796725,2.032625,1.78555,1.80975,1.4953
27,1.522525,1.7163,1.09305,1.551475,1.503275,1.54465,2.09795,2.2256,1.393175,6.104025,4.1277,3.124225,2.5081,5.5551,5.75025,2.1415,2.402775,0.6918975,1.413,1.193175,1.95425,2.004975,1.46135,1.2355,2.020125,3.1507,1.275725,1.175125,2.147725,1.7469,1.653225,2.1059,-12.9685,1.980225,0.4130175,2.036975,1.6282,2.028475,1.323175,0.42781,2.351675,1.886675,1.132925,1.522525
28,1.825725,1.347625,1.49285,1.3367,1.761325,1.4526,2.347725,2.44605,3.36415,2.4536,4.7687,2.398725,2.497775,2.418325,1.715975,1.62595,1.655225,0.687955,1.2928,1.256025,1.740975,2.74535,1.7412,1.678,2.7679,2.376675,1.990725,1.5127,1.766125,2.2322,2.325675,2.5607,-12.13625,1.816025,0.4563625,2.130375,2.035375,2.187175,2.461,0.4656475,1.59035,1.555075,1.492675,1.825725
29,1.39065,1.559125,1.361575,1.7737,1.34885,1.743525,1.588125,2.38545,3.399425,7.17155,5.049275,2.1932,3.2116,5.38315,4.2598,2.12935,1.801575,0.66573,1.307075,1.24595,2.12555,2.177625,0.8411425,1.178975,1.7608,2.57475,1.232525,1.89055,2.945725,2.31725,2.48905,2.247725,-12.527,2.51785,0.41137,2.941475,1.7863,1.674125,1.373975,0.410585,1.3969,2.005,1.789975,1.39065
30,1.80555,1.24955,1.435975,1.25745,1.472375,1.568825,1.121025,1.94985,2.55095,3.34795,3.06855,2.296675,2.862925,2.5347,3.5049,2.308075,2.271175,0.672375,1.298025,1.3335,2.006075,2.1815,1.0728,1.233875,1.8822,1.782225,1.140325,1.7881,1.44065,2.5739,2.2276,2.218325,-12.01175,2.1312,0.492135,2.4508,1.774725,2.189875,2.5207,0.4697575,1.705075,1.7918,1.893425,1.80555
31,2.037525,1.5908,1.3006,1.152325,1.429825,2.534925,2.202575,2.6353,1.80775,4.979575,5.399425,3.1615,2.98165,5.56355,5.9746,2.13015,2.4487,0.662425,1.32225,1.393775,3.013975,1.76695,0.9613725,1.0102,2.407925,1.64575,1.2816,1.26405,1.971575,2.211375,2.6361,1.693625,-11.28175,2.2412,0.4108925,2.376975,2.37625,1.4708,1.22725,0.4160825,1.4013,1.26885,1.799125,2.037525
32,1.02145,1.39725,1.51005,1.19645,0.991085,1.464225,1.909225,1.65445,2.5975,2.775425,5.729675,3.5203,2.447725,1.78405,1.5911,1.35895,2.324175,0.656525,1.07735,1.1658,1.434625,2.821275,1.855725,1.2991,3.497425,3.086275,2.64235,1.37125,2.3798,2.413025,1.83255,2.1995,-11.0635,1.70155,0.4520625,1.966875,2.320025,1.169775,1.893675,0.487285,1.949625,1.67505,1.93205,1.02145
33,1.7013,1.39985,0.8948,1.66485,1.3466,1.36585,2.126,2.346325,2.537475,6.095525,3.92335,2.541375,2.618125,4.786075,5.246025,1.926025,1.5527,0.6905575,1.51885,0.9987775,1.932225,2.505625,1.32335,1.559675,1.7181,4.001375,1.189475,1.475475,2.79285,1.73145,1.859275,2.667325,-10.006,2.29935,0.4041375,2.14175,2.118,1.912275,1.313475,0.4030825,2.288275,2.68915,1.203725,1.7013
34,2.266475,1.162125,1.55055,0.8871575,1.475875,1.957675,1.504,3.233925,2.9944,2.578725,3.964025,2.01615,2.667875,2.592525,2.46465,2.1928,1.7808,0.6821875,1.377025,1.55245,2.35455,2.499475,1.1494,1.42995,1.708725,2.115,1.28965,2.087325,1.26485,2.0748,2.4215,1.984975,-9.318925,2.041175,0.47241,2.078975,1.97745,1.631,2.28205,0.4798175,1.548175,1.696625,1.24595,2.266475
35,1.763775,1.405675,1.19455,1.269475,1.28445,2.8856,1.41185,2.208075,2.807475,5.7315,6.4665,2.394775,4.146125,5.61315,4.892825,2.248475,2.213625,0.69205,1.0942,1.423925,2.804825,1.794025,1.00845,0.8994025,1.67735,1.6899,1.4944,1.452625,2.366075,2.61595,2.684425,1.8625,-9.121675,2.041925,0.4154325,3.14445,2.228325,1.368575,1.923,0.4135425,1.12565,1.362625,1.790525,1.763775
36,1.64055,1.38625,1.278375,1.214275,0.8560025,1.344725,1.27205,1.431575,2.517325,2.7226,4.22615,2.67795,2.521225,1.548175,2.633475,2.69195,2.55395,0.6761375,1.207175,1.13995,1.76325,2.222625,1.83595,1.058025,3.581475,1.733625,1.37375,1.3757,2.169675,2.320925,2.0387,2.417575,-9.1925,1.959175,0.4665375,2.117675,2.2846,2.773925,2.38445,0.4570175,1.973225,1.868625,1.84765,1.64055
37,1.381725,1.5808,1.0213,1.586175,1.522475,2.0481,2.258825,2.08395,1.380725,5.763075,4.18485,3.2772,2.58585,5.714525,6.277575,2.074975,2.5767,0.67152,1.516825,1.307825,2.244475,1.7196,1.49285,1.77115,2.467425,2.685575,1.33685,1.29055,2.070875,1.81505,1.86685,1.91885,-8.121575,2.0029,0.409915,1.7,1.879875,1.92255,1.426975,0.4382,2.08995,1.587025,1.147725,1.381725
38,1.465375,1.33695,1.4772,1.39575,1.60285,1.3535,2.28465,1.928025,2.100175,2.244725,5.45755,2.626125,2.753075,2.279925,1.720275,1.606225,1.829125,0.68825,1.14415,1.18855,1.864,2.671025,2.24255,1.71775,3.1119,2.596325,2.2454,1.567925,1.9447,2.438475,2.10825,2.31195,-7.273525,1.978125,0.45814,1.635625,2.085575,1.683325,2.007075,0.4933575,1.717825,1.58055,1.48375,1.465375
39,1.4255,1.8387,1.254725,1.6846,1.145175,1.388,1.546875,2.16335,3.232625,6.9515,4.7718,2.3602,3.0203,5.2766,3.997525,2.150675,2.046825,0.6788875,1.403025,1.078075,1.75305,2.25935,0.94629,1.087525,1.768575,2.498575,1.227375,1.91625,2.6631,1.9657,2.321675,2.3139,-7.6977,2.516925,0.43836,3.450425,1.95945,1.97755,1.94055,0.4016175,1.4973,2.165425,1.573375,1.4255
40,1.839675,1.2757,1.5176,1.42785,1.7295,1.82975,1.19515,3.123675,2.746025,3.483975,3.204375,2.136875,3.22715,2.654475,3.790125,2.640575,2.088475,0.675125,1.350625,1.37735,2.11505,2.080225,0.94352,1.324375,1.64355,2.056525,1.1615,2.090125,1.7219,2.22265,2.3624,2.25735,-7.0735,2.0924,0.466245,2.45325,2.469025,1.7534,2.614225,0.466045,1.693425,1.699575,1.888975,1.839675
41,1.326425,2.168025,1.80385,1.336625,1.687225,2.964125,2.034625,2.418225,2.334375,5.1332,5.6407,3.159775,3.0602,5.3175,5.5117,2.046325,2.30255,0.6800375,1.133175,1.48775,3.03975,1.822825,0.9162775,0.980575,2.33775,1.408725,1.253975,1.306,2.094625,2.544025,2.4519,1.61935,-6.855425,2.1296,0.431035,1.9747,2.030375,1.29945,2.0552,0.4323725,1.3436,1.253375,1.988825,1.326425
