x,quantile_02,quantile_25,median,quantile_75,quantile_98
1,-4.50087,-0.8086675,0.202935,0.7075375,1.789148
2,-4.54748,-0.7710475,0.170995,0.69189,1.77723
3,-4.535794,-0.76666,0.19596,0.7678925,1.79694
4,-4.43177,-0.9212475,0.14318,0.7158175,1.874696
5,-4.561946,-0.8624375,0.17853,0.735965,1.82434
6,-4.295568,-0.7315875,0.183055,0.7597525,1.872936
7,-4.317078,-0.8428575,0.198215,0.7301325,1.865208
8,-4.285152,-0.6555125,0.181965,0.720295,1.877742
9,-4.367948,-0.7941525,0.159635,0.725035,1.92043
10,-4.728884,-0.79109,0.1658,0.7412575,1.858866
11,-4.414106,-0.748475,0.1798,0.720815,1.816932
12,-4.489996,-0.810475,0.19906,0.743805,1.781036
13,-4.471734,-0.7250525,0.18515,0.7516825,1.827244
14,-4.41908,-0.8689325,0.163215,0.71229,1.822524
15,-4.561848,-0.8775875,0.1488,0.72848,1.804874
16,-4.23069,-0.7356975,0.1819,0.73287,1.883542
17,-4.49795,-0.7887025,0.172775,0.745545,1.781984
18,-4.343516,-0.727085,0.17383,0.726765,1.879968
19,-4.311542,-0.7534825,0.18153,0.746745,1.8469
20,-4.650068,-0.8172625,0.164135,0.723675,1.83799
21,-4.625168,-0.78637,0.18206,0.7228225,1.772304
22,-4.55149,-0.851285,0.178415,0.7150675,1.924844
23,-4.506662,-0.771075,0.1664,0.7110925,1.776118
24,-4.562872,-0.7847625,0.17072,0.751385,1.811212
25,-4.77879,-0.864575,0.134205,0.6970075,1.756862
26,-4.36795,-0.77016,0.17615,0.7230425,1.84969
27,-4.303762,-0.8348675,0.179755,0.72148,1.81868
28,-4.34795,-0.7871725,0.160165,0.7137375,1.81944
29,-4.383328,-0.7798175,0.171715,0.7362,1.839216
30,-4.44092,-0.8373175,0.11358,0.6793475,1.722654
31,-4.945368,-0.81741,0.141485,0.7295275,1.807096
32,-4.58318,-0.7847375,0.16313,0.6882875,1.889996
33,-4.441578,-0.7561025,0.13153,0.6870175,1.780698
34,-4.668922,-0.8116275,0.16709,0.7297225,1.853432
35,-4.754892,-0.90155,0.115035,0.647425,1.71621
36,-4.314258,-0.8222075,0.15698,0.7316325,1.800262
37,-4.47192,-0.7920175,0.112405,0.668995,1.80357
38,-4.519034,-0.7616825,0.14968,0.6927075,1.814146
39,-4.424368,-0.7687075,0.1599,0.7263125,1.7445
40,-4.50216,-0.8763325,0.123615,0.671995,1.732302
41,-4.814904,-0.8100875,0.135735,0.71774,1.826182
42,-4.735474,-0.8004075,0.183425,0.7078525,1.81677
43,-4.56939,-0.8064175,0.144165,0.7321775,1.937488
44,-4.431792,-0.7997725,0.17199,0.7423175,1.853372
45,-4.523106,-0.88383,0.121335,0.6894625,1.840644
46,-4.389426,-0.8656125,0.19463,0.73386,1.77297
47,-4.416596,-0.7515975,0.16173,0.7128425,1.82743
48,-4.445926,-0.74966,0.187955,0.7121375,1.829786
49,-4.287952,-0.7426875,0.185285,0.67382,1.790142
50,-4.578524,-0.8949475,0.149285,0.7014825,1.85524
51,-4.651906,-0.8416175,0.15817,0.701865,1.794284
52,-4.517794,-0.8245425,0.16866,0.7257375,1.800414
53,-4.548764,-0.8541075,0.160565,0.6898675,1.782772
54,-4.40706,-0.7934325,0.18156,0.73896,1.87247
55,-4.518794,-0.9361575,0.146465,0.689915,1.776906
56,-4.528784,-0.87828,0.130605,0.69256,1.829188
57,-4.520586,-0.794995,0.1419,0.7057125,1.690608
58,-4.491076,-0.8197575,0.147975,0.722985,1.703786
59,-4.29938,-0.740235,0.14935,0.7219525,1.804246
60,-4.447416,-0.898385,0.15279,0.702135,1.832624
61,-4.770554,-0.9210025,0.113545,0.7051475,1.739608
62,-4.46974,-0.8420175,0.130395,0.6885075,1.745278
63,-4.717668,-0.771275,0.1339,0.695875,1.804544
64,-4.472992,-0.705725,0.185235,0.7318775,1.832838
65,-4.58946,-0.8992475,0.14108,0.7026325,1.780702
66,-4.631216,-0.907985,0.113,0.676195,1.768438
67,-4.437794,-0.772085,0.16493,0.717905,1.845036
68,-4.303944,-0.76768,0.152755,0.7295575,1.82161
69,-4.222024,-0.73506,0.158875,0.69824,1.851344
70,-4.609684,-0.82829,0.141845,0.73406,1.862202
71,-4.718486,-0.94644,0.128305,0.69391,1.77478
72,-4.6689,-0.79414,0.16352,0.71083,1.829436
73,-4.797262,-0.759585,0.151125,0.7063325,1.832642
74,-4.325678,-0.73394,0.17117,0.704685,1.759808
75,-4.516386,-0.751205,0.154175,0.7484825,1.858382
76,-4.59778,-0.87984,0.10831,0.66215,1.793236
77,-4.597378,-0.76056,0.154685,0.7442775,1.82291
78,-4.288562,-0.7500675,0.13336,0.7066825,1.71951
79,-4.430862,-0.712145,0.14065,0.7320925,1.813082
80,-4.329638,-0.808925,0.177575,0.739,1.782276
81,-4.62634,-0.94911,0.150145,0.6837475,1.73361
82,-4.738726,-0.8111575,0.17765,0.7126925,1.756372
83,-4.829708,-0.839185,0.14084,0.700605,1.79945
84,-4.352282,-0.796345,0.124315,0.694365,1.769832
85,-4.373246,-0.7778975,0.161455,0.7387975,1.792142
86,-4.734796,-0.854605,0.107205,0.6616175,1.801508
87,-4.552468,-0.8375725,0.160185,0.720535,1.795284
88,-4.398336,-0.742815,0.13195,0.68144,1.772782
89,-4.360748,-0.7357375,0.15735,0.6998025,1.779074
90,-4.444614,-0.7502925,0.15346,0.71004,1.769246
91,-4.579282,-0.9358675,0.114355,0.665585,1.797734
92,-4.655818,-0.8339875,0.188775,0.714165,1.865646
93,-4.737104,-0.8504875,0.129875,0.6857775,1.802772
94,-4.414208,-0.8955475,0.1386,0.67345,1.729164
95,-4.470204,-0.777545,0.173345,0.7238875,1.825234
96,-4.538022,-0.90967,0.14449,0.676515,1.70864
97,-4.581748,-0.88268,0.131165,0.71946,1.789828
98,-4.412232,-0.71917,0.13035,0.6656325,1.812892
99,-4.702804,-0.75384,0.13812,0.7152075,1.765526
100,-4.116554,-0.7139,0.16627,0.7123025,1.850722
101,-4.654536,-0.91573,0.142515,0.671325,1.735768
102,-4.848976,-0.847935,0.15525,0.696045,1.91177
103,-4.73031,-0.804965,0.14945,0.69003,1.821836
104,-4.644698,-0.85254,0.12252,0.68819,1.855536
105,-4.13753,-0.73977,0.18326,0.72119,1.89192
106,-4.543274,-0.8321425,0.153685,0.6736325,1.777902
107,-4.805552,-0.9188875,0.13013,0.712405,1.731714
108,-4.383844,-0.726,0.183375,0.72661,1.838646
109,-4.436372,-0.77581,0.154855,0.69402,1.791922
110,-3.984084,-0.7459675,0.160415,0.693445,1.77584
111,-4.748878,-0.853815,0.155895,0.727725,1.81438
112,-4.634964,-0.9297875,0.12451,0.6783875,1.799522
113,-4.487052,-0.8083,0.143195,0.7249475,1.786504
114,-4.681794,-0.906355,0.1411,0.7036875,1.773976
115,-4.257122,-0.821145,0.15133,0.725235,1.804978
116,-4.504544,-0.837445,0.13718,0.69807,1.767382
117,-4.649412,-0.9251675,0.10447,0.65814,1.716314
118,-4.407858,-0.798795,0.120405,0.68842,1.770966
119,-4.554392,-0.764275,0.11581,0.6758975,1.738244
120,-4.33202,-0.7816625,0.110575,0.64846,1.733942
121,-4.477106,-0.841115,0.135815,0.7138825,1.811834
122,-4.59203,-1.016075,0.0993,0.6346825,1.66162
123,-4.57284,-0.8537425,0.138015,0.69463,1.831976
124,-4.751746,-0.88467,0.136985,0.6857325,1.764538
125,-4.380266,-0.8097475,0.106875,0.6637275,1.793232
126,-4.345262,-0.7982425,0.0993715,0.7043775,1.790742
127,-4.75958,-0.92999,0.0910835,0.670685,1.669134
128,-4.512816,-0.8155675,0.163225,0.7239775,1.73115
129,-4.530138,-0.8040475,0.14354,0.6934175,1.933526
130,-4.354076,-0.77082,0.11542,0.7004825,1.774096
131,-4.466816,-0.8646775,0.146995,0.7319975,1.805838
132,-4.62148,-0.9909575,0.0819255,0.6718125,1.818284
