"","12884","12890","13343","13355","13580","17221","17222","19767","19768","19769","19794","19795","19796","19857","19858","19859","19860","19861","19862","19866","19867","19868","19869","19870","19871","20330","20331","20332","20339","20340","20341","23499","23501","23505","23507","23930","24526","24529","24570","24571","24573","24576","24577","24579","24582","24583","24585","24588","24589","24591","24594","24595","24597","24600","24601","24603","24606","24607","24609","24751"
"12884",1,0.913000663905288,0.826487228688123,0.814269823409073,0.317571611446213,-0.249898799125031,0.44122418653145,0.598240319795963,0.696233244614318,0.744725197016724,0.0880295035942796,0.633747781327989,0.582633824868492,0.613379394366516,0.609218676739684,0.396194020353856,0.707189037078077,0.441840845028899,0.340948017338139,0.913631243208559,0.806695487601401,0.78593363987293,0.658727684525401,0.477967213161454,0.246994245429762,0.496591098820429,0.289723619670226,0.531450588449588,0.260548564635126,0.451367451671534,0.63533497543381,0.678815200069202,-0.0405141775994963,0.535285263982339,0.678203051925928,0.632899170107337,0.845948693665212,0.688878866663708,0.650703741528786,0.771072202991209,0.722259615050431,0.86109892694596,0.840891169295403,0.79106512412206,0.796835429160087,0.409667232423473,0.517471899161483,0.687040229509057,0.785879026258869,0.595316248356164,0.769126084498414,0.851722148848499,0.83661585573796,0.351043634367918,0.632526817652674,0.398368905346871,0.708694085767153,0.70742510103689,0.534815769790205,0.689467010005808
"12890",0.913000663905288,1,0.756731080989203,0.774932621633657,0.395553081949907,-0.265785530533178,0.36957768462137,0.582421496114982,0.624560186876226,0.715691630381342,0.113240366259222,0.674404815773717,0.590157808846563,0.650019029442561,0.655721639341698,0.387722958689523,0.694133018223195,0.464065514042584,0.415713844445093,0.87333911376102,0.758396374823025,0.773871226874796,0.674508225010506,0.535496800440869,0.308011297605099,0.411358737694254,0.279051350663401,0.476155085233838,0.25029428957187,0.427679556706123,0.572461893956509,0.589728143590746,-0.0173601308894716,0.540646197227085,0.65827661938352,0.692335467807402,0.874409159038228,0.630132397069072,0.698291386261736,0.781106672367757,0.660567671351547,0.782003906622095,0.857202724071107,0.795024633358932,0.710394298179997,0.251382977373656,0.446320630059861,0.596256949258476,0.756909899496429,0.63454947239505,0.742355110007424,0.794525972341525,0.803731697913935,-0.0266769847244144,0.473532446322228,0.473478007577893,0.580784015919068,0.602968952338017,0.48698438002699,0.649169855574091
"13343",0.826487228688123,0.756731080989203,1,0.931880957340438,0.529876485864998,-0.2757838886997,0.52664610354938,0.623793270625615,0.523488463597695,0.700539633561627,0.209704820460987,0.561490371087416,0.499029486169934,0.716024694524565,0.640725324396927,0.476425539616779,0.680303162290743,0.511104217752645,0.387426323039357,0.762976324182624,0.65664556298502,0.68797950831562,0.638444644944323,0.487255851832967,0.220668457544859,0.411782159391041,0.327752114280618,0.501406643885942,0.293200989859502,0.357538500074013,0.486530476664304,0.515478293438346,-0.0845433962692628,0.504164365216974,0.502327612198991,0.753789755703998,0.78719223542391,0.66903107763571,0.587919266606716,0.683323216336876,0.624104493548599,0.788133935365457,0.718046784990694,0.675000381634237,0.808015770543093,0.466704377058707,0.689023970612413,0.682269728973763,0.67880724680288,0.679045751969404,0.64715304532648,0.759234435405692,0.654916184460018,0.22395939509052,0.349072376696731,0.169446291530563,0.518985984046824,0.56834413612555,0.552264485894417,0.695626642857557
"13355",0.814269823409073,0.774932621633657,0.931880957340438,1,0.71699187629687,-0.273810015240392,0.536528866335485,0.664373272377023,0.660107368644964,0.754334941200207,0.129493750354509,0.635768251766149,0.543388639575804,0.690641434979881,0.609276015662309,0.489209965481299,0.677468705243038,0.478032044119939,0.409005719419372,0.763025916700428,0.680884245933155,0.649436712179433,0.619965676321232,0.553429760107429,0.296035551197237,0.462167434187325,0.439129855466757,0.518174649540849,0.312912474133408,0.379368687209572,0.459807135741176,0.621286143753767,0.036877188754599,0.514460615163184,0.627700447857863,0.747381018454889,0.839685073868456,0.693695707123592,0.633882094841151,0.716419053092942,0.613511726851278,0.763985288288776,0.776443117648832,0.718225591077372,0.827379510919499,0.505394519282307,0.69077325460384,0.702442301291419,0.779860120320872,0.735730588583494,0.745069485673343,0.843785126109029,0.77945909473366,0.124970824261776,0.457111644358548,0.245067087474795,0.627047321402028,0.662962045929518,0.608211711960026,0.742299182291062
"13580",0.317571611446213,0.395553081949907,0.529876485864998,0.71699187629687,1,0.0451389813166234,-0.00294755579031053,0.235326388895609,0.311595746948467,0.389066885776207,0.323359088041606,0.535959436721861,0.212153422317374,0.417429911847811,0.308300679847271,0.332783915275927,0.456590470210978,0.525437773676425,0.450444099447431,0.283134271118335,0.442476644744197,0.52951221045038,0.569147847680277,0.460129347196914,0.42279383527981,0.390147141785444,0.299164768880354,0.437741962631549,0.429595499076299,0.441991648672232,0.496562713044997,0.28072526242465,0.236761923204863,0.361385180166347,0.400857046836525,0.393132128779811,0.339507898598953,0.0942478951079868,0.27381849242948,0.168684082530597,0.204730993805579,-0.0560594058418433,0.126233971078212,0.0709107166088599,-0.226537677437344,-0.296785202221093,-0.336846561836545,0.135323866147009,-0.0654402522392434,-0.127054460846131,-0.208235486023848,0.267631185632716,0.334951583708603,-0.0566009318776797,0.304575368907642,0.289814171597469,0.304913842398552,0.110891015143235,0.0937299013121368,0.4645462818339
"17221",-0.249898799125031,-0.265785530533178,-0.2757838886997,-0.273810015240392,0.0451389813166234,1,0.00143091497478471,-0.0748319198516518,0.0488864008716962,-0.159366931250442,-0.0791481198680248,-0.353376793995948,-0.366121660728981,-0.138574889808034,-0.280860949928799,-0.126887966110659,-0.282444544957977,-0.144663227399216,-0.0620231294823237,-0.278233661844594,-0.253865940773037,-0.124516058601916,-0.216316938757301,-0.190715971238958,0.081970228017379,-0.170116311024663,-0.0402831032049125,-0.258881635635254,-0.159565351888077,-0.0249227384300493,-0.133671053183485,-0.0694150865951105,0.314722667069298,0.163306227579236,0.0662222390891327,-0.460260546413084,-0.17630102319733,-0.193470206920127,0.00456843771895714,-0.0597305972092603,-0.0859940260805009,-0.248188481611572,-0.235296277977036,-0.278594077835335,-0.234272218685518,-0.244581327299116,-0.300766527690588,-0.0945066671613166,-0.306544321180292,-0.323345763556927,-0.204137178955006,-0.252639732226038,-0.331073180238709,0.406210440154827,0.305955686942551,0.115775113347086,-0.105173877420257,0.156004411848201,0.0288885562749137,-0.278196099154275
"17222",0.44122418653145,0.36957768462137,0.52664610354938,0.536528866335485,-0.00294755579031053,0.00143091497478471,1,0.766868652744386,0.768989881992865,0.732617072487104,0.184996270515049,0.318757031870974,0.396364517190539,0.610905609748615,0.383370803862186,0.40234020969136,0.200997228088847,0.185790096117227,0.169802367305594,0.367188632392292,0.459190955424959,0.293448943636766,0.625695149878623,0.645481427795011,0.376823694146052,0.526251709037937,0.311446953447839,0.533658427901438,0.411372520110037,0.47478902796099,0.494305846599828,0.709209933316201,0.176790410904245,0.696302278596785,0.692991831499118,0.582611767343206,0.658046289576603,0.492093578177484,0.491341678219171,0.730816742824059,0.718944797448369,0.465409782922375,0.559228855641813,0.479253109388238,0.619953942754323,0.694685549699397,0.671277900280612,0.687711315063988,0.573105254972675,0.616586335658665,0.595713556101114,0.703160479295222,0.489829138107548,0.78145250500204,0.786949582132174,0.532832937677232,0.742302645683922,0.730643022474579,0.71162006743358,0.706204328597347
"19767",0.598240319795963,0.582421496114982,0.623793270625615,0.664373272377023,0.235326388895609,-0.0748319198516518,0.766868652744386,1,0.948545869920931,0.928215071202583,-0.0371491004446092,0.484283301176523,0.480806327553411,0.7572968333599,0.528721675434796,0.641856865705695,0.421120041697703,0.433926726234439,0.423454262099168,0.638013967027259,0.526097877670788,0.450830275849457,0.751348752544465,0.829991000653654,0.724101754813228,0.782944718395534,0.61477193345492,0.768405789233014,0.549488490403728,0.745830640408751,0.684185252594499,0.851107361966211,0.427046910218446,0.85720929151247,0.839478666857,0.775893772731601,0.777865770685249,0.77114438539125,0.767079174564069,0.872012273752476,0.902639936654593,0.443317171353903,0.661236291437405,0.520370915816027,0.489372553649484,0.308677664512465,0.32080450478066,0.880399360531631,0.649481689744888,0.646017451314001,0.562260800563082,0.801478819060658,0.578781670748126,0.488707738224026,0.744266080881123,0.446349464364919,0.876587539891798,0.873279767654976,0.882294893416541,0.777099971066564
"19768",0.696233244614318,0.624560186876226,0.523488463597695,0.660107368644964,0.311595746948467,0.0488864008716962,0.768989881992865,0.948545869920931,1,0.962318692493018,-0.0012761294357066,0.533544310312209,0.41332704339039,0.760559249645479,0.510306754517928,0.678652031345307,0.333764903124213,0.38792243691236,0.496133592542245,0.662965363390174,0.584622249919387,0.479897996702475,0.708966638575047,0.813833204605765,0.779710906647919,0.845722456080828,0.659347202148746,0.805735035145567,0.583547513638818,0.741241923200985,0.653831440036773,0.796864482631083,0.57592933395146,0.789669621604067,0.778813262457826,0.798566255182057,0.798289040102364,0.729519268628091,0.70956152519767,0.881423449072076,0.894161408708197,0.221247548028953,0.658735800561958,0.30393179861078,0.303901756408894,0.114036595444952,0.052894538299327,0.84185202037713,0.570085701802504,0.513787809348184,0.46251530184977,0.834264996569164,0.642616296070079,0.356366890144328,0.67084093119623,0.459790510930349,0.813169298779135,0.770307064097344,0.814903635010033,0.759051855933544
