 ,12884,12890,13343,13355,13580,17221,17222,19767,19768,19769,19794,19795,19796,19857,19858,19859,19860,19861,19862,19866,19867,19868,19869,19870,19871,20330,20331,20332,20339,20340
12884,1,0.073364021,0.19228778,0.208085535,-0.291360822,0.720073984,0.547006661,0.037133419,-0.036258369,-0.250977866,-0.089804524,-0.025742377,0.079140356,-0.009388336,0.013310357,-0.058055562,-0.002906889,0.112038318,0.167486684,-0.065116389,0.107915048,-0.131575944,-0.070935083,0.11567208,-0.054809676,0.153133131,0.066756685,0.109705252,-0.022780273,-0.107821084
12890,0.073364021,1,0.329817316,0.6617421,-0.129197413,0.141272698,-0.228605273,-0.22277312,-0.255335774,-0.095033693,0.385047473,0.086094645,0.140539986,0.339305903,0.154845612,0.376314456,-0.143418233,-0.064333236,-0.071458138,0.244759687,-0.147632587,0.278353656,0.359698223,0.357318257,0.224155258,0.148630383,0.044363358,0.274215313,0.251776324,0.283578823
13343,0.19228778,0.329817316,1,0.911840339,-0.049998685,-0.405059699,-0.787001967,0.223957419,-0.237737652,-0.472430702,-0.276288749,-0.551198607,-0.253949513,-0.530958274,-0.608738665,-0.607654816,0.36109476,0.263569892,0.349764983,-0.435381821,0.295306001,-0.532148387,-0.462936847,0.662655277,-0.498084841,0.817039483,0.871455323,0.811462656,-0.447408442,-0.442625115
13355,0.208085535,0.6617421,0.911840339,1,-0.341476963,-0.251357866,-0.664426144,0.244272589,-0.073116598,-0.343726706,0.108781465,-0.251953911,0.034770798,-0.320693386,-0.355893297,-0.384654403,0.316148384,0.369865213,0.428225435,-0.227237567,0.450485287,-0.321600719,-0.243964547,0.879965458,-0.392823663,0.849865558,0.807701928,0.935071078,-0.285353142,-0.270408733
13580,-0.291360822,-0.129197413,-0.049998685,-0.341476963,1,-0.42780042,-0.699710984,-0.320104549,-0.391688314,-0.026982076,-0.396104588,-0.265764484,-0.307678834,0.095079523,-0.326502615,0.089155145,-0.057820168,-0.384637489,-0.379495634,0.383041615,-0.543521649,0.441375587,0.444693481,-0.449628623,0.721929396,-0.590089044,-0.438049825,-0.510180772,0.714204481,0.705089904
17221,0.720073984,0.141272698,-0.405059699,-0.251357866,-0.42780042,1,0.766211401,-0.045836887,0.630169792,0.516964039,0.662003298,0.694660485,0.622626092,0.50761295,0.548452861,0.666167486,-0.663215798,-0.017202528,-0.071997862,0.489094575,0.480516021,0.564911209,0.199079891,-0.079255999,-0.242479928,-0.217188761,-0.621499911,-0.114973879,-0.177988253,-0.105192556
17222,0.547006661,-0.228605273,-0.787001967,-0.664426144,-0.699710984,0.766211401,1,-0.516141865,0.492639182,0.130761986,0.93210927,0.963115212,0.169175363,0.311485021,0.866021309,0.526398227,-0.827617387,-0.436110623,-0.508114966,-0.097207961,0.118785003,0.253594537,-0.251567309,-0.571051854,-0.709139999,-0.665577228,-0.820726877,-0.590340976,-0.334406685,-0.31752123
19767,0.037133419,-0.22277312,0.223957419,0.244272589,-0.320104549,-0.045836887,-0.516141865,1,0.878777898,0.487560042,-0.27954913,0.218679512,0.743449527,-0.379474333,-0.32693348,-0.459089422,0.822788848,0.959293775,0.94124179,0.199886708,0.928748837,-0.165568466,-0.375520437,0.335164873,-0.206229805,0.292272367,0.359082886,0.262812436,-0.117648203,-0.17722678
19768,-0.036258369,-0.255335774,-0.237737652,-0.073116598,-0.391688314,0.630169792,0.492639182,0.878777898,1,0.80427428,0.12026676,0.807632374,0.907624885,0.006413226,0.212193892,-0.023469149,0.48140947,0.812569958,0.767358014,0.479698591,0.821110631,0.243302348,-0.040474096,0.157948782,-0.006802358,0.082826692,0.00519504,0.085830448,0.098759204,0.070157357
