x,quantile_02,quantile_25,median,quantile_75,quantile_98
105,-3.969566,-0.7663525,0.11889,0.678725,1.86016
106,-4.380168,-0.783415,0.078224,0.6533275,1.757706
107,-4.589478,-0.87661,0.0515,0.642275,1.712654
108,-4.016922,-0.77937,0.121695,0.661615,1.887312
109,-4.127438,-0.7776625,0.080603,0.660175,1.826986
110,-3.772034,-0.8121475,0.125215,0.6509525,1.748778
111,-4.370846,-0.909295,0.102305,0.6740425,1.83089
112,-4.375116,-0.9830075,0.0709915,0.66091,1.739542
113,-4.338642,-0.832045,0.0811165,0.6634575,1.758516
114,-4.488604,-0.9345575,0.10134,0.639115,1.76802
115,-3.921182,-0.8183275,0.114455,0.67044,1.725942
116,-4.278554,-0.8363725,0.096888,0.6417625,1.780874
117,-4.313118,-0.9194975,0.05767,0.6389325,1.719364
118,-4.160954,-0.7829225,0.099752,0.6295525,1.725186
119,-4.29415,-0.821685,0.0999985,0.642475,1.723212
120,-4.061998,-0.8085725,0.049218,0.6249625,1.724246
121,-4.379072,-0.8802075,0.1002655,0.6691775,1.87321
122,-4.280618,-0.9598375,0.0845355,0.62691,1.760356
123,-4.28438,-0.824605,0.10226,0.667825,1.79407
124,-4.444022,-0.86528,0.086086,0.64683,1.748938
125,-4.21077,-0.78621,0.076373,0.65457,1.789632
126,-4.118436,-0.870215,0.07452,0.649095,1.812358
127,-4.408042,-0.9667275,0.0455675,0.6231075,1.738
128,-4.167018,-0.8482475,0.10326,0.6581925,1.70672
129,-4.311302,-0.787285,0.10471,0.63714,1.776716
130,-4.035632,-0.833645,0.080755,0.643025,1.734184
131,-4.20751,-0.853265,0.0925345,0.676285,1.869202
132,-4.314374,-0.9583725,0.022844,0.61717,1.774172
133,-4.603052,-0.864045,0.105245,0.680015,1.828056
134,-4.356758,-0.8718275,0.061212,0.60766,1.78517
135,-4.244872,-0.84356,0.077212,0.6725625,1.69143
136,-4.04772,-0.7906675,0.14785,0.731235,1.754908
137,-4.339166,-0.8968825,0.013055,0.60837,1.728568
138,-4.318996,-0.820265,0.10222,0.6645925,1.700032
139,-4.20234,-0.80343,0.052325,0.6134875,1.775974
140,-4.130904,-0.81838,0.064877,0.6527175,1.76578
141,-4.14218,-0.8433975,0.083193,0.6521,1.776786
142,-4.424792,-0.967595,0.0209785,0.644305,1.808678
143,-4.581568,-0.793685,0.1227,0.6823775,1.87591
144,-4.308004,-0.840105,0.0646125,0.634075,1.732848
145,-4.384188,-0.9273725,0.0491895,0.6388125,1.690198
146,-3.891828,-0.7728025,0.0910815,0.6448,1.832542
147,-4.31049,-0.9193775,0.044878,0.6378025,1.643938
148,-4.511656,-0.858795,0.0852215,0.6660025,1.845388
149,-4.256068,-0.7681575,0.0907915,0.6278375,1.813612
150,-4.121844,-0.8317675,0.059397,0.6076125,1.742848
151,-4.000832,-0.79041,0.086264,0.64324,1.837758
152,-4.411424,-0.9392525,0.0348865,0.610635,1.700994
153,-4.572352,-0.8601725,0.080769,0.665515,1.819234
154,-4.474752,-0.857245,0.079473,0.64787,1.81272
155,-4.278036,-0.91127,0.0234445,0.59813,1.720634
156,-4.13896,-0.7856375,0.1297,0.6628225,1.716784
157,-4.273934,-0.88048,0.072811,0.626845,1.780106
158,-4.277752,-0.8909375,0.034013,0.6317075,1.77911
159,-4.0937,-0.7510775,0.109455,0.645255,1.764384
160,-4.031742,-0.82733,0.0846025,0.6087775,1.727256
161,-4.0224,-0.7954675,0.10163,0.653935,1.747012
162,-4.640204,-0.9309525,0.081503,0.6232025,1.76362
163,-4.39127,-0.92602,0.0574265,0.6165425,1.729744
164,-4.23418,-0.8368025,0.07529,0.653885,1.79255
165,-4.536698,-0.951095,0.046412,0.6449375,1.735056
166,-4.10993,-0.8219325,0.0970475,0.691805,1.845758
167,-4.4949,-0.8609375,0.065305,0.6474575,1.843424
