x,quantile_02,quantile_25,median,quantile_75,quantile_98
107,-4.173638,-1.17455,-0.00790675,1.231225,4.014816
108,-4.02142,-1.199125,0.00392635,1.282725,3.907736
109,-4.556292,-1.2318,-0.00386555,1.26635,3.877254
110,-4.29424,-1.250175,0.0320325,1.225975,4.14659
111,-4.186004,-1.23915,-0.008319,1.3016,4.056672
112,-4.08708,-1.226775,-0.0133675,1.271825,4.08662
113,-4.323884,-1.2077,-0.019145,1.3733,4.15373
114,-4.274374,-1.212425,-0.0077648,1.314,4.04245
115,-4.42076,-1.215625,0.048414,1.318875,4.037952
116,-4.371312,-1.25095,0.042602,1.358225,3.971742
117,-4.232788,-1.2432,0.0447105,1.2937,3.848974
118,-4.305362,-1.144025,0.0114748,1.3017,4.037462
119,-4.198096,-1.25195,0.021375,1.279425,4.23382
120,-4.334298,-1.225675,0.041223,1.286925,4.19147
121,-4.328086,-1.261425,-0.024403,1.261475,4.177388
122,-4.214026,-1.21775,0.01284005,1.2234,3.89577
123,-4.167766,-1.278825,-0.0253895,1.288625,4.027676
124,-4.297964,-1.295125,-0.0182665,1.19315,3.991028
125,-4.223862,-1.273125,-0.00564285,1.186575,3.965588
126,-4.095486,-1.255525,-0.037851,1.298025,4.119042
127,-4.187152,-1.260575,-0.043751,1.2193,3.773308
128,-4.272194,-1.236625,-0.020706,1.212025,4.002836
129,-4.209286,-1.221925,0.0205575,1.253,3.955908
130,-4.251338,-1.2107,0.0251055,1.2393,3.985024
131,-4.271522,-1.170075,0.0263965,1.25115,4.10706
132,-4.002618,-1.147,0.00530495,1.28085,3.795484
133,-4.130468,-1.1715,0.00101371,1.27355,3.89343
134,-4.086362,-1.18395,0.036783,1.2229,3.962454
135,-4.144656,-1.228975,-0.0392025,1.224125,3.96202
136,-4.04024,-1.21205,-0.0182195,1.31455,3.981096
137,-4.017708,-1.294975,-0.0433185,1.30255,3.960166
138,-3.951146,-1.2189,-0.0113535,1.22595,4.204622
139,-4.0446,-1.21905,0.0220375,1.276775,3.999454
140,-3.97172,-1.22135,-0.00941375,1.250025,4.003578
141,-4.08735,-1.191925,-0.0041561,1.269275,4.132232
142,-4.03865,-1.12265,0.022348,1.236675,3.954806
143,-4.023824,-1.1707,0.00554825,1.2824,4.145456
144,-4.2385,-1.183025,0.031654,1.2662,4.089608
145,-4.187668,-1.159575,0.0391485,1.24155,3.850562
146,-4.168308,-1.203175,-0.0059064,1.29795,3.816676
147,-3.994672,-1.26475,0.028059,1.221,3.918334
148,-4.428144,-1.187775,0.0202805,1.243625,4.040102
149,-4.136838,-1.320425,0.0206925,1.281325,3.938944
150,-4.066302,-1.2385,-0.0329515,1.1867,3.82085
151,-4.227824,-1.1591,0.00039195,1.22475,3.8827
152,-3.990988,-1.265,-0.0480015,1.16365,3.744612
153,-4.265298,-1.1662,-0.016428,1.212025,3.885198
154,-3.997802,-1.2495,-0.026768,1.249575,4.007538
155,-4.093988,-1.1734,0.022984,1.20695,3.865736
156,-3.993664,-1.143725,0.0683425,1.218075,3.972948
157,-4.055862,-1.21045,-0.018334,1.269725,3.897786
158,-4.148484,-1.1478,0.047359,1.320025,4.108506
159,-4.148084,-1.205175,0.045494,1.2436,3.841954
160,-4.067072,-1.1309,0.066214,1.3155,3.899592
161,-4.1774,-1.166425,0.0540565,1.285225,3.937914
162,-4.079988,-1.2067,-0.011975,1.281425,3.912814
163,-3.994982,-1.177325,0.038358,1.255175,4.118796
164,-4.052238,-1.1452,0.0286065,1.206175,3.987362
165,-3.980634,-1.1455,0.024957,1.297075,3.955124
166,-4.072548,-1.157525,-0.00981245,1.22665,4.089204
167,-3.919074,-1.16575,-0.012286,1.298175,3.972366
168,-4.03384,-1.1172,0.0865755,1.264725,4.085428
169,-4.204824,-1.16345,0.0687275,1.264725,3.816486
170,-3.992696,-1.09005,0.053881,1.2997,3.949164
171,-4.020326,-1.117025,0.0192735,1.2875,3.899326
172,-3.992232,-1.159775,0.034114,1.2953,3.966856
173,-3.976478,-1.08905,0.0661735,1.3083,4.076966
174,-3.851006,-1.1876,-0.0244095,1.212025,3.752484
175,-4.072718,-1.1706,0.0537115,1.210075,3.862334
176,-4.220328,-1.195725,0.0036763,1.203575,3.992514
177,-4.01053,-1.219675,-0.0239095,1.22605,3.76192
178,-4.116388,-1.149425,0.0016489,1.202975,3.968302
179,-3.864282,-1.224875,0.0177125,1.16495,3.798166
180,-3.984176,-1.168925,-0.0377765,1.228425,4.014538
181,-3.891658,-1.192425,-0.025822,1.217125,3.896332
182,-4.080142,-1.2092,0.0719175,1.27455,3.822744
183,-3.999858,-1.116575,0.0725665,1.216625,4.011098
184,-3.965806,-1.14485,0.0329585,1.2428,3.82645
185,-4.030004,-1.145625,0.0528265,1.252625,3.903852
186,-3.978642,-1.119975,0.07306,1.19105,3.845996
187,-3.901046,-1.20255,0.035607,1.312175,3.982096
188,-3.877132,-1.1396,0.11487,1.21425,3.91241
189,-3.942688,-1.2052,0.0038655,1.30225,4.043434
190,-3.985766,-1.205325,0.039324,1.25675,4.105394
191,-3.965348,-1.0917,0.0596585,1.21735,3.962594
192,-4.072486,-1.181,0.042379,1.2483,4.187436
193,-3.857726,-1.132525,0.0199225,1.250925,4.030882
194,-4.07239,-1.13685,0.0866025,1.23965,4.069844
195,-4.13223,-1.11425,0.0539075,1.264225,3.944804
196,-4.038202,-1.09225,0.047258,1.227225,4.026302
197,-3.948884,-1.0989,0.051995,1.290425,3.75495
198,-3.737674,-1.0843,0.0378305,1.230975,3.916914
199,-3.91296,-1.148775,-0.0050008,1.235475,3.861876
200,-3.872862,-1.15295,0.015989,1.17735,4.014638
201,-3.85002,-1.164625,0.021105,1.204525,3.883782
202,-3.861894,-1.146275,-0.017239,1.205075,3.826966
203,-3.845974,-1.1716,-0.073073,1.22025,3.78098
204,-3.802008,-1.1412,-0.02791,1.194475,3.80784
205,-3.757196,-1.17925,-0.047163,1.210725,3.952738
206,-3.873314,-1.183075,0.0210915,1.19705,3.871814
207,-3.994726,-1.21135,-0.04617,1.172025,4.142436
208,-3.932038,-1.18875,-0.020294,1.1631,3.831448
209,-4.098896,-1.138875,0.046109,1.17625,3.796812
210,-3.92444,-1.1633,-0.044379,1.203475,3.836314
211,-3.90568,-1.16335,0.0088594,1.294825,3.676842
212,-3.815858,-1.17755,-0.01234,1.2328,3.766232
213,-4.066346,-1.142925,0.020409,1.1488,3.812012
214,-3.946982,-1.163875,-0.033857,1.15205,3.844792
215,-4.007008,-1.185875,-0.019064,1.20455,3.749086
216,-3.99962,-1.1721,-0.0688495,1.16085,3.61503
217,-3.842992,-1.130275,-0.05828,1.25345,3.965402
218,-3.834778,-1.1748,-0.0650855,1.14635,3.614732
219,-4.07142,-1.13395,0.033269,1.21475,3.745636
220,-3.878796,-1.177575,-0.0425205,1.213875,3.807476
221,-3.913774,-1.11875,-0.0703565,1.14385,3.82045
222,-3.89827,-1.176675,-0.01023145,1.214925,3.728432
223,-3.779082,-1.11635,-0.0147865,1.16955,3.683846
224,-3.78382,-1.1704,-0.00074335,1.23435,3.636736
225,-3.645018,-1.198325,-0.0157125,1.20035,3.761404
226,-3.823726,-1.207725,-0.0602465,1.1249,3.821858
227,-3.841992,-1.2063,-0.066572,1.146775,3.765016
228,-3.93205,-1.2929,-0.0584895,1.127825,3.50194
229,-4.05068,-1.25615,-0.0715595,1.1304,3.684928
230,-3.979578,-1.230325,-0.0582735,1.084525,3.720346
231,-4.187846,-1.27595,-0.122625,1.08255,3.702066
232,-3.88355,-1.21045,-0.082649,1.110825,3.710142
233,-4.00609,-1.26775,-0.112565,1.068125,3.784468
234,-4.055512,-1.237275,-0.10315,1.061175,3.489398
235,-4.011382,-1.2329,-0.064031,1.112925,3.575126
236,-4.009688,-1.236175,-0.0904475,1.0559,3.599562
237,-3.96227,-1.239425,-0.096685,1.095275,3.577644
238,-4.07392,-1.26955,-0.104015,1.066125,3.777954
239,-4.100952,-1.20375,-0.181225,1.082,3.539026
240,-3.89871,-1.248675,-0.10769,1.078325,3.676738
241,-4.003446,-1.266775,-0.16379,1.033275,3.590962
242,-4.10645,-1.28615,-0.0793035,1.10125,3.703802
243,-3.965526,-1.251075,-0.16977,1.056675,3.647404
244,-4.074594,-1.29125,-0.11309,1.1169,3.47867
245,-4.083568,-1.213325,-0.084048,1.04845,3.775928
246,-3.994346,-1.33795,-0.124825,1.0399,3.572512
247,-3.904478,-1.20855,-0.112,1.092725,3.571194
248,-3.954428,-1.282275,-0.118195,0.993595,3.552016
249,-4.03665,-1.3124,-0.11258,1.136475,3.466518
250,-4.030598,-1.2843,-0.15978,1.041675,3.641564
251,-4.073008,-1.304875,-0.14275,1.028125,3.673674
252,-3.865116,-1.29835,-0.13614,1.043525,3.42184
253,-3.978534,-1.27215,-0.132115,1.037825,3.61465
254,-4.072812,-1.313525,-0.12282,1.028425,3.497402
255,-3.928932,-1.350425,-0.12219,1.05315,3.60494
256,-4.101122,-1.2892,-0.16005,1.055775,3.370624
257,-3.963124,-1.314375,-0.15371,0.9968375,3.567748
258,-4.076704,-1.300425,-0.162585,1.00365,3.783354
259,-4.184034,-1.372825,-0.20346,0.9923875,3.504826
260,-3.759064,-1.337825,-0.17827,1.013,3.656688
261,-4.196314,-1.3222,-0.197305,1.0173,3.468002
262,-4.010206,-1.408875,-0.15883,1.024625,3.451588
263,-4.19029,-1.30585,-0.187255,0.9812825,3.552924
264,-3.968758,-1.25715,-0.163885,1.06195,3.493472
265,-4.044574,-1.2991,-0.153115,1.01305,3.584882
266,-3.859224,-1.352725,-0.14224,0.9881225,3.537452
