x,quantile_02,quantile_25,median,quantile_75,quantile_98
1,-10.98012,-1.6597,-0.0064218,1.293625,11.09228
2,-11.93864,-1.831625,-0.033139,1.225225,10.6285
3,-11.91128,-1.8285,-0.143145,1.20155,10.89554
4,-11.59848,-1.84885,-0.071635,1.22045,11.41322
5,-10.32584,-1.6515,-0.0614295,1.135725,11.1006599999999
6,-10.040322,-1.75495,-0.0355295,1.15845,9.301006
7,-11.15426,-1.944975,-0.126335,1.141375,9.90972799999996
8,-10.98254,-1.8511,-0.092171,1.19755,9.37611799999999
9,-11.65902,-1.82005,-0.0855365,1.1735,10.31258
10,-10.55168,-1.734225,-0.00371015,1.2514,10.02804
11,-9.471968,-1.59255,-0.0270525,1.195325,10.47816
12,-11.64564,-1.66785,-0.0243225,1.285475,10.03056
13,-11.10676,-1.664375,-0.0475255,1.210425,9.79278599999997
14,-11.88904,-1.7323,-0.055294,1.182525,10.82436
15,-10.75898,-1.679075,-0.0310005,1.33055,11.5221999999999
16,-11.76192,-1.716475,0.0122985,1.26675,11.79938
17,-11.7357,-1.72415,-0.062757,1.231825,11.90358
18,-10.94638,-1.786225,-0.104515,1.2088,9.314816
19,-10.84492,-1.884975,-0.0894485,1.194225,9.62872399999999
20,-10.50786,-1.927125,-0.098701,1.211,9.96964999999998
21,-10.49232,-1.732675,0.0059763,1.20685,9.54995199999998
22,-12.00262,-1.72795,-0.0310625,1.157175,10.17114
23,-12.5786,-1.855625,-0.14949,1.154,10.50686
24,-12.00972,-1.861325,-0.086559,1.159725,9.50494599999987
25,-11.23526,-1.7729,-0.031326,1.252625,11.13198
26,-10.45728,-1.648275,-0.0421305,1.202825,10.7916799999999
27,-11.13266,-1.751425,-0.0137865,1.272025,10.52492
28,-12.79252,-1.869075,-0.053398,1.230375,10.6963199999999
29,-10.69468,-1.8383,-0.081431,1.16605,10.33378
30,-10.58912,-1.933475,-0.13259,1.1484,10.88012
31,-10.015,-1.830325,-0.055664,1.2122,11.0281399999999
32,-10.41504,-1.844975,-0.01008475,1.25785,10.99708
33,-11.09488,-1.7457,-0.1020025,1.1929,11.19392
34,-10.46534,-1.773975,-0.0195635,1.155025,10.3486399999999
35,-10.00321,-1.850025,-0.0769665,1.1748,9.89187599999999
36,-9.731614,-1.649075,0.0029869,1.244525,11.6735799999998
