id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
412,1.011125,1.095275,1.135075,0.799345,1.04455,1.1716,1.1401,1.101825,1.26605,1.913,1.61395,1.709525,1.5495,1.63045,1.4606,1.3001,2.881525,3.32735,3.0731,3.096775,2.581625,2.524525,4.0739,4.9543,4.2435,5.124725,6.4084,4.44975,6.390225,4.503875,5.98795,8.160875
413,0.8971125,1.12935,0.95338,0.90503,1.00025,1.1827,1.035375,0.9018275,1.060725,1.616725,1.7496,1.56495,1.49195,1.3994,1.609275,1.310825,3.111625,3.101425,3.20295,3.14905,2.699425,2.834475,4.399375,4.41085,4.34635,5.277425,6.03745,4.587925,5.813175,4.9263,5.4717,8.43475
414,0.93996,0.9100125,1.137025,0.8584775,0.9748575,1.172975,1.0023625,0.8413525,0.95046,1.87095,1.6971,1.761325,1.559275,1.309425,1.5171,1.36795,3.035625,2.806075,3.2462,3.0376,2.445125,2.53795,4.39205,4.622725,4.269,5.3759,6.13585,4.55785,5.59125,5.073375,5.37985,8.5765
415,0.9397575,1.092075,0.8401125,0.880435,0.908365,0.91818,1.205025,0.9786675,1.149825,1.6741,1.7587,1.700775,1.677625,1.31,1.66025,1.214825,2.97695,3.16205,3.1384,3.00525,2.418175,2.815025,4.4973,4.51515,4.273175,4.729025,5.6104,4.544525,5.726925,4.96315,4.946475,8.66785
416,0.9298075,1.14115,1.0716,0.864115,0.76949,1.058425,0.9984025,1.039175,1.15385,1.7502,1.7873,1.648875,1.830725,1.38815,1.536525,1.398625,2.955075,3.1942,3.1968,2.92965,2.579475,3.00635,4.616225,4.315375,4.562975,4.862125,5.65105,4.518125,5.18625,4.987125,5.271875,8.336125
417,1.03595,0.92107,0.932535,0.8927775,0.897625,1.2158,0.8710025,1.1206,0.95051,1.7932,1.636125,1.7995,1.8384,1.4203,1.640075,1.400625,2.826975,3.05765,2.801625,2.5681,2.769775,2.597475,5.144875,4.416225,4.8518,4.832025,5.131075,4.734175,4.824775,4.713775,5.865525,8.42525
418,1.0801,1.143675,1.0164,0.8622575,0.9475825,0.919635,0.9439875,0.91223,1.239025,1.6017,1.641925,1.8065,1.62025,1.582925,1.322875,1.408625,2.94615,2.7318,3.099525,2.816725,2.7313,2.698275,5.579125,4.69475,4.765375,4.1882,4.651425,4.8206,5.25945,4.966975,5.281125,7.37035
419,1.0809,1.1213,0.9827625,0.8897975,0.9802,1.08345,0.94175,1.035225,1.059925,1.7779,1.6635,1.85115,1.69495,1.689425,1.468725,1.39365,3.10055,3.442,2.7793,2.9233,2.52685,2.97695,4.941175,4.8196,4.935,4.393775,4.899875,5.06035,4.83445,5.0423,5.301125,7.15055
420,1.2285,0.9749225,0.8879775,1.068475,0.8673125,1.08335,0.932245,1.0592,1.082325,1.695125,1.8629,1.6854,1.656375,1.448625,1.32185,1.238575,3.2764,3.31755,3.171475,2.78995,2.65145,2.97155,4.779575,4.426325,4.99955,4.85015,4.84585,5.2896,4.91595,5.52355,5.383525,7.6871
421,1.120925,1.138625,0.9607925,1.142575,1.013275,0.8189325,0.925065,0.9451025,1.1109,1.702975,1.7832,1.705475,1.58595,1.347675,1.23675,1.3295,3.0539,3.015875,2.944475,2.771725,2.955825,2.971575,4.77585,5.121925,4.941725,4.243,4.601825,5.343875,5.140125,5.46885,5.28585,8.28525
422,1.001755,1.144575,1.04845,0.9378725,0.8210325,0.936795,1.035175,1.22755,0.999635,1.505775,1.608075,1.8316,1.934075,1.146225,1.484375,1.325925,2.776625,2.862825,2.779125,3.105,2.915425,2.829225,5.410825,5.379025,4.81955,5.0279,4.9464,5.65085,5.394125,5.154375,5.566,8.0731
423,1.111125,0.9419525,0.9810125,1.12855,0.952655,0.9220075,1.039175,1.148625,1.062825,1.74535,1.68875,1.880225,1.636,1.2671,1.466975,1.289475,3.045425,2.826575,3.112925,2.5788,2.805525,2.635425,5.1919,4.58165,5.198475,5.09795,4.89075,5.614925,5.102675,5.579025,6.30125,7.90185
424,1.013625,0.99221,1.065175,0.90848,1.058425,0.9629925,0.973165,0.97677,0.9449925,1.732125,1.776875,1.664625,1.8372,1.0369,1.421125,1.18835,3.169225,2.8591,2.7996,2.8626,2.73925,2.70805,4.231325,4.20425,5.192775,5.188625,4.889325,5.67065,5.275725,5.56055,5.6405,7.89185
425,1.014675,0.91593,0.9772475,1.047,0.8917625,0.968045,1.2627,0.95615,1.119925,1.74095,1.568025,1.92265,1.693125,1.407,1.79205,1.221225,3.1596,3.0208,3.149,2.82535,2.322125,2.94955,4.086625,3.914175,5.312,5.031375,4.869425,5.47225,4.8719,5.303425,5.47785,7.024975
426,0.9368375,0.9587975,0.90284,1.0503,1.01635,0.96967,1.18045,1.0681,1.096,1.55105,1.6181,1.583325,1.588725,1.328325,1.285475,1.231675,3.293925,2.964025,2.79195,2.682975,2.28285,2.79395,4.106175,4.38085,5.396975,5.598425,4.89805,5.7198,5.1788,5.2042,5.839325,6.33515
427,1.02815,0.9341025,0.9631725,0.9857525,1.0136,1.098975,0.88297,1.17485,0.861475,1.580775,1.627925,1.4712,1.56695,1.108875,1.618775,1.3307,3.2047,3.443625,2.921375,3.093375,2.384775,2.749825,4.2666,4.1529,4.67225,5.628125,4.516,5.7702,4.9707,5.5338,5.6695,6.648425
428,1.166575,0.9721375,0.88071,1.0357,0.93733,1.0699,0.88273,1.027075,0.91798,1.7701,1.694725,1.625525,1.269125,1.5968,1.30435,1.34305,3.2375,3.10165,3.009225,2.848675,2.73725,3.1979,4.31325,4.400675,5.088475,5.29035,4.6377,5.7754,5.04345,5.52995,5.12495,6.553925
429,1.03045,1.038925,0.944815,0.8431025,1.04945,1.248475,0.985815,1.12225,1.0148,1.62575,1.87775,1.559525,1.418025,1.37605,1.471625,1.383475,2.99325,2.96825,3.0187,2.871,2.538075,3.041325,4.141625,5.031375,4.787375,5.86775,4.6325,5.4182,5.429725,5.77005,5.433675,7.01535
430,1.100725,1.084625,1.00815,0.90136,0.9858175,1.2866,1.054825,1.073575,0.9483325,1.717525,1.63485,1.772525,1.48725,1.29885,1.671225,1.39825,2.975425,2.944075,2.8827,3.25965,2.73895,2.851575,4.0904,4.591075,4.66375,5.198325,4.77555,5.432375,5.556875,5.4103,5.930775,7.5799
431,1.097375,0.902645,0.92663,1.03605,1.00085,1.12375,1.027175,1.0379,0.8908575,1.98115,1.690475,1.86925,1.433975,1.3256,1.7395,1.281525,2.81775,2.968325,2.885925,2.970525,2.575175,2.594325,4.507,4.5665,4.595125,5.1682,4.955825,5.27245,5.60425,5.936575,5.545625,7.2106
432,0.977955,0.9517525,0.901025,0.9796875,1.01395,1.19665,1.219025,1.1424,0.99195,1.708,1.8325,1.922575,1.599975,1.317275,1.575925,1.333825,3.039275,3.0833,2.96395,2.8613,2.438725,2.485175,4.580975,4.8621,4.530925,5.38705,5.2507,5.4411,5.738675,6.21755,5.9093,8.0074
433,1.02645,1.041125,0.89766,1.0048,0.9457275,0.9022825,1.16475,1.1407,1.216675,1.8072,1.51175,1.74685,1.69175,1.349825,1.511975,1.4121,3.084,3.2094,3.220275,3.0098,2.58435,2.513225,4.83305,5.37775,4.667525,5.762625,4.5189,5.00305,5.523125,6.059575,6.585225,7.721725
434,1.044675,0.93574,1.0049,0.85869,0.8826825,0.8519775,0.956895,0.923295,1.040825,1.78365,1.748625,1.7418,1.786375,1.3817,1.513825,1.251075,3.106775,3.44115,3.079675,2.8288,2.219625,2.624575,5.01355,5.6293,4.624,6.076825,4.57065,4.94465,5.72315,6.2424,6.49245,7.7204
435,0.90735,1.0849,0.8580575,0.9220125,0.943585,1.227175,1.233525,0.847155,1.099325,1.663525,1.72725,1.73475,1.79775,1.249525,1.31385,1.51525,3.221275,2.916125,3.14555,2.9285,2.19815,2.77435,4.7588,5.4806,4.631375,5.81565,4.705025,5.156175,6.369475,6.74435,6.705825,7.431875
436,1.030375,1.1582,0.896565,0.9010875,1.064525,0.8351,1.076375,1.0118,1.17955,1.955075,1.70835,1.671075,1.6045,1.43495,1.353525,1.199175,2.765475,3.1371,2.8337,2.774025,2.43675,2.8644,4.56555,4.966325,4.647325,5.40645,4.978175,4.7479,6.15025,6.8247,6.873225,6.781775
437,1.080625,1.172775,1.10355,0.8401525,1.1221,0.9259775,0.9522525,1.002925,0.902525,1.889525,1.6361,1.72785,1.638425,1.337725,1.243525,1.25645,2.888375,3.169725,2.794525,2.803325,2.5825,2.795275,3.8616,5.549325,4.360775,5.49405,5.2082,4.29555,6.423725,6.6928,6.9916,7.770975
438,1.012425,1.07745,0.957825,0.8173675,1.2406,0.997865,1.029425,0.9429775,0.806715,1.517475,1.6502,1.482675,1.877625,1.274675,1.21375,1.1851,3.05455,2.9493,2.71755,2.531875,2.82585,2.721525,3.904425,5.324875,4.61435,5.28515,5.501125,5.10225,6.405225,6.686675,6.64515,8.0066
439,0.9580225,1.148125,0.87863,0.97406,1.235175,0.9377675,0.967045,1.11485,0.948245,1.7822,1.5997,1.741925,1.68045,1.21945,1.444975,1.43675,3.198375,3.2154,2.8233,3.046975,2.630575,2.69785,4.3124,5.47135,4.894275,5.143725,5.303025,5.28545,7.130025,6.7236,6.79495,6.211475
440,0.9486275,1.098425,0.9758775,0.991785,0.9038075,1.02775,0.9101325,1.138075,1.06165,1.835275,1.677425,1.79145,1.69555,1.42655,1.453925,1.1842,2.852075,3.571425,3.304125,2.90925,2.32055,2.84455,4.275125,6.0114,4.069125,5.3455,5.154425,5.069825,6.71135,6.647,7.1448,6.477025
441,1.021075,0.975035,0.9426425,0.836685,1.256775,1.12775,0.931895,1.14375,1.0623,1.83535,1.562125,1.7151,1.945975,1.2328,1.605725,1.256725,3.071675,2.93175,3.0835,2.9304,2.662625,2.783425,4.294825,5.161475,4.146675,5.0674,5.458475,4.490125,6.581275,6.4941,6.513925,6.92785
442,0.983285,1.17705,1.025075,1.118475,1.17655,1.08695,0.9895225,0.9859125,1.01385,1.702375,1.714525,1.526025,1.789175,1.1595,1.5827,1.332925,2.6033,3.002675,2.89215,2.92435,3.05745,2.9264,4.3686,4.965675,4.280725,5.457775,5.348975,4.62725,6.43805,6.24055,6.557775,7.488325
443,1.0583,0.8904625,0.9750975,0.8930325,1.073525,0.97429,1.0016,1.173775,1.128075,1.723075,1.547825,1.5862,1.707625,1.308875,1.450725,1.409175,2.8873,3.1838,2.88525,2.8389,2.95575,2.769475,4.317375,4.684975,4.48345,5.47735,5.97565,4.869725,7.0164,6.4682,6.47455,8.2436
444,0.9890075,0.9827325,0.90138,0.98042,1.129625,1.0744,0.91715,0.94936,1.00465,1.711075,1.69055,1.5709,1.412675,1.10915,1.337625,1.375325,2.8905,3.22175,2.94235,2.903775,2.5849,2.64765,4.63145,4.297575,4.340225,5.1947,6.4531,4.79965,6.624775,5.9233,5.785025,7.763
445,1.0169,0.98965,0.7772075,1.088,1.038175,1.015225,0.891105,0.8994175,0.8001425,1.960625,1.6496,1.768775,1.452725,1.48295,1.327325,1.31465,3.241525,3.0476,2.81555,2.909325,2.746625,2.725025,4.7987,4.328575,4.352775,5.35195,6.306,4.431825,6.11085,5.7642,6.11685,8.131175
446,1.074575,0.9571675,1.0496,1.09005,0.9836,1.075025,1.0198,1.03375,0.97206,1.6767,1.797425,1.51505,1.529275,1.35025,1.67415,1.3428,3.110625,2.892325,3.164275,2.6967,2.44945,3.015825,4.9071,4.73135,3.949725,5.1841,6.59885,4.3855,6.501725,5.781575,6.421575,7.781075
447,1.073425,1.01495,0.9549425,1.029375,1.108575,1.185975,0.916825,0.9864675,0.9527875,1.707125,1.687175,1.774425,1.573425,1.371025,1.64155,1.30645,3.14275,2.99975,3.16375,2.68655,2.431875,3.06115,5.510875,4.355375,4.62185,4.922825,5.90465,5.081,6.1654,5.4,5.691075,8.019125
448,0.9620625,0.94461,1.055925,1.123925,0.97774,1.1841,1.062225,0.9788175,1.0147,1.74725,1.805575,1.738725,1.60205,1.248425,1.73635,1.3039,3.283075,3.3522,2.86145,2.70555,2.511225,2.83365,4.7442,4.725775,4.680475,4.708775,6.199675,4.64055,5.864775,5.24355,5.4967,7.8182
449,1.031575,0.831465,1.00895,1.067475,1.058,1.11545,0.954365,1.07245,0.9657825,1.70415,1.60795,1.69515,1.629275,1.494425,1.714875,1.32255,2.8319,3.163275,2.809325,2.68045,2.5214,2.95615,4.965275,4.424475,4.630675,4.3469,5.740675,4.3356,5.60215,4.954825,5.621275,7.988375
450,0.951675,1.0004875,0.8828825,0.9959025,0.9032175,1.283175,1.232875,1.221225,0.9606975,1.72775,1.703875,1.74325,1.546575,1.289075,1.5292,1.493675,3.0533,2.8917,2.957325,2.935675,2.6774,2.751925,4.997825,4.853575,4.8181,4.2828,5.292975,4.348475,5.2504,4.602525,5.282925,8.284475
451,0.95907,1.004625,1.098325,1.050225,0.8331075,1.047325,1.036175,1.1669,1.136125,1.668775,1.58405,1.732975,1.73325,1.501875,1.449725,1.36625,3.046925,3.2585,2.886,2.8419,2.769125,2.849575,5.3743,5.4643,4.94775,4.540925,5.0809,4.520025,5.64285,5.273575,5.2965,8.330625
452,1.03915,0.90912,0.9701275,0.86549,0.94785,0.987115,1.0317,0.946565,1.278625,1.6962,1.73735,1.836825,1.599225,1.717375,1.43535,1.43175,2.9614,3.067925,3.08765,2.907175,2.452875,2.825,5.851775,5.2303,5.194625,4.868725,4.586675,4.76645,4.90985,5.003925,5.33495,8.000575
453,0.9883175,1.093075,1.0169,0.96569,0.8559175,1.06105,1.123,0.8981175,1.0496,1.81205,1.576175,1.651975,1.7683,1.3236,1.41775,1.1803,2.921775,3.177725,2.910375,3.02265,2.4138,2.533775,4.78975,5.18535,5.1612,4.5725,4.688625,4.968525,4.4972,4.9147,4.8682,8.06045
454,1.155475,1.183675,1.057975,1.004475,1.04795,0.954375,1.13405,0.9705275,1.2228,1.85285,1.833325,1.711475,1.53855,1.5315,1.17175,1.24985,3.026675,3.48085,3.256525,2.7897,2.45365,2.590375,4.930275,4.364925,5.048725,5.00645,4.871575,5.072525,4.889225,4.8195,5.48585,9.044025
455,1.0468,1.0071,1.1589,0.799165,0.9837825,0.7804325,0.966165,1.088675,1.02115,1.541625,1.662425,1.49395,1.7811,1.269425,1.373625,1.217325,3.068025,2.945625,3.063475,2.895075,2.20305,2.655825,4.4518,4.290175,4.988425,4.9611,4.9331,5.111625,5.278125,4.809475,5.25935,8.98615
456,0.7326,1.1375,0.9306325,1.0624,0.9400475,1.042025,1.0229,0.9988875,0.906075,1.83205,1.63565,1.751875,1.753825,1.19115,1.5425,1.22515,2.667525,2.937,2.727275,2.65355,2.3136,2.67795,4.27065,4.13825,4.88425,4.97375,5.1577,4.89165,5.114575,5.04595,5.725625,7.932525
457,0.9171325,1.219525,0.979845,1.0007925,0.74638,1.114675,0.8947875,1.221925,1.062225,1.609075,1.5002,1.8584,1.9146,1.30235,1.376575,1.299275,2.7942,3.44135,2.693425,2.7997,2.7437,2.6106,3.91265,4.093675,5.5281,5.181275,5.105675,5.539575,4.704425,5.3852,5.732875,7.051875
458,0.9301725,1.0224,1.019775,0.94809,0.9601625,1.0891,1.006225,1.18755,1.103225,1.87375,1.557725,1.7032,1.8762,1.129,1.6191,1.240125,3.041025,3.239625,2.9065,2.5353,2.78085,2.804675,4.04775,4.10655,5.520125,5.155725,5.01005,5.377325,4.7355,5.785775,5.3964,7.277625
459,1.0136,1.0233,0.9849825,1.094075,1.13315,1.10295,0.8418225,1.00235,1.075325,1.687375,1.708375,1.574525,1.863525,1.2939,1.34245,1.155425,2.89405,3.157375,2.813725,2.725575,2.7334,2.600375,3.918525,4.4995,5.532925,5.563025,4.78065,5.7006,4.7856,5.66145,5.718175,7.8424
460,0.9801125,1.09575,0.921915,0.95112,1.0445,1.061025,1.0585,0.9467,1.02595,1.76435,1.608125,1.483725,1.48925,1.379825,1.538725,1.168425,3.16785,3.092775,3.0787,2.7376,2.570225,2.922875,4.50715,4.5762,5.02755,5.7757,4.701875,5.69135,5.1241,5.482425,5.59855,7.518275
461,0.8299,0.86166,0.94822,1.078675,1.18055,1.03235,1.08435,1.122525,1.17095,1.8409,1.6022,1.37075,1.510675,1.159675,1.452,1.464325,2.87515,2.9477,3.16625,2.87495,2.5459,3.053,4.563475,4.8522,4.720025,5.367375,4.880975,5.85595,5.183075,5.130125,5.77975,7.49385
462,0.999775,1.079,0.8842425,1.0707,1.23025,1.17215,0.91483,0.97345,0.9752175,1.692525,1.92535,1.787875,1.635725,1.420375,1.338525,1.307675,2.80065,2.973575,2.88825,2.8324,2.884525,2.75995,4.656525,4.73635,4.34695,5.527025,4.855975,5.969375,4.92805,5.5234,5.3259,8.0943
463,0.99909,1.04765,0.863965,1.156,1.0909,0.94767,0.8440475,0.87544,0.8670275,1.811875,1.6196,1.49875,1.4546,1.278475,1.495925,1.14725,3.201825,3.025175,2.994825,2.6134,3.180125,2.79095,4.729375,4.648025,4.77485,5.29715,4.39355,5.315725,5.504475,5.438425,5.28905,7.864075
464,1.243175,1.087225,1.030475,1.238825,1.04295,0.962935,0.9177975,0.9136625,0.987065,1.951625,1.58575,1.857825,1.470625,1.269975,1.60165,1.3881,3.141125,3.230675,2.9133,2.8005,2.72865,2.63455,4.6589,5.564375,5.0664,5.368675,4.430375,5.432325,5.34165,5.49505,5.86155,7.2115
465,1.06925,1.027275,1.0884,0.903335,1.216375,1.17605,1.094425,1.040025,1.021125,1.78745,1.917025,1.8079,1.7446,1.3775,1.651,1.189975,3.6472,3.164,3.086325,2.788975,2.5446,2.51725,4.8008,5.374375,4.82675,5.2941,5.03795,5.593275,5.6741,5.659775,6.05365,6.83215
466,1.031,1.1214,1.11145,0.9146925,1.05365,1.0396,1.023925,1.02545,0.9372775,1.646175,1.65485,1.7595,1.640275,1.3777,1.4556,1.331675,3.12515,3.04735,3.05965,2.5639,2.379775,2.786325,4.343625,5.23145,4.55435,5.75405,4.695875,5.423025,5.150625,5.726525,5.931075,6.876325
467,1.017175,0.9784675,1.054375,0.888255,0.9863675,1.108925,0.82025,1.180925,0.97025,1.742375,1.90455,1.803875,1.5967,1.424275,1.5068,1.398775,3.064375,2.911625,2.99715,2.861275,2.53245,2.970425,4.214325,5.61755,4.42265,5.621425,4.6074,5.17635,5.186675,5.93885,6.20275,6.515425
468,0.939015,0.972005,0.8852125,0.89497,0.85372,1.128225,0.7355875,1.204475,1.05835,1.74565,1.652775,1.822875,1.642875,1.51345,1.325725,1.409675,3.247875,2.9896,3.033475,2.709075,2.4267,2.709425,4.39825,5.523825,5.038725,6.345275,4.5346,5.1549,5.290075,6.39885,6.816825,7.262825
469,0.957895,0.9259825,1.14175,1.09805,0.8542125,0.8338625,0.9578775,1.254425,1.0298,1.786625,1.74015,1.843275,1.559225,1.528625,1.352475,1.367525,2.690675,3.0257,2.94505,3.0335,2.58765,2.8909,3.809425,5.806325,4.972275,5.635175,4.88565,4.967375,5.613725,6.439525,6.453875,7.365775
470,1.031275,0.9811525,0.9855275,0.9102475,1.069125,0.9031275,0.9945275,1.176275,0.9915125,1.831225,1.62445,1.78145,1.793975,1.4082,1.459375,1.271425,3.095675,3.098325,3.0191,3.388175,2.6277,3.041725,4.127225,5.23575,4.662575,5.41595,4.867125,5.177675,5.678325,6.156625,6.984375,8.12045
471,0.9365175,1.18245,0.931535,0.923785,0.974745,1.177075,1.1312,1.063175,1.1995,1.699375,1.6633,1.82355,1.728375,1.385625,1.243075,1.2604,3.16085,2.921425,3.301675,2.8607,2.646025,2.803125,4.2912,4.98455,4.55195,5.014075,4.983875,4.939925,6.1387,6.229725,6.51815,7.479275
472,0.9936625,0.913885,0.975925,0.95564,1.023425,0.888235,1.1465,0.86297,1.089125,1.74635,1.568475,1.682425,1.57605,1.2326,1.496575,1.3919,3.129,2.96105,2.97475,3.015525,2.696925,2.672925,5.0009,5.012825,4.72385,4.9517,5.095525,4.66185,6.561425,6.9321,6.662975,7.974325
473,0.9351775,0.847795,1.08,1.124025,0.9318225,0.86742,1.0663,1.022125,1.119475,1.7941,1.63295,2.055225,1.860975,1.319575,1.5586,1.230725,2.723025,2.959675,3.2954,3.366675,2.502375,2.812575,4.3398,4.25475,4.461375,5.2509,5.136275,4.8965,6.386025,6.919425,7.029675,7.159075
474,1.1126,0.974225,0.9594125,1.06615,0.8374325,1.104675,1.0626,0.90672,1.156825,1.673875,1.606225,1.79365,1.977625,1.168025,1.41995,1.27175,2.87835,2.87515,2.97505,3.1883,2.669425,2.583325,4.554925,4.4873,4.153225,5.136475,6.02115,4.8149,6.6064,6.312275,7.0268,7.533975
475,0.9551775,1.0034,0.8430175,1.0992,0.900795,1.145825,1.03125,0.9432375,1.0076,1.64815,1.839825,1.69765,1.7188,1.2767,1.6158,1.22915,3.067575,3.18535,2.570175,2.748325,2.2716,2.62995,4.611575,4.7896,4.2426,5.2925,6.071675,5.352875,6.65075,6.556075,6.889,7.9845
476,0.9458175,0.8980925,0.9432,1.08345,0.9180875,1.0274,1.162225,1.1621,1.123,1.74265,1.538075,1.61,1.781025,1.22665,1.399725,1.309775,2.850975,2.77285,2.868625,2.903775,2.23965,2.656175,5.222675,4.6784,4.1461,5.484075,5.910275,4.936125,6.342875,6.750475,6.51085,7.97835
477,1.106125,0.9970025,0.9055925,0.816245,0.9116125,1.10085,1.02105,0.927295,1.105625,1.70325,1.803425,1.552225,1.4679,1.2707,1.834525,1.2189,2.998375,3.215,2.944175,2.623525,2.306275,2.791375,5.09815,4.3569,4.508625,5.4378,5.914825,4.767125,6.428825,6.252775,6.379575,6.4059
478,0.9223175,1.017975,0.9706675,1.0389,1.07165,1.0923,0.95701,0.8247,1.042425,1.745375,1.68935,1.523525,1.5709,1.476925,1.27935,1.429025,2.879825,3.34665,2.566075,2.370625,2.58795,2.7912,4.886375,4.153475,4.42425,5.1774,5.8484,4.6551,6.763525,6.198525,6.400575,6.979275
479,0.9085425,0.9198525,0.90537,1.034875,0.9676325,1.0675,1.15315,0.9728675,1.14515,1.778875,1.78735,1.67425,1.505625,1.35635,1.5725,1.2288,3.214,3.319925,3.08065,2.563475,2.9462,2.646675,4.692475,4.924475,4.652625,4.995475,6.099575,4.7908,6.6431,6.082575,6.330825,7.485875
480,0.9652475,0.99817,0.8011225,0.8464675,1.065325,1.1011,0.962965,1.093925,0.916295,1.73295,1.440075,1.612325,1.298525,1.51155,1.563625,1.41255,2.862675,2.772175,2.892975,2.934175,2.573875,2.830675,4.93405,5.315275,4.218375,4.7706,6.4628,4.89975,6.559175,6.0574,5.962925,8.403775
481,0.750265,1.097925,0.86772,1.04735,1.156,1.1472,1.019825,1.141325,0.92085,1.76245,1.684125,2.00035,1.683,1.249025,1.565125,1.271225,2.739,2.92125,3.1654,2.915975,2.4041,3.009675,5.5854,5.627675,4.592,4.476375,6.079625,4.552,6.254375,5.409125,5.9312,7.804875
482,0.9093925,1.01665,1.0698,1.132975,1.1635,1.2085,0.99576,1.09735,1.026675,1.76795,1.733125,1.839575,1.541925,1.276625,1.515225,1.31185,2.815475,2.941775,2.781425,3.075,2.740525,3.196775,5.227525,5.151125,4.87705,4.451175,5.874325,4.722725,6.3854,5.5006,5.588325,8.86795
483,0.967635,1.057925,1.0061,0.9386475,1.067275,1.265525,1.1161,1.035925,1.1134,1.613175,1.630625,1.686375,1.661975,1.41195,1.350025,1.2805,3.336025,3.243775,2.6312,2.636775,2.642525,2.944325,4.985725,4.6958,4.908125,4.765,5.359875,4.665125,6.34445,5.39225,5.874425,7.9264
484,0.9634225,0.9431825,1.13755,0.8777825,0.992075,1.151325,0.9679375,1.095375,1.137025,1.8597,1.71825,1.797525,1.776875,1.464075,1.48715,1.30765,3.151375,2.96475,3.077225,2.888475,2.97385,2.8678,4.65625,4.24495,5.37845,4.7868,4.71195,4.594125,5.9269,5.108,4.999875,7.6311
485,0.8882725,1.044775,1.0253,0.86758,1.1352,1.044175,1.13825,1.09305,1.0064,1.702375,1.79795,1.866225,1.628825,1.307075,1.3199,1.29505,3.383925,3.2452,2.8299,2.62195,3.24995,2.720725,4.24305,4.183825,5.36915,4.401025,4.533425,4.559675,5.65805,4.854775,4.9595,7.428625
486,1.048175,1.01635,0.870945,0.8675,0.9700625,1.058125,0.994475,1.243925,1.159075,1.864275,1.53425,1.667475,1.615325,1.519175,1.3217,1.2946,3.08085,2.933975,3.17325,2.7142,2.671375,2.52805,4.04585,4.311525,5.0529,4.636,5.1697,4.804875,5.228925,4.849,5.4943,8.1612
487,1.00735,0.8880575,1.01005,0.9321025,1.154075,0.83592,0.914625,1.053475,1.0567,1.8342,1.76355,1.875775,1.712675,1.326325,1.409675,1.22145,2.6647,2.883875,2.897825,2.538175,2.485325,2.817975,3.7934,4.57225,5.597875,4.5766,4.85755,5.0314,5.554775,4.56455,5.325225,8.70785
488,0.9210175,1.03565,0.97063,0.92324,1.148625,0.84985,0.952835,1.0597,1.0126,1.703175,1.54205,1.689875,1.60705,1.191325,1.4677,1.1645,2.882775,2.74715,3.0366,2.940475,2.258625,3.18325,4.071025,4.44135,5.129125,5.03555,5.112475,5.036725,5.19865,4.844025,5.030225,8.531725
489,1.173225,1.0236,0.97005,0.8606975,1.117475,1.135875,1.060325,1.01665,1.252075,1.74625,1.668225,1.8429,1.810475,1.255875,1.543025,1.389475,3.4696,2.998325,2.955325,2.961125,2.3104,2.85135,4.588175,4.94785,5.521275,5.2012,4.956625,4.84605,4.665125,4.74435,5.345975,7.9966
490,1.169575,0.762535,0.923925,1.02535,1.235225,1.02345,0.9031225,0.859595,0.923115,1.725675,1.603625,1.734475,1.835625,1.222975,1.518125,1.18565,2.795425,3.065625,3.3046,2.847675,2.479325,3.057775,4.52985,4.76785,5.5904,5.43975,4.94005,4.97745,5.049125,4.82655,5.1827,7.954575
491,0.9893375,1.074575,1.085175,0.964085,1.167475,0.8736475,0.93522,1.079125,0.883445,1.8047,1.5743,1.799575,1.70805,1.187925,1.535625,1.2529,2.953725,2.96745,3.322075,3.186425,2.8823,2.990425,4.54575,4.65235,5.408325,5.686525,5.180425,4.9873,5.08585,5.337875,5.096275,8.616625
492,1.319275,1.030975,0.94803,1.0385,1.3159,1.097025,0.930345,0.97564,0.9804025,1.539025,1.605775,1.534025,1.751125,1.220575,1.429175,1.235075,3.157275,3.14695,2.99315,2.7057,2.6962,2.699175,4.398075,5.146875,4.9464,5.509675,4.644125,5.13735,5.282925,5.4568,5.507475,7.90535
493,0.94179,1.0367,0.80008,1.1484,1.11655,1.0855,0.872635,1.098125,1.060225,1.65965,1.78285,1.7107,1.422125,1.234475,1.590025,1.34535,2.84895,2.830225,3.168125,3.186175,2.53055,2.592875,5.291675,5.203,4.70605,5.52895,4.600325,5.307375,4.99035,5.144475,5.5905,7.7518
494,0.8752575,1.12025,0.9344775,1.029525,0.8679075,1.106375,0.9513025,1.160925,1.087025,1.794,1.6574,1.39275,1.469225,1.26925,1.39375,1.259375,2.9312,2.895525,2.562525,3.0497,2.653425,2.5551,5.3277,5.173375,4.92075,5.3632,4.543275,5.7771,5.039725,5.578675,5.7286,7.74205
495,1.026625,1.19425,0.8492625,0.86594,0.9824425,1.085575,1.079375,0.898205,0.9514225,1.646175,1.5783,1.865,1.5002,1.3687,1.4679,1.543,2.95415,3.099575,2.7278,2.927575,2.626125,2.6358,4.370575,5.646125,4.607375,5.37465,4.392,5.49955,5.313675,5.7996,5.4931,8.1885
496,0.895245,1.02505,0.9837,1.054975,0.8512325,0.992965,1.09265,0.873545,0.99184,1.7673,1.7371,1.552325,1.465175,1.378525,1.4911,1.410125,3.07635,3.354375,3.04235,2.6214,2.391225,2.67915,4.32755,5.30935,4.729925,5.6053,4.326725,5.83225,5.4762,5.49345,5.916925,8.0631
