 ,12884,12890,13343,13355,13580,17221,17222,19767,19768,19769,19794,19795,19796,19861,19862,19866,19867,19868,19870,20330,20332,20339,20340,20341,23499,23501,23505,23507,24129,24526
12884,1,-0.100732881070874,0.39524951581641,0.549662247547863,0.321698827588188,0.50268607930896,0.336734765899308,0.306767984294673,0.294734218549272,0.198344699278321,-0.257700996125626,0.156677599354584,0.134224716758782,-0.20847474238076,-0.242039341131419,0.209056867029892,0.0466786417576614,0.252545145172742,0.270529161895141,0.401658105481728,0.434992210206135,0.016740023563831,-0.0584088987612397,-0.0055669648426483,0.406490518145038,0.266591848812664,0.24150924455686,0.331150628661503,0.373003269881726,0.340132369067404
12890,-0.100732881070874,1,0.625808073576154,-0.335686757725895,0.439999863642083,0.379544325216859,0.649902894697048,0.517855286275584,0.570149190688024,0.597864265050349,0.544803124504863,0.108480744461114,0.575629397385523,0.824082632348713,0.752180247581216,0.733983266783868,0.422552995589273,0.643307867910279,0.697476280575893,0.394767634907031,0.461890898556892,0.727734893176021,0.658913659640991,0.600591696664605,0.454563003272735,0.353947489172309,0.617180748696448,0.565262801304474,0.163338785742728,0.635293043804753
13343,0.39524951581641,0.625808073576154,1,0.00218658887772257,0.373522430526883,0.747948015047658,0.749331506943192,0.679174581054515,0.682627632989553,0.642739607972742,0.190878467377628,-0.207504131006223,0.560681776674233,0.418481309419754,0.338185205671285,0.741126369919476,0.300900298114922,0.662391750599867,0.729935461736724,0.692506297391972,0.795532406368882,0.628469027941082,0.52644104143598,0.508615251158335,0.453094581325516,0.578466307667247,0.681629057876634,0.659898209371678,0.165551130388363,0.707325807467647
13355,0.549662247547863,-0.335686757725895,0.00218658887772257,1,0.287538856023363,0.249135899874731,-0.0424232390850935,-0.424723445188853,-0.366108295277853,-0.471494559456732,-0.499570922398786,0.269653781364971,-0.138586771739244,-0.52932568349275,-0.458676525448087,-0.36042426096517,-0.187191337385504,-0.300577962136237,-0.359440056988849,-0.282922800466591,-0.155392223033247,-0.405797641500279,-0.630742700508529,-0.566636817021191,-0.10117742445377,-0.234052017804962,-0.42963725640376,-0.403734372822108,0.226142269261196,-0.412267622054915
13580,0.321698827588188,0.439999863642083,0.373522430526883,0.287538856023363,1,0.466717738362487,0.348379075392665,0.0661931429609867,-0.0202389943802112,-0.00772326474341453,0.0794106297782437,0.104890711492742,0.226463669921086,0.438826633316851,0.401692396752272,0.332573059933349,0.237593438422372,0.260890298073352,0.287550576063719,0.00902490088878816,0.199152878327939,0.228108459791794,-0.0908987166133382,-0.0622776754431251,0.0381458976628908,-0.178885094960001,0.101014009257131,0.0607259603439095,0.339265713661483,0.258334665925485
17221,0.50268607930896,0.379544325216859,0.747948015047658,0.249135899874731,0.466717738362487,1,0.696473027161876,0.500061895945028,0.503895054525742,0.410636200988891,0.225240839511504,-0.0772745882963519,0.492879020061746,0.295406654473762,0.288125207061047,0.593971480968644,0.35518065468354,0.627560567727115,0.565021954397098,0.592135964764937,0.645402737106712,0.570401404733274,0.318056303523206,0.377776062429825,0.379264997759287,0.460888649366678,0.54430914860669,0.49693730522961,-0.0195840347749397,0.548790437846999
17222,0.336734765899308,0.649902894697048,0.749331506943192,-0.0424232390850935,0.348379075392665,0.696473027161876,1,0.615151463020916,0.658947395910786,0.60913539972385,0.275819394391886,0.0633728288204058,0.605830220865303,0.422368990058362,0.351138600051092,0.710235367642761,0.339816675968523,0.708207075945789,0.695500227998312,0.660446145089775,0.704498062892336,0.68340534226747,0.579131334508953,0.561990728973364,0.696911174595386,0.602047160201639,0.736817938524467,0.710047533294047,0.133077810465007,0.682074424288751
19767,0.306767984294673,0.517855286275584,0.679174581054515,-0.424723445188853,0.0661931429609867,0.500061895945028,0.615151463020916,1,0.939977322501607,0.949841004032598,0.416781050455627,-0.122514500182872,0.526699950254671,0.510409027383279,0.415538248738941,0.865189643881404,0.510570903652963,0.842793559800889,0.900141744427655,0.872596882949146,0.809041758910578,0.708567807882222,0.83111961565444,0.817331539625719,0.680263705224966,0.778776611279474,0.914324722045212,0.944435148044498,0.122106525750922,0.937484805751775
19768,0.294734218549272,0.570149190688024,0.682627632989553,-0.366108295277853,-0.0202389943802112,0.503895054525742,0.658947395910786,0.939977322501607,1,0.955208318845384,0.458662278363198,-0.0223259998450476,0.601648859452142,0.496232160614424,0.433221227329347,0.82499294316359,0.520439985067889,0.862209138722598,0.849324768223511,0.843660334915761,0.787806206262201,0.744440297932164,0.856742644858494,0.847288817406474,0.773046298629055,0.868842772072421,0.903960856105474,0.928617154699251,0.0959152354917392,0.903235693643301
19769,0.198344699278321,0.597864265050349,0.642739607972742,-0.471494559456732,-0.00772326474341453,0.410636200988891,0.60913539972385,0.949841004032598,0.955208318845384,1,0.472298049673209,0.0178669179758825,0.546461031823882,0.569802085642877,0.462272927865384,0.808745836766388,0.48777734587459,0.801553878908368,0.892302130560622,0.788078391415265,0.777560179183432,0.6989941830652,0.902710867995689,0.860701218082177,0.725587584906516,0.785045617548653,0.859402578750252,0.908251134251065,0.1620739537863,0.898620814001225
19794,-0.257700996125626,0.544803124504863,0.190878467377628,-0.499570922398786,0.0794106297782437,0.225240839511504,0.275819394391886,0.416781050455627,0.458662278363198,0.472298049673209,1,-0.0670707183065962,0.308253770993284,0.740900892525232,0.820462544309071,0.431939969939885,0.690358346591823,0.637028802816165,0.500110204327095,0.239320103331107,0.202164455075279,0.591723015225293,0.563957283720293,0.531507881364972,0.362439068876612,0.274329276325172,0.492053652780445,0.406820517354556,-0.295093851851019,0.473863239284706
19795,0.156677599354584,0.108480744461114,-0.207504131006223,0.269653781364971,0.104890711492742,-0.0772745882963519,0.0633728288204058,-0.122514500182872,-0.0223259998450476,0.0178669179758825,-0.0670707183065962,1,0.175082445820025,0.0755156248461973,0.00730152007613304,-0.10029719765154,-0.110707801898106,-0.0604481881433649,0.0404110784664395,-0.111937807038654,-0.0698947315427753,-0.0725715794431302,0.0501398135218271,0.0570001420890315,0.348114398499589,-0.018114214769571,-0.112443307949983,-0.00829969564730483,0.299164035581791,-0.0956336329004154
19796,0.134224716758782,0.575629397385523,0.560681776674233,-0.138586771739244,0.226463669921086,0.492879020061746,0.605830220865303,0.526699950254671,0.601648859452142,0.546461031823882,0.308253770993284,0.175082445820025,1,0.476813084468135,0.394420631022562,0.684137812350861,0.375023134455051,0.64782986788352,0.605866621219856,0.552695519547066,0.591698131960207,0.578329334565535,0.61011404386222,0.611365653735307,0.499826567151901,0.668722389934519,0.612435398844724,0.550330118454253,0.011553912574744,0.613976275542323
